1227,1319,1434,1440,1477,1504,1590,1605,1717,1722,1723,1789,1802,2015,2049,2059,2101,2106,2201,2204,2206,2231,2324,2327,2344,2347,2352,2353,2356,2360,2362,2376,2377,2379,2385,2392,2448,2449,2451,2501,2542,2603,2606,2609,2610,2615,2618,2707,2723,2809,2812,2823,2834,2845,2888,2903,2915,3034,3037,3044,3189,3231,3673,3682,3702,4958,5264,5522,5871,6005,6176,6239,8150,8454,9907,9910,9914,9917,9921,9933,9945,1101,1102,1216,1301,1303,1326,1402,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2498,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
67.1,36.7,31.45,17.45,170.0,29.8,261.0,9.56,30.8,53.7,152.0,51.5,23.1,38.35,254.5,435.0,32.7,61.7,46.0,27.3,26.95,303.0,22.85,49.55,9.82,45.15,15.0,20.1,23.6,79.4,46.4,37.2,33.4,98.5,85.8,53.6,58.1,26.25,99.9,16.45,65.0,23.2,49.0,16.75,15.45,33.8,23.7,326.0,170.0,33.3,10.2,26.2,9.14,10.5,8.87,27.3,66.3,188.0,22.4,67.0,100.5,29.7,195.0,14.6,36.6,87.0,173.0,34.8,74.3,10.15,96.8,51.5,42.8,310.5,19.2,102.0,216.5,82.1,268.5,49.6,48.5,41.7,38.1,50.1,74.6,64.1,66.7,31.25,26.2,72.9,443.5,292.0,39.6,15.25,182.5,38.45,83.7,48.2,139.0,82.6,315.0,77.7,233.5,71.8,18.5,94.0,488.0,261.0,158.0,17.75,17.4,49.4,44.7,10.05,19.0,15.2,23.7,12.8,12.75,20.25,18.35,236.0,2435.0,106.5,16.6,75.4,77.3,16.1,65.6,42.15
67.0,36.7,31.45,17.45,169.75,29.744444444444447,261.0,9.56,30.8,53.7,153.16666666666666,51.5,23.1,38.35,254.1,435.0,32.7,61.7,46.0,27.3,27.05,303.0,22.85,49.65,9.858064516129033,45.15,15.05,20.100000000000005,23.562790697674423,79.4,46.4,37.3,33.4,98.5,85.8,53.60000000000001,58.49375,26.25,99.88888888888887,16.45,64.96666666666667,23.15,49.0,16.75,15.45,33.85,23.75,326.0,170.0,33.3,10.2,26.122033898305077,9.14,10.5,8.87,27.3,66.1,187.33333333333331,22.45,67.12272727272726,100.5,29.79230769230769,194.59259259259255,14.841666666666667,36.65714285714285,87.1,173.5,34.8,74.26,10.15,96.725,51.4,42.8,310.25,19.2,102.0,216.5,82.1,268.5,49.6,48.5,41.65,38.1,50.1,74.6,64.0,66.7,31.2,26.3,73.0,443.5,292.0,39.55757575757576,15.25,182.0,38.35454545454545,83.7,48.2,139.0,82.5875,315.7,77.7,233.5,72.0,18.461,93.925,486.32638888888886,259.1875,158.31648351648354,17.75,17.35,49.4,44.65714285714286,10.05,19.044444444444444,15.25,23.7,12.7,12.75,20.3,18.35,236.0,2435.0,106.5,16.59621848739496,75.4,77.17924528301886,16.1,65.6,42.16860465116279
67.0,36.7,31.45,17.45,170.0,29.780952380952385,261.0,9.56,30.8,53.7,152.0,51.5,23.1,38.35,254.5,435.0,32.7,61.7,46.0,27.3,27.05,305.0,22.85,49.55,9.866930693069307,45.15,15.05,20.065079365079367,23.60333333333333,79.4,46.4,37.2,33.472500000000004,98.5,85.8,53.7256,58.5,26.25,99.6,16.45,65.0,23.177777777777774,49.0,16.703703703703702,15.464213197969544,33.92191780821918,23.714705882352945,326.0,170.0,33.15000000000001,10.2,26.15833333333333,9.14,10.5,8.87,27.3,66.3,185.9,22.5,67.2550847457627,100.625,29.899999999999995,194.3181818181818,14.7,36.7,87.0,173.0,34.6,74.3,10.2,96.61666666666666,51.5,42.8,311.0,19.2,102.125,217.5,82.1,268.5,49.6,48.5,41.7,38.1,50.1,74.7,63.77500000000001,66.7,31.25,26.35,72.9,443.5,292.0,39.6756,15.25,182.5,38.34605263157895,83.64042553191489,48.2,138.76923076923077,82.59999999999998,315.8333333333333,77.8,233.5,72.2,18.42932098765432,93.9,487.8571428571428,260.5,159.0,17.75,17.35,49.304081632653066,44.60909090909092,10.05,19.05,15.25,23.649999999999995,12.8,12.75,20.25,18.4,236.0,2434.1666666666665,107.0,16.6,75.4,77.4375,16.1,65.5,42.09888888888889
66.8,36.7,31.45,17.45,170.0,29.8,262.5,9.56,30.8,53.7,152.5,51.5,23.1,38.35,254.5,435.0,32.7,61.6,46.0,27.3,27.0,303.0,22.85,49.65,9.969722222222224,45.15,15.043243243243245,20.140338164251204,23.603731343283588,79.4,46.4,37.3,33.474193548387106,98.5,85.8,53.716176470588245,58.3,26.3,99.88888888888887,16.45,64.9,23.15,49.2,16.768333333333334,15.511420982735725,33.95,23.7241134751773,326.0,170.0,33.3,10.2,26.15,9.11,10.5,8.87,27.3,66.1,187.33333333333331,22.5,67.56043165467625,100.5,29.875,194.77272727272728,14.741253263707573,36.65714285714285,87.1,173.5,34.625,74.26,10.15,96.58,51.4,42.8,310.5,19.2,102.0,216.5,82.1,268.5,49.6,48.5,41.7,38.1,50.1,74.94285714285716,64.15714285714286,66.75,31.2,26.32916666666667,73.0,443.5,292.1666666666667,39.64402985074627,15.288269230769231,181.5,38.302777777777784,83.57654320987655,48.2,138.5,82.6304347826087,316.0,77.7,233.5,72.58500000000002,18.40213385063045,93.925,486.0,259.6923076923077,159.70739064856713,17.75,17.35,49.08000000000001,44.68333333333334,10.1,19.05,15.25,23.649999999999995,12.75,12.75,20.25,18.35,235.5,2436.538461538461,107.5,16.582655826558266,75.32000000000002,77.46560000000002,16.1,65.5,42.06847826086957
66.9,36.7,31.45,17.45,170.0,29.8,261.0,9.56,30.8,54.2,152.0,51.5,23.1,38.35,254.8,433.83333333333326,32.7,61.6,46.0,27.3,27.05,305.0,22.85,49.55,9.978205128205131,45.15,15.004545454545456,20.18081761006289,23.634705882352943,79.9,46.4,37.2,33.35,98.5,85.8,53.547058823529426,58.3,26.3,99.6,16.45,64.815,23.114705882352943,49.0,16.821681415929206,15.550000000000002,33.9396551724138,23.73419117647059,326.0,170.0,33.15000000000001,10.2,26.2,9.14,10.5,8.87,27.3,66.3,186.0,22.550000000000004,67.52706766917292,101.0,29.89523809523809,195.75661375661372,14.758957055214722,36.7,87.0,173.0,34.614285714285714,74.2,10.2,96.59166666666664,51.4875,42.941666666666656,310.6666666666667,19.2,102.5,217.25,82.1,268.5,49.6,48.5,41.7,38.1,50.4,74.9,63.77500000000001,66.6,31.25,26.288461538461537,72.9,443.5,292.0,39.61296296296296,15.3,181.0,38.24375,83.5,48.15,138.675,82.65714285714286,316.0,77.7,233.5,72.74324324324324,18.31419141914192,94.0,485.4375,259.625,159.28077753779698,17.75,17.25,49.1,44.59999999999999,10.1,19.05,15.25,23.649999999999995,12.8,12.75,20.25,18.4,236.0,2435.0,106.5,16.54275291828794,75.4,77.6,16.1,65.4,42.071875
66.8,36.7,31.45,17.45,170.0,29.80769230769231,262.5,9.56,30.8,53.7,152.5,51.4,23.1,38.35,255.0,435.0,32.8,61.6,46.0,27.3,27.0,303.75,22.85,49.7,9.969940476190477,45.15,15.0,20.183333333333334,23.61363636363636,79.5,46.4,37.3,33.474193548387106,98.525,85.8,53.72424242424242,58.3,26.3,99.6,16.45,64.8125,23.2,49.2,16.85,15.567057291666664,33.925000000000004,23.73037037037037,326.0,170.0,33.3,10.2,26.2,9.11,10.5,8.860084745762713,27.3,66.03333333333333,186.5,22.564285714285717,67.35507246376811,101.0,29.85,196.171875,14.767973856209151,36.65714285714285,87.1,174.5,34.535714285714285,74.2,10.15,96.59523809523809,51.5,42.8,310.5,19.2,102.0,217.5,82.1,268.5,49.6,48.5,41.675,38.1,50.1,74.9,64.17999999999999,66.5,31.2,26.35,73.0,438.0,292.1666666666667,39.587,15.257654723127036,181.5,38.20555555555556,83.34102564102564,48.05,138.5,82.64399999999998,316.0,77.8,233.5,72.62,18.38158914728682,93.9,486.36111111111114,259.5,158.83857142857144,17.8,17.35,49.05,44.55833333333334,10.130718475073316,19.0,15.25,23.60030487804879,12.75,12.75,20.25,18.35,235.5,2430.0,107.125,16.5,75.30416666666667,77.69662921348315,16.1,65.3,42.01052631578947
67.0,37.0,31.45,17.449999999999996,170.0,29.873214285714287,261.0,9.558157894736842,30.8,54.2,152.0,51.5,23.1,38.3,255.0,434.0,32.8,61.6,46.0,27.3,27.0,305.0,22.85,49.55,9.950595238095238,45.15,15.0,20.18375,23.50915395284327,79.9,46.55,37.2,33.425,98.32222222222221,85.8,53.812676056338034,58.27777777777776,26.3,99.6,16.45,64.88571428571429,23.144871794871797,49.0,16.85,15.6,33.980000000000004,23.78314606741573,326.0,170.0,33.15000000000001,10.2,26.1984375,9.14,10.5,8.823333333333334,27.3,66.3,186.86666666666667,22.584210526315786,67.25098039215686,100.5,29.819047619047623,196.0,14.8,36.7,87.3,173.0,34.516666666666666,74.33333333333333,10.153571428571428,96.54444444444442,51.4875,42.8,310.6666666666667,19.2,102.5,217.25,82.1,268.5,49.6,48.5,41.607,38.1,50.3,74.8733333333333,63.77500000000001,66.6,31.25,26.3,73.0,443.5,292.0,39.6,15.24083769633508,181.41666666666663,38.1625,83.33387096774194,48.15,138.5,82.7,316.0,77.15714285714286,233.5,72.64285714285717,18.338888888888892,94.0,486.77777777777777,259.5,158.38288288288288,17.75,17.25,49.05,44.55,10.114772727272726,19.0,15.2,23.59545454545455,12.8,12.699999999999998,20.3,18.4,236.0,2430.0,107.0,16.422483221476508,75.4,77.79583333333333,16.1,65.4,42.02718446601942
66.8,37.0,31.45,17.45,170.0,29.8,262.5,9.558571428571428,30.8,53.7,153.0,51.5,23.1,38.35,256.5,435.0,32.8,61.6,46.0,27.3,27.0,302.5,22.85,49.7,9.935,45.15,15.0,20.1,23.568,79.5,46.4,37.3,33.474193548387106,98.3,85.8,53.99016393442622,58.33333333333334,26.3,99.6,16.45,64.75999999999999,23.200000000000006,49.2,16.855376344086025,15.55748502994012,33.93703703703704,23.8,326.0,170.0,33.3,10.2,26.19848484848485,9.11,10.5,8.860084745762713,27.3,66.03333333333333,187.82142857142856,22.55,67.064,101.0,29.75,195.8918918918919,14.802575957727875,36.65714285714285,87.1,174.5,34.55,74.3,10.15,96.58,51.5,42.8,310.25,19.2,102.0,217.5,82.1,268.5,49.6,48.5,41.55,38.1,50.1,74.86,64.21428571428571,66.5,31.19,26.35,73.0,438.5,292.0,39.579375,15.225862068965515,181.5,38.24074074074074,83.39999999999998,48.0,138.5,82.7,316.0,77.37500000000001,234.0,72.70555555555556,18.301107594936703,94.0,486.5,259.5,158.5,17.8,17.3,49.023170731707324,44.51666666666666,10.147098214285718,19.0,15.25,23.55,12.699999999999998,12.699999999999998,20.3,18.35,235.875,2430.0,107.1,16.404057017543856,75.30416666666667,77.79295774647888,16.057142857142857,65.4,41.976190476190474
67.1,36.85,31.45,17.449999999999996,170.0,29.815625,261.0,9.558157894736842,30.8,54.2,153.0,51.6,23.1,38.3,255.0,433.0,32.8,61.6,46.0,27.3,27.2,305.0,22.85096774193548,49.55,9.917333333333334,45.15,14.99747474747475,20.14,23.50084269662921,79.8,46.55,37.2,33.425,98.32222222222221,85.8,54.23307086614173,58.36428571428571,26.3,99.6,16.45,64.88571428571429,23.2,49.0,16.84433962264151,15.550980392156866,33.93125,23.8,326.0,170.0,33.15000000000001,10.25,26.2,9.14,10.5,8.82,27.3,66.3,187.61764705882354,22.56363636363637,67.0,100.5,29.75555555555556,195.16260162601623,14.843208430913348,36.7,87.2,173.0,34.51875,74.3,10.15,96.56666666666666,51.4,42.8,310.11538461538464,19.2,102.33333333333331,217.0,82.1,268.5,49.6,48.5,41.55,38.1,50.3,74.9,64.2,66.4,31.149999999999995,26.3,73.0,443.5,292.0,39.59043209876543,15.212844036697247,181.41666666666663,38.20625,83.4,47.9875,138.5,82.80714285714284,315.7142857142857,77.47272727272728,234.0,72.75000000000001,18.3,93.91666666666669,486.21428571428567,259.75,158.08978873239437,17.75,17.35,49.04999999999999,44.5,10.13253424657534,19.0,15.2,23.55526315789474,12.73,12.699999999999998,20.3,18.35,236.0,2430.0,107.0,16.380854700854698,75.4,77.8,16.1,65.4,41.85
67.1,37.0,31.45,17.45,170.5,29.872,262.5,9.558571428571428,30.8,54.0,153.0,51.5,23.1,38.35,255.83333333333331,432.0,32.8,61.6,46.0,27.3,27.0,302.5,22.95948275862069,49.7,9.93948275862069,45.15,14.978260869565215,20.10220588235294,23.52440758293839,79.63333333333334,46.4,37.3,33.43636363636364,98.6,85.8,54.24642857142857,58.33,26.25,99.6,16.45,64.75999999999999,23.16666666666667,49.2,16.8,15.570754716981131,33.95,23.817213114754097,323.0,170.0,33.3,10.2,26.230405405405413,9.11,10.5,8.860084745762713,27.3,66.03333333333333,187.5,22.555555555555557,66.7,101.0,29.75,195.20731707317074,14.887468982630274,36.6,87.10833333333332,174.5,34.578125,74.1,10.15,96.46923076923076,51.417073170731705,42.8,310.5,19.2,102.0,217.5,82.1,268.5,49.6,48.5,41.55,38.1,50.1,74.86,64.2,66.5,31.19,26.35,73.0,438.5,292.0,39.57209302325581,15.2,181.5,38.209375,83.36043956043956,48.0,138.10416666666666,82.9,316.0,77.19999999999997,234.0,72.71363636363638,18.292125984251967,94.0,486.16,259.9705882352941,158.0,17.8,17.3,49.04999999999999,44.501351351351346,10.15,19.0,15.2,23.566666666666666,12.699999999999998,12.699999999999998,20.3,18.35,235.875,2428.75,107.1,16.432704402515718,75.30416666666667,77.8,16.099999999999998,65.4,41.80625
67.1,36.75,31.45,17.449999999999996,170.0,29.9,261.0,9.56,30.8,54.2,153.0,51.6,23.1,38.3,255.5,434.0,32.8,61.5,45.85,27.3,27.2,302.5,22.980645161290322,49.7,9.938473282442748,45.15,14.95,20.1,23.51005291005291,79.8,46.5,37.2,33.425,98.32222222222221,85.8,54.03846153846154,58.202777777777776,26.25,99.6,16.45,64.6,23.19230769230769,49.0,16.799530516431922,15.553488372093026,33.95,23.84930875576037,326.0,170.0,33.15000000000001,10.25,26.216666666666665,9.11,10.45,8.81,27.3,66.0,187.61764705882354,22.55,66.78928571428571,100.5,29.75,195.0,14.891115196078431,36.7,87.2,173.0,34.65,74.3,10.15,96.33,51.39411764705882,42.9,311.0,19.2,102.33333333333331,217.0,82.1,268.5,49.6,48.5,41.55,38.1,50.25,74.8,64.2,66.4,31.149999999999995,26.3,73.0,438.5,292.0,39.53833333333333,15.173868312757206,181.5,38.25,83.35555555555554,47.95,138.0,82.9066666666667,316.0,77.25,234.0,72.7,18.306451612903224,94.0,486.5,260.0,157.63513513513513,17.75,17.3,49.05,44.5,10.130120481927714,19.05,15.2,23.596875000000004,12.73,12.7,20.3,18.35,236.0,2430.0,107.0,16.4,75.3,77.78571428571429,16.1,65.3,41.8
67.1,36.8,31.45,17.45,170.5,29.95,262.5,9.55,30.8,54.0,153.0,51.5,23.1,38.35,255.66666666666663,434.0,32.8,61.6,46.0,27.25,27.2,302.5,23.0,49.7,9.930857142857144,45.15,14.949999999999998,20.1,23.502155172413797,79.63333333333334,46.5,37.3,33.5,98.46666666666664,85.8,54.00555555555556,58.271428571428565,26.25,99.6,16.45,64.6,23.25,49.2,16.79351851851852,15.536363636363635,33.90606060606061,23.898734177215186,323.5,170.0,33.3,10.2,26.215625,9.11,10.5,8.860084745762713,27.3,66.03333333333333,186.05,22.55,66.71020408163265,100.5,29.75,195.0434782608696,14.862390158172236,36.55,87.2,174.5,34.7,74.1,10.15,96.325,51.42857142857143,42.8,310.8333333333333,19.2,102.0,217.5,82.1,268.5,49.6,48.5,41.55,38.1,50.1,74.86,64.2,66.4,31.19,26.30789473684211,73.0,438.5,292.0,39.64551282051282,15.194117647058823,181.5,38.24166666666667,83.40279720279722,48.0,138.26923076923077,82.94000000000003,316.5,77.29705882352941,234.5,72.74347826086957,18.313063063063066,94.0090909090909,486.41666666666674,260.4347826086956,157.72916666666666,17.75,17.3,49.04861111111111,44.502,10.101838235294117,19.0,15.2,23.55,12.699999999999998,12.75,20.3,18.35,235.875,2430.714285714286,106.5,16.414018691588787,75.30416666666667,77.7,16.1,65.4,41.83076923076924
