1227,1319,1434,1440,1477,1504,1590,1605,1717,1722,1723,1789,1802,2015,1101,1102,1216,1301,1303,1326,1402,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2498,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
68.2,37.7,32.4,17.3,177.5,30.6,278.5,9.72,31.4,55.5,154.0,53.3,23.4,38.75,42.45,38.5,51.5,77.1,65.1,69.6,31.85,26.6,75.4,453.0,292.5,39.2,15.5,196.0,39.8,87.7,53.1,145.0,86.1,336.0,78.0,239.0,78.1,17.7,95.4,497.5,278.0,158.5,17.95,17.5,51.2,45.9,10.45,19.2,15.35,24.2,13.1,12.85,20.3,18.6,242.5,2670.0,106.5,15.8,77.0,84.0,16.2,67.3,43.1
68.2,37.7,32.4,17.3,178.0,30.664516129032254,278.5,9.72,31.4,55.5,154.0,53.3,23.4,38.75,42.45,38.5,51.85999999999999,77.025,65.1,69.6,31.8,26.55,75.5,453.0,292.5,39.12750000000001,15.550000000000002,196.4259259259259,39.8,87.5,53.32405405405405,145.0084745762712,86.14791666666667,335.8,78.0,240.16666666666663,78.15,17.613497536945818,95.4777777777778,496.0238095238095,278.6666666666667,158.375,17.95,17.55,51.26666666666667,46.0,10.453125,19.174647887323946,15.35,24.152,13.15,12.85,20.3,18.6,242.5,2670.625,106.5,15.788515901060073,76.92,84.07878787878786,16.2,67.3,43.11875
68.3,37.7,32.4,17.35,177.5,30.747727272727275,278.5,9.72,31.4,55.609523809523814,154.0,53.4,23.4,38.75,42.35,38.5,51.6,77.0,65.36,69.6,31.85,26.58636363636364,75.5,453.0,292.5,39.1375,15.546822429906545,196.42857142857144,39.754807692307686,87.44375,53.548514851485145,144.97115384615384,86.19999999999997,335.0,78.2,240.33333333333331,78.0,17.725909878682838,95.3142857142857,497.4,279.02777777777777,158.5,17.9,17.5,51.48146341463415,45.8875,10.5,19.2,15.35,24.2,13.14642857142857,12.900000000000004,20.35,18.6,242.5,2675.0,106.91666666666669,15.698193096008627,76.9,84.11018518518519,16.2,67.3,43.12777777777778
68.2,37.95,32.4,17.35,177.5,30.71,278.5,9.75,31.4,55.85156249999999,154.0,53.3,23.4,38.75,42.37000000000001,38.5,51.6,77.0,65.1,69.6,31.8,26.500617283950614,75.5,453.0,292.5,39.12750000000001,15.54782838983051,196.6923076923077,39.75,87.38720930232556,53.730803571428574,144.1484375,86.2953488372093,335.0,78.2,240.66666666666663,77.97777777777776,17.610311982330202,95.3,497.9154929577465,279.84615384615387,158.5481927710843,17.95,17.55,51.347058823529395,45.8,10.5,19.2,15.4,24.152,13.15,12.94032258064516,20.341666666666665,18.6,242.375,2675.0,106.5,15.64847328244275,76.92,84.16351351351352,16.2,67.4,43.08461538461539
68.3,37.7,32.4,17.333333333333332,177.5,30.640625,278.5,9.75,31.4,55.9037037037037,154.0,53.4,23.4,38.75,42.35,38.55,51.7,76.84285714285714,65.36,69.4,31.8,26.5,75.51666666666667,453.0,292.5,39.15625,15.53489736070381,196.96666666666667,39.75,87.4,53.68571428571428,144.1304347826087,86.22500000000002,335.3333333333333,78.18750000000001,240.0,78.0,17.503921568627447,95.26666666666668,496.61702127659566,279.6111111111111,158.54166666666666,17.95,17.5,51.26666666666667,45.81875,10.5,19.2,15.35,24.16,13.14642857142857,12.9,20.3,18.5,242.5,2671.0,106.5,15.608677396780966,77.0,84.21904761904763,16.2,67.3,43.1
68.2,37.95,32.4,17.3,177.5,30.6,278.5,9.75,31.4,55.93333333333334,154.0,53.2,23.4,38.75,42.35,38.5,51.66666666666666,76.83333333333333,65.3,69.6,31.8,26.5,75.5,453.0,292.5,39.11666666666667,15.533513513513512,196.82352941176467,39.74310344827586,87.40000000000002,53.621327014218004,144.31914893617022,86.25,335.0,78.31111111111113,239.5,77.97777777777776,17.487256116444723,95.3,495.6,279.5,158.5,17.942857142857143,17.55,51.12000000000001,45.9,10.55,19.2,15.4,24.149999999999995,13.15,12.925,20.341666666666665,18.5,242.375,2668.75,106.5,15.6,76.92,84.16470588235295,16.2,67.4,43.04999999999999
68.3,37.9,32.4,17.3,177.5,30.626666666666665,278.5,9.75,31.4,55.99529411764706,154.0,53.4,23.4,38.75,42.3,38.55,51.6,76.9,65.3,69.4,31.8,26.55,75.6875,453.0,292.5,39.10357142857144,15.527721088435376,196.77272727272728,39.77142857142858,87.38965517241378,53.53357400722022,144.05263157894737,86.26666666666668,335.14285714285717,78.33333333333334,239.5,77.95882352941176,17.51291475242471,95.26666666666668,496.0,279.5,158.45,17.95,17.5,51.1909090909091,45.85,10.507142857142858,19.2,15.35,24.16,13.14642857142857,12.9,20.3,18.5,242.5,2673.333333333333,106.5,15.579690949227373,77.0,84.12,16.2,67.3,43.05
68.2,37.95,32.4,17.3,177.5,30.66111111111111,278.5,9.73,31.4,56.07659574468085,154.0,53.175,23.4,38.75,42.45,38.5,51.6,76.83333333333333,65.25,69.6,31.8,26.51,75.79473684210525,453.0,292.5,39.09722222222222,15.52281976744186,196.625,39.75047169811321,87.3913043478261,53.53115942028985,143.81725888324874,86.27499999999998,335.0,78.5,241.0,77.88,17.58105783308931,95.38000000000002,495.9,279.5,158.5,17.91875,17.55,51.2,45.8625,10.5,19.2,15.4,24.15,13.15,12.933333333333332,20.25588235294118,18.5,242.375,2675.0,106.5,15.594319775596073,77.0,83.97422680412372,16.2,67.4,43.07222222222222
68.3,37.85,32.4,17.3,177.5,30.558823529411764,278.5,9.75,31.4,55.975,154.5,53.4,23.4,38.75,42.3,38.55,51.6,76.8,65.28,69.43333333333334,31.85,26.55,75.8,453.0,292.5,39.1,15.543434343434345,196.83333333333331,39.75,87.35934065934065,53.5,143.78571428571428,86.321875,335.25,78.6,239.7142857142857,77.96666666666665,17.581624392876414,95.26666666666668,496.625,279.0,158.5,17.95,17.5,51.15714285714286,45.85,10.51875,19.25,15.379166666666668,24.15,13.125,12.943103448275863,20.3,18.5,242.5,2675.0,106.5,15.524797942689199,77.0,83.98076923076924,16.207142857142856,67.4,43.06666666666666
