1227,1314,1319,1434,1440,1477,1504,1507,1536,1590,1605,1702,1710,1717,1722,1723,1789,1802,2006,2015,2049,2059,2101,2103,2106,2201,2204,2206,2231,2313,2324,2327,2344,2347,2352,2353,2356,2360,2362,2376,2377,2379,2385,2392,2393,2448,2449,2451,2498,2501,2542,2603,2606,2609,2610,2615,2618,2707,2723,2809,2812,2823,2834,2845,2847,2867,2888,2903,2915,3034,3037,3044,3189,3231,3673,3702,4958,5264,5522,5871,6005,6176,6239,6285,6409,8150,8454,9907,9910,9914,9917,9921,9933,9938,9945,1101,1102,1216,1301,1303,1326,1402,1476,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
70.9,8.16,27.95,28.6,13.95,281.5,25.05,51.1,101.0,156.0,7.52,72.2,24.65,28.05,40.0,100.0,36.65,12.15,17.5,35.1,170.5,406.5,27.4,19.1,45.4,30.15,21.6,20.45,370.0,23.4,18.6,48.6,7.16,33.85,9.8,13.4,16.05,55.6,29.7,28.8,27.0,52.0,80.2,46.5,43.55,27.0,21.2,80.7,47.95,13.2,59.0,13.95,32.5,9.9,10.9,21.4,18.45,215.0,170.0,22.0,9.25,24.2,8.2,9.85,13.5,17.7,7.56,15.5,50.5,111.5,13.05,46.55,60.0,16.2,91.2,29.95,87.0,126.0,32.65,49.85,8.11,96.0,55.5,64.8,431.0,32.0,199.5,15.05,191.0,174.0,92.1,230.0,42.85,85.5,32.7,33.5,32.95,54.9,68.0,57.0,66.9,28.5,526.0,19.0,51.7,354.5,231.0,30.2,11.0,160.0,31.75,82.9,41.3,122.5,91.0,292.0,59.5,205.5,42.5,10.3,97.5,250.0,314.0,15.75,15.2,52.0,44.7,9.02,19.25,12.8,23.5,11.25,10.5,18.25,15.4,201.5,2600.0,101.0,11.15,70.4,81.2,13.7,71.9,50.1
70.8,8.18,27.95,28.6,13.95,281.4,25.05357142857143,51.1,101.0,156.0,7.52,72.2,24.8,28.05,40.0,100.0,36.8,12.2,17.5,35.1,170.57142857142858,406.5,27.425,19.1,45.25,30.346,21.65,20.45,370.5,23.364224137931036,18.65,48.6,7.179074074074074,33.9,9.8,13.397058823529413,16.03952879581152,55.6,29.7,28.805555555555557,27.0,52.0,80.2,46.6,43.59,27.03962264150943,21.2,80.7,48.01483253588517,13.2,58.86333333333333,13.95,32.5,9.88,10.95,21.45,18.473611111111108,215.0,170.0,22.0,9.25,24.282,8.2,9.85,13.5,17.7,7.56,15.5,50.5,111.88297872340424,13.05,46.55,60.0,16.2,91.40000000000002,29.899999999999995,86.82941176470591,126.0,32.65,49.85,8.11,96.02093023255811,55.5,64.8,431.0,32.0,199.5,15.05,191.0,174.0,92.0,230.0,42.85,85.44594594594595,32.7,33.5,32.95,55.08829787234042,68.0,57.0,66.9,28.5,523.2,19.05,51.7,354.5,231.0,30.2,11.0,160.0,31.7,83.0,41.27755102040816,123.0,91.0,292.0,59.20000000000001,205.5,42.45,10.333870967741936,97.5,250.0,314.8125,15.75,15.2,52.01538461538462,44.70000000000001,9.0375,19.25,12.8,23.5,11.25,10.5,18.25,15.4,201.5,2598.333333333333,101.0,11.131666666666666,70.4,81.2,13.7,71.9,50.09166666666667
70.9,8.180789473684209,27.95,28.6,13.95,281.84375,25.09166666666667,51.1,100.84848484848484,156.5,7.526666666666666,72.2,24.65,28.05,40.0,100.0,36.85,12.15,17.5,35.1,171.0,405.0,27.481818181818184,19.10326086956522,45.4,30.47,21.6,20.350134770889486,371.4285714285714,23.43670212765957,18.65,48.6,7.179268292682928,33.891666666666666,9.84,13.383333333333333,16.04092219020173,56.3,29.7,28.8,27.0,51.95,80.2,46.64666666666667,43.60714285714285,27.1624,21.2,80.7,48.21917475728155,13.2,59.09347826086957,13.95,32.1,9.9,10.906,21.45,18.55,215.0,170.0,21.95,9.25,24.3,8.2,9.85,13.5,17.7,7.57,15.5,50.5,112.125,13.05,46.5,60.06666666666666,16.23076923076923,91.35,29.9,86.91911764705883,126.5,32.65,49.85,8.11,96.17333333333332,55.6,64.73703703703703,431.0,32.0,199.5,15.05,191.0,174.0,92.1,230.0,42.85,85.64814814814815,32.7,33.5,32.95,55.01176470588236,68.2,57.0,67.1,28.5,522.6666666666666,19.05,51.7,354.5,231.0,30.2,11.047692307692307,160.0,31.713999999999995,83.0,41.29255319148936,123.0,90.96470588235294,292.0,59.20000000000001,206.0,42.5,10.332947019867552,97.5,250.70526315789473,315.1111111111111,15.75,15.2,52.0,44.7,9.05,19.25,12.8,23.5,11.25,10.5,18.25,15.45,201.5,2595.0,101.0,11.150000000000002,70.4,81.2,13.7,71.9,50.07916666666667
70.8,8.192727272727273,27.95,28.6,13.95,281.90909090909093,25.1,51.1,100.55263157894736,156.0,7.52,72.4,24.8,28.05,40.0,100.0,36.85,12.2,17.5,35.1,170.875,405.0,27.47121212121212,19.1,45.2875,30.346,21.65,20.25,372.125,23.414150943396226,18.70941176470588,48.6,7.180357142857143,33.85000000000001,9.844615384615382,13.371875,16.101254180602005,55.6,29.7,28.75,27.05,51.95,80.32000000000002,46.32222222222222,43.65833333333333,27.258771929824558,21.185714285714287,80.7,48.333,13.2,58.99565217391304,13.95,32.5,9.9,10.905208333333334,21.45,18.553125,215.0,170.0,21.75,9.25,24.372727272727275,8.2,9.84,13.5,17.7,7.564444444444443,15.5,50.5,111.85714285714286,13.0625,46.55,60.0,16.25,91.676,29.899999999999995,86.88125000000002,126.83333333333331,32.6,49.79999999999999,8.11,96.29583333333332,55.67,64.8,431.0,32.0,199.5,15.05,191.0,174.0,92.0,230.0,42.85,85.868,32.6875,33.5,32.95,55.02567567567568,68.1,57.076,67.1,28.525,522.75,19.05,51.7,354.5,231.0,30.15,11.0,160.25,31.7,83.10000000000002,41.25,123.0,91.028,292.0,59.2,205.83333333333331,42.45,10.353116994022203,97.5,252.8786231884058,315.9512195121951,15.75,15.2,52.1,44.60434782608696,9.071428571428571,19.25,12.85,23.5,11.3,10.5,18.25,15.45,201.5,2593.75,101.0,11.173049645390073,70.2,81.2,13.7,71.8,50.04594594594594
70.9,8.2,27.95,28.6,13.95,282.0,25.09583333333333,51.2,100.5,156.5,7.511981981981982,72.4,24.65,28.05,40.0,100.0,36.9125,12.15,17.5,35.1,171.5,403.0,27.5,19.1,45.25,30.41666666666667,21.6,20.3,372.0,23.48526570048309,18.757142857142856,48.6,7.178947368421053,33.85,9.838529411764704,13.3625,16.150000000000002,56.3,29.7,28.75,27.05,51.99655172413794,80.2,46.20000000000001,43.7475,27.31410256410257,21.15,80.7,48.381875,13.2,58.96923076923078,13.961111111111109,32.1,9.908333333333333,10.95,21.45,18.4765625,215.0,170.0,21.95,9.25,24.29166666666667,8.2,9.822272727272725,13.5,17.7,7.57,15.5,50.5,111.3125,13.05,46.4,60.0,16.271568627450982,91.8242424242424,29.9,86.93260869565218,127.38095238095238,32.65,49.808064516129036,8.12,96.47738095238094,55.81818181818182,65.02173913043478,429.75,32.0,199.5,15.05,191.25,174.0,92.1,230.5,42.85,86.23979591836735,32.7,33.49166666666667,32.95,55.04545454545455,68.3,57.1,67.1,28.5,521.0,19.046875,51.70000000000001,354.5,231.0,30.2,10.95077519379845,160.0,31.700000000000006,83.0,41.21166666666667,123.0,91.0,292.0,59.2,206.0,42.45,10.4,97.4,254.07481751824812,316.5,15.75,15.2,52.1,44.56999999999999,9.11,19.25,12.85,23.45641025641025,11.300000000000002,10.5,18.25,15.45,201.5,2596.428571428572,100.91666666666669,11.160087719298243,70.4,81.2,13.7,71.8,49.98125
70.9,8.2,27.95,28.6,13.800000000000002,281.60714285714283,25.125,51.1,100.5,156.0,7.5299999999999985,72.5,24.75,28.05,39.95,100.0,37.0,12.2,17.4,35.1,170.875,403.0,27.63846153846153,19.1,45.2,30.4,21.65,20.25,372.0,23.524338624338625,18.765116279069765,49.1,7.16801724137931,33.85,9.88,13.345,16.15,55.73333333333334,29.7,28.66,27.05,52.08571428571428,80.32000000000002,46.2,43.74444444444444,27.356164383561644,21.15,80.63333333333334,48.35,13.2,58.9470588235294,14.0,32.5,9.89,11.0,21.45,18.454545454545453,215.0,170.0,22.0,9.25,24.27,8.18235294117647,9.82,13.5,17.7,7.566923076923077,15.55,50.5,111.5,13.1,46.55,60.0,16.28,92.01379310344828,29.899999999999995,86.89375,127.27777777777777,32.65,49.8388888888889,8.11,96.67560975609757,55.70000000000001,65.29199999999999,431.0,32.0,199.5,15.05,191.0625,175.0,92.0,231.0,42.85,86.66060606060606,32.7,33.45,32.95,55.08333333333334,68.29999999999998,57.1,67.1,28.5,520.0,19.05,51.8,354.5,231.0,30.241666666666664,10.909882352941176,160.25,31.694186046511625,82.95789473684209,41.239583333333336,123.0,91.0,292.0,59.2,206.5,42.470588235294116,10.45,97.4,253.4329268292683,316.6375,15.75,15.2,52.16428571428572,44.6,9.091111111111113,19.21875,12.85,23.5,11.288793103448276,10.45,18.251785714285713,15.45,201.5,2609.5588235294117,101.0,11.155952380952382,70.2,81.24324324324324,13.7,71.9,49.95909090909092
70.9,8.21,28.0,28.6,13.95,281.0,25.15,51.4,100.4,156.5,7.511981981981982,72.4,24.75,28.05,40.0,100.0,37.0,12.15,17.5,35.1,171.5,403.0,27.626923076923074,19.1,45.2,30.41666666666667,21.6,20.3,372.0,23.59185520361991,18.8,48.6,7.170000000000001,33.89285714285714,9.88,13.385714285714286,16.138333333333332,55.6,29.7,28.75,27.0,52.24285714285714,80.2,46.27500000000001,43.78333333333333,27.362345679012343,21.15,80.7,48.29482758620689,13.2,59.0,13.95,32.1,9.89,10.95,21.538461538461537,18.502884615384616,215.0,170.0,21.957142857142852,9.25,24.29078947368421,8.23,9.822272727272725,13.5,17.7,7.57,15.550000000000002,50.5,111.75,13.1,46.4,59.98,16.3,92.35365853658536,29.9,86.84285714285713,127.61111111111113,32.65,49.85,8.11,96.69166666666666,55.77777777777778,65.37647058823529,427.75,32.0,199.5,15.05,191.16666666666663,174.0,92.1,230.5,42.85,86.8517857142857,32.71666666666667,33.49166666666667,32.95,55.02666666666667,68.19375,57.0,67.1,28.5,520.0,19.1,51.7,354.5,231.0,30.2,10.909090909090908,160.4375,31.74833333333333,82.90704225352114,41.28149171270718,123.0,91.0,292.8333333333333,59.290909090909096,206.0,42.4,10.411353711790396,97.3,252.589552238806,316.7428571428572,15.75,15.2,52.3,44.6081081081081,9.09,19.25,12.807352941176472,23.5,11.301162790697674,10.475,18.25,15.4,201.5,2635.0,100.91666666666669,11.183663366336631,70.4,81.47999999999998,13.699999999999998,71.9,49.95000000000001
70.8375,8.21,27.95,28.6,13.800000000000002,281.5,25.178571428571423,51.1,100.5,156.5,7.5299999999999985,72.5,24.75,28.1,39.95,100.0,37.025,12.2,17.4,35.1,171.5,403.0,27.67619047619048,19.1,45.15,30.4,21.65,20.35,371.5,23.673371647509576,18.75,49.1,7.175965909090907,33.904545454545456,9.869583333333333,13.394318181818182,16.149999999999995,55.65000000000001,29.7,28.57142857142857,27.0,52.29166666666666,80.32000000000002,46.21111111111111,43.80714285714286,27.30483870967742,21.15,80.63333333333334,48.25,13.2,59.09285714285714,13.95,32.5,9.91,10.953846153846152,21.5,18.546969696969693,215.0,170.0,22.0,9.25,24.31875,8.23,9.82,13.5,17.7,7.560833333333332,15.55,50.5,111.88888888888887,13.1,46.4,60.0,16.3,92.82037037037036,29.94545454545454,87.01111111111109,127.7,32.65,49.84090909090909,8.11,96.55172413793105,55.9,65.50158730158729,431.0,32.0,199.5,15.05,191.2,175.0,92.0,231.0,42.85,87.1913043478261,32.7,33.45,33.0,55.1,68.10000000000001,57.0,67.1111111111111,28.5,521.3333333333334,19.1,51.7,354.5,231.0,30.241666666666664,10.945652173913043,160.35,31.742272727272724,82.85942028985507,41.3,123.0,90.76,292.3333333333333,59.2,206.5,42.48490566037737,10.398380952380952,97.40000000000002,251.79166666666663,316.77777777777777,15.7,15.2,52.20000000000001,44.675,9.077142857142855,19.23125,12.85,23.5,11.288793103448276,10.45,18.29861111111111,15.4,201.5,2629.5,100.75,11.150000000000002,70.2,81.71666666666667,13.7,71.7,49.97954545454546
70.9,8.21,28.0,28.6,13.95,281.5,25.15,51.4,100.375,156.5,7.511981981981982,72.4,24.75,28.05,39.95,100.0,37.0,12.15,17.5,35.1,171.0,403.5,27.516666666666666,19.1,45.15,30.4,21.6,20.3,372.0,23.738157894736837,18.685576923076926,48.6,7.169999999999999,33.85,9.871,13.394396551724135,16.16387283236994,55.6,29.7,28.653846153846153,27.0,52.3,80.2,46.27857142857143,43.918000000000006,27.293827160493827,21.15,80.2,48.32866666666667,13.2,59.05409836065574,13.95,32.1,9.91,10.95,21.538461538461537,18.545,215.0,169.0,21.95,9.25,24.3,8.23,9.822272727272725,13.5,17.7,7.57,15.550000000000002,50.5,112.0,13.1,46.20000000000001,59.63333333333333,16.291269841269838,92.67608695652171,29.9,87.12608695652176,127.45454545454544,32.65,49.85,8.123000000000001,96.38153846153848,55.9,65.6909090909091,427.75,32.0,199.5,15.05,191.0,174.0,92.1,230.5,42.85,87.4801470588235,32.71666666666667,33.475,32.95,55.05945945945947,68.1,57.0,67.0,28.5,523.6666666666666,19.1,51.7,354.5,231.0,30.2,10.924444444444447,160.4375,31.742592592592587,82.94736842105263,41.3,123.0,91.0,291.0,59.290909090909096,206.5,42.48421052631579,10.4,97.3,252.5,316.8793103448276,15.75,15.2,52.114285714285714,44.7,9.09,19.216666666666665,12.829166666666666,23.5,11.35,10.45,18.3,15.45,201.5,2632.5,100.91666666666669,11.19107142857143,70.2,82.0,13.7,71.9,50.02857142857143
