1227,1314,1319,1434,1440,1477,1504,1507,1590,1605,1710,1717,1722,1723,1789,1802,2006,2015,2049,2059,2101,2103,2106,2201,2204,2206,2231,2324,2327,2344,2347,2352,2353,2356,2360,2362,2376,2377,2379,2385,2392,2393,2448,2449,2451,2501,2542,2603,2606,2609,2610,2615,2618,2707,2723,2809,2812,2823,2834,2845,2888,2903,2915,3034,3037,3044,3189,3231,3673,3702,4958,5264,5522,5871,6005,6176,6239,6285,6409,8150,8454,9907,9910,9914,9917,9921,9933,9945,1101,1102,1216,1301,1303,1326,1402,1476,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
90.9,9.25,30.95,32.45,15.25,267.0,23.6,56.4,172.0,7.3,22.55,31.0,51.8,135.5,35.1,14.95,22.6,39.6,206.0,398.0,29.8,29.65,48.55,35.3,24.2,24.2,373.0,22.55,47.9,7.1,44.7,11.9,15.15,21.05,67.1,35.5,31.6,31.0,80.1,83.0,55.0,59.8,38.75,26.5,102.5,16.2,71.3,17.55,42.4,12.05,14.35,25.85,22.4,253.0,153.0,27.3,10.7,31.7,9.45,10.95,9.3,19.3,67.7,146.0,16.1,58.0,81.2,23.9,176.0,37.8,104.5,186.0,33.9,75.0,9.98,109.0,64.9,83.7,363.0,40.7,269.0,19.45,167.0,215.5,92.9,262.0,49.65,47.2,38.8,36.1,54.0,71.3,70.3,71.5,32.15,447.5,24.2,66.0,421.0,317.0,35.9,12.85,156.5,41.0,97.3,45.4,140.5,117.5,296.5,70.0,210.0,42.55,12.7,98.5,414.5,378.0,17.6,17.9,62.0,51.8,11.25,21.0,16.7,27.5,12.9,13.7,24.15,18.9,218.0,3380.0,102.0,14.75,75.9,90.4,16.1,76.5,40.7
90.65714285714284,9.252820512820511,30.75,32.45,15.25,268.3333333333333,23.6,56.4,172.0,7.302,22.55,31.0,51.6909090909091,135.75,35.1,14.95,22.6,39.6,205.5,398.0,29.8,29.65,48.55,35.1,24.2,24.2,373.0,22.51371681415929,47.9,7.110394736842105,44.7,11.887711864406779,15.151315789473687,21.1,67.1,35.5,31.6,30.975,80.1,82.93333333333334,55.0,59.8,38.64202127659574,26.5,102.5,16.2,71.3,17.55,42.4,12.05,14.4180412371134,25.84375,22.4,253.0,153.0,27.3,10.7,31.6875,9.448421052631579,10.95,9.30372881355932,19.25,67.7,146.0,16.1,58.0,81.44285714285716,23.9,175.98888888888888,37.8375,104.375,186.0,33.9,74.9375,9.98,109.0,64.97142857142858,83.55,363.0,40.6,269.0,19.45,167.16666666666666,214.5,92.8,262.0,49.65,47.28333333333333,38.8,36.1,54.01000000000001,71.3,70.32857142857144,71.7,32.15,448.0,24.24,66.06666666666666,421.0,317.0,35.9,12.850943396226413,156.0,41.04011627906976,97.30333333333333,45.45833333333334,140.5,117.0,296.72222222222223,70.1,210.0,42.57,12.669481605351171,98.5,414.61111111111114,378.4347826086956,17.65,17.9,61.99090909090909,51.7,11.24909090909091,20.95,16.657142857142855,27.50208333333333,12.9,13.7,24.106481481481485,18.9,218.0,3382.666666666666,102.25,14.779032258064516,75.808,90.69,16.1,76.37083333333334,40.71833333333333
90.9,9.26,30.95,32.45,15.25,267.0,23.565384615384612,56.4,172.0,7.31,22.55,31.0,51.51818181818182,135.5,35.1,14.95,22.6,39.57692307692308,205.7142857142857,398.0,29.7,29.65,48.55,35.3,24.2,24.2,374.5,22.544329896907215,47.6,7.119,44.70000000000001,11.84125,15.15,21.1,67.1,35.5,31.6,31.0,80.1,83.0,55.02857142857143,59.7,38.52766497461929,26.55,102.5,16.2,71.3,17.537777777777773,42.4,12.05,14.43409090909091,25.8125,22.4,253.0,153.0,27.3,10.7,31.65584415584416,9.448333333333332,10.95,9.3,19.3,67.7,146.0,16.228125,58.2,81.34210526315789,23.90652173913044,175.65714285714282,37.8,104.5,186.25,33.9,75.3,9.98,109.5,64.94117647058823,83.57692307692308,363.0,40.7,269.0,19.45,167.0,214.1,92.9,262.5,49.65,47.2,38.9,36.15,54.1,71.3,70.4,71.73333333333333,32.15,451.36111111111114,24.2,66.0,421.66666666666674,317.0,35.9,12.85,156.9,41.03384615384615,97.14193548387094,45.425,140.64285714285714,116.95454545454544,298.0,70.0,210.0,42.58636363636364,12.640453767123287,98.5,414.73076923076917,378.71428571428567,17.6,17.9,61.90000000000001,51.7,11.25,20.97142857142857,16.689999999999998,27.54274193548387,12.9,13.7,24.106410256410257,18.9,217.875,3389.285714285714,102.0,14.808732394366196,75.7,91.34285714285713,16.15,76.3,40.69411764705882
90.59999999999998,9.25,30.75,32.45,15.187499999999998,267.0,23.550000000000004,56.4,172.375,7.31,22.55,31.0,51.4,135.5,35.1,14.95,22.6,39.5,205.55555555555557,398.0,29.8,29.65,48.55,35.1,24.25,24.2,374.5,22.546000000000006,47.8,7.130512820512821,44.7,11.8,15.146875,21.06,67.1,35.5,31.65,30.9,80.19000000000003,82.80000000000003,55.022222222222226,59.735714285714295,38.5938202247191,26.5,103.0,16.2,71.3,17.5,42.4,12.05,14.416666666666664,25.85,22.425,252.5,153.0,27.3,10.7,31.630000000000006,9.45,10.95,9.3,19.233333333333334,67.7,146.5,16.169999999999998,58.3,81.57,23.89939759036145,173.41806722689074,37.8,104.5,186.25,33.9,75.3,9.98,109.47222222222223,64.7945945945946,83.68181818181819,363.0,40.6,269.0,19.4,167.0,213.8125,92.8,262.1666666666667,49.65,47.23333333333333,38.9,36.15,54.01666666666667,71.36923076923078,70.32857142857144,71.75,32.100675675675674,453.66666666666674,24.20357142857143,66.00434782608696,421.0,317.0,35.9,12.852972972972973,156.73333333333332,41.015068493150686,97.067816091954,45.43124999999999,140.60106382978722,116.75,298.0,70.2,210.25,42.58392857142858,12.618659420289855,98.5,413.92666666666673,378.5,17.65,17.9,61.83898305084746,51.609876543209886,11.2,21.0,16.70340909090909,27.6,12.9,13.7,24.11086956521739,18.9,218.0,3395.833333333333,102.5,14.840136054421771,75.57692307692308,92.05,16.1,76.31249999999999,40.54814814814815
90.59999999999998,9.258,30.95,32.45,15.15,267.0,23.538235294117648,56.1,171.54166666666666,7.3,22.55,31.0,51.51818181818182,135.5,35.1,14.95,22.6,39.57692307692308,206.0,398.0,29.7,29.6125,48.55,35.3,24.2,24.2,374.66666666666674,22.53372093023256,47.6,7.132716049382715,44.7,11.7609375,15.15,21.05,67.2,35.5,31.6,30.899999999999995,80.2,82.86666666666666,55.0,59.725,38.69920634920635,26.51,103.33333333333331,16.2,71.36666666666666,17.5,42.4,12.05,14.425,25.85,22.45,253.0,153.0,27.3,10.7,31.629999999999995,9.448333333333332,10.95,9.300434782608695,19.196491228070176,67.735,146.45,16.228125,58.2,81.57499999999997,23.85625,171.5408163265306,37.8,104.14285714285714,186.4,33.9,75.3,9.98,109.5,64.73953488372094,83.70000000000002,363.0,40.6,269.0,19.35,167.0,214.1,92.8,262.5,49.65,47.2,38.9,36.1,54.1,71.3,70.4,71.73333333333333,32.145238095238106,456.75,24.2,66.0,421.66666666666674,317.0,35.9,12.841818181818182,156.91666666666666,40.94600000000001,96.87307692307694,45.43977272727273,140.52941176470586,116.55555555555556,298.125,70.11428571428571,211.0,42.697222222222216,12.655891238670694,98.52422360248444,413.5,378.78125,17.655357142857138,17.9,61.79999999999999,51.75882352941177,11.199999999999998,21.0,16.75,27.6,12.9,13.691379310344827,24.12794117647059,18.922,217.875,3400.0,102.0,14.86759941089838,75.41538461538462,91.675,16.15,76.3,40.347297297297295
90.59999999999998,9.2575,30.75,32.45,15.192857142857141,267.0,23.550000000000004,56.1,170.36363636363637,7.31,22.55,31.0,51.5,135.5,35.1,14.95,22.6,39.5,206.07142857142856,398.0,29.8,29.65,48.55,35.1,24.23333333333333,24.2,376.0,22.54117647058824,47.75,7.145056179775279,44.70000000000001,11.766666666666667,15.148076923076925,21.09375,67.1,35.5,31.614285714285717,30.892682926829266,80.19000000000003,82.88571428571429,55.022222222222226,59.73478260869565,38.7,26.52307692307692,103.0,16.2,71.34,17.470588235294116,42.4,12.06027397260274,14.4,25.85,22.48958333333333,252.5,153.0,27.3,10.7,31.63703703703704,9.45,10.95,9.306,19.15,67.8,146.0,16.2,58.3,81.51111111111112,23.85,172.85714285714286,37.776,104.0,186.22222222222226,33.9,75.3,9.98,109.5,64.67826086956521,83.65714285714286,363.0,40.55,269.0,19.35,167.0,214.4,92.8,262.0,49.65,47.225,38.875,36.1,54.0,71.39999999999998,70.4,71.8,32.14,458.33333333333326,24.2,65.9,421.0,317.0,35.85,12.859285714285713,157.0,40.9,96.94,45.45,140.51304347826087,116.6153846153846,298.0,70.18333333333334,211.0,42.61818181818182,12.65,98.5,413.5,379.01851851851853,17.65,17.9,61.79999999999999,51.793457943925226,11.207142857142856,20.955,16.7,27.614285714285717,12.938461538461535,13.65,24.105555555555558,18.95,218.0,3400.0,102.35714285714286,14.9,75.57692307692308,91.75,16.1,76.4,40.44324324324325
90.6,9.258,30.95,32.5,15.2,268.0,23.55,56.1,169.875,7.299999999999999,22.55,31.0,51.5,135.5,35.1,14.95,22.6,39.57692307692308,206.125,398.0,29.7,29.625,48.55,35.0,24.2,24.18,376.0,22.550000000000004,47.7,7.1496721311475415,44.66071428571429,11.80921052631579,15.15,21.1,67.2,35.5,31.505000000000006,30.8,80.3,82.86666666666666,54.99090909090909,59.69999999999999,38.672123893805306,26.54891304347826,103.33333333333331,16.2,71.23333333333333,17.5,42.4,12.034599156118142,14.4,25.85,22.57076677316294,254.0,153.0,27.1,10.7,31.649999999999995,9.43875,10.95,9.300434782608695,19.15,67.75833333333334,146.0,16.2,58.2,81.5842105263158,23.85,172.5573770491803,37.8,104.16666666666669,186.0,33.9,75.3,9.98,110.0,64.57692307692308,83.76333333333334,363.0,40.55,269.0,19.34,167.0,214.1,92.8,262.0,49.65,47.2,38.9,36.1,54.027272727272724,71.40000000000002,70.4,71.8,32.15,459.1,24.2,65.9,421.66666666666674,317.0,35.85,12.9,157.0,40.9,97.0,45.45,140.94444444444446,116.5,298.0,70.2,212.0,42.75,12.65664739884393,98.48888888888891,413.0,379.4210526315789,17.65,17.9,61.9,51.76,11.216666666666667,20.999806201550392,16.7,27.65,12.95,13.661627906976745,24.10483870967742,18.95,218.0,3400.0,102.0,14.899035369774921,75.28235294117648,91.36842105263158,16.15,76.4,40.38469387755102
90.7,9.2575,30.7,32.45,15.192857142857141,268.5,23.596296296296302,56.1,168.91666666666666,7.31,22.399999999999995,30.9,51.5,135.5,35.1,14.95,22.6,39.5,206.5,399.0,29.8,29.6,48.55,34.98571428571429,24.23333333333333,24.2,376.0,22.55,47.68,7.141960784313726,44.7,11.85,15.10748898678414,21.1,67.1,35.5,31.5,30.880434782608692,80.3,82.88571428571429,55.0,59.63750000000001,38.66859504132231,26.550000000000004,103.0,16.2,71.23333333333333,17.4875,42.4,12.08555133079848,14.39290780141844,25.850000000000005,22.53205128205128,252.5,154.0,27.1,10.7,31.649999999999995,9.45,10.95,9.301944444444443,19.1525,67.79166666666667,146.0,16.2,58.29999999999999,81.51034482758621,23.79827586206897,172.06333333333333,37.85,104.5,186.5,33.9,75.3,9.98,109.63636363636364,64.52083333333333,84.25238095238095,363.0,40.55,269.0,19.35,167.0,214.4,92.9,262.0,49.65,47.21666666666667,38.92272727272727,36.1,54.0,71.55,70.375,71.78965517241377,32.14999999999999,459.9,24.2,65.9,421.0,317.0,35.85,12.854545454545455,156.88888888888889,40.93571428571429,97.0,45.5,140.66666666666666,116.47872340425532,298.0,70.2,212.5,42.75555555555556,12.6840206185567,98.4176470588235,413.0,379.8125,17.65,17.9,61.8875,51.89999999999999,11.248561151079137,21.049375,16.72,27.64999999999999,12.938461538461535,13.699999999999998,24.1,18.95,218.0,3381.1111111111113,102.5,14.888709677419355,75.3,91.0875,16.1,76.41612903225806,40.566666666666656
90.6,9.26,30.95,32.5,15.2,268.0,23.588,56.1,168.33333333333334,7.31,22.55,31.0,51.5,135.5,35.1,14.95,22.6,39.57692307692308,207.0,398.66666666666674,29.7,29.65,48.55,35.0,24.3,24.18,376.0,22.552857142857146,47.75,7.147826086956522,44.7,11.80921052631579,15.111764705882349,21.1,67.2,35.45,31.44375,30.850000000000005,80.20000000000002,82.86666666666666,55.0,59.66206896551724,38.604,26.61875,103.33333333333331,16.2,71.2923076923077,17.5,42.4125,12.05,14.349999999999998,25.85,22.510638297872337,254.0,153.0,27.1,10.7,31.66666666666667,9.45,10.95,9.301111111111112,19.15,67.8,146.0,16.2,58.2,81.5,23.72368421052632,171.8910256410256,37.85,104.5,186.5,33.9,75.28333333333333,9.98,109.5,64.50256410256411,84.55833333333331,363.0,40.55,269.0,19.34,167.0,214.5,92.8,262.0,49.65,47.2,38.95,36.1,54.027272727272724,71.6,70.4,72.0,32.16875,460.13888888888886,24.2,65.9,421.66666666666674,317.0,35.85,12.875903614457831,157.0,40.94852941176471,96.90841121495329,45.45,140.7962962962963,116.5,298.0,70.1,212.0,42.75333333333333,12.699999999999998,98.5,413.25,379.89130434782606,17.65,17.9,61.875,51.9,11.23013392857143,21.075,16.7,27.649999999999995,12.949999999999998,13.7,24.149999999999995,18.95,218.0,3377.0,102.0,14.885169491525426,75.2,91.47272727272728,16.15,76.2,40.6
