stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
1326,2002,model3,-0.5279549970972943,0.4720450029027056,0.5738273710139354,0.7616434517182785,0.1654933333333332,-0.6659849076552113,0.0011113527387014977,-0.8160025072332149,-0.6658882285685832
1326,2883,model1,0.3552595287422175,-0.6447404712577826,0.915074925378136,0.8261645773753533,0.16871999999999995,-1.5148051215677268e-05,0.0009851025803782434,-0.32138687263453136,9.54612539582198e-05
1326,2891,model3,0.2890149997773349,0.7109850002226651,0.06604320745673707,0.3417329364959482,0.20662666666666651,3.3483801780244202,0.001198152914461376,2.4632236693363283,3.3482233809422155
1326,1477,model3,-0.8577628954933822,0.1422371045066177,0.1541708242751174,0.20424156980233565,0.06891999999999998,-2.856356843441782,0.0025968173567464084,-1.1602487087197415,-2.8560333089281515
1326,1507,model3,0.6803504166332567,0.3196495833667433,0.09060825346975404,0.1737708488725181,0.07180000000000003,4.2338185853525445,0.002556640803975061,1.0228860041331824,4.23338994777657
1326,2356,model3,-0.4678930449465051,0.5321069550534948,0.01870624229199963,0.233315740767917,0.12271999999999995,-0.33000049456195085,0.0018163098569740613,-0.6244478835282035,-0.3300695619589407
2002,2308,model3,-0.5282860809352098,0.4717139190647902,0.9887491387136702,0.6531918875080424,0.11086666666666672,0.7424433900539449,0.0008774325433101422,-0.16702554081563986,0.7424553180222926
2002,2801,model3,0.2433114214890355,0.7566885785109645,0.8006407758867226,0.5247883122293061,0.17899999999999994,2.9822405252643365,0.0011562745383860487,0.1551119735307809,2.9819327500011537
2002,2883,model3,-0.3586627214540344,0.6413372785459657,0.8482635945393479,0.6601333781638868,0.1047866666666666,0.30625671345269845,0.0009801863267066262,0.4344475403765142,0.30609390977882156
2002,2887,model3,0.33892694874088325,0.6610730512591168,0.8680429588189688,0.35271532159389707,0.07381333333333343,2.7994512247382084,0.0015323630935348276,0.1620366284106176,2.799040022295864
2002,2891,model3,0.2137494835642444,0.7862505164357556,0.8046065586944449,0.3762441988618235,0.12122666666666668,3.0643565795286425,0.0010938313619726912,1.3699205650941122,3.0641759780012876
2002,2618,model3,-0.4589394854880214,0.5410605145119786,0.7447123597461882,0.5882415407677664,0.13509333333333326,0.18494814315662614,0.0010959657117069308,-0.24249588848358955,0.18493728114338928
1216,2887,model3,0.3627781997495818,0.6372218002504181,0.3196013338879635,0.2832288762024757,0.06601333333333344,3.045781068790031,0.0015699084462184741,0.5362078107790254,3.045489865707878
1216,2891,model3,0.21393154562277591,0.7860684543772241,0.1323984582162835,0.3021958323900561,0.1410266666666667,3.1997042554454005,0.001159973766196687,1.2117425785510492,3.1994475190203975
2325,2801,model3,0.1996208581295567,0.8003791418704433,0.5943851288168951,0.9620333121680632,0.14184000000000002,3.0849237902653934,0.0010213582501263354,0.5764227795252108,3.085018467162923
2325,2887,model3,0.28145535170445346,0.7185446482955464,0.890976170824693,0.6942023129798286,0.21694666666666665,2.926760873491694,0.0012575207316400806,1.0341733438531138,2.9266739879880563
2325,2891,model3,0.17310368077137167,0.8268963192286283,0.7216085483623597,0.5330654817330239,0.1945733333333333,3.1571805056376774,0.001006597391668442,1.2487847767149427,3.1571307752549886
2330,2412,model3,-0.7719232943977474,0.2280767056022525,0.026454469616914496,0.2107787853850021,0.04103999999999993,-2.7698898691730127,0.0019170346566830005,-0.2371904884728961,-2.769832280047032
2330,2474,model3,-0.5885617840152876,0.4114382159847125,0.046560196058543286,0.3527229363352921,0.07894666666666665,-0.6322286255527012,0.0012397357910980944,-0.16119191324883256,-0.6321521857307588
2330,2886,model2,-0.6930530525635828,0.30694694743641715,0.322906492124634,0.3950509078757005,0.08867999999999995,-2.4369653652257126,0.0013967418663950956,0.0020374306274114637,-2.436939759166937
2330,1477,model3,-0.9147971672300236,0.0852028327699763,0.2887500411074536,0.26300829959414024,0.07082666666666665,-4.0694062662660215,0.002130500703528985,-0.3135059656696649,-4.06925657997662
2330,2324,model3,-0.6594057692751611,0.3405942307248389,0.15026638104515092,0.31590014098122193,0.08977333333333344,-2.1910510912149963,0.001446790205962308,0.0377677112448286,-2.1909722289784335
2308,2330,model3,-0.2723393054634699,0.72766069453653,0.3603232665256057,0.2532132924814566,0.08554666666666666,2.1603096808738367,0.0017873831212035984,-0.15409865632814304,2.1601862100143983
2308,2883,model3,-0.320785187200269,0.6792148127997311,0.5384612339010048,0.8267413777432502,0.1989733333333332,-0.11327178498683585,0.0010321550535510845,0.660481582043684,-0.11338322155866501
2308,2891,model3,0.21062064434304426,0.7893793556569557,0.8135657104282281,0.3628668858887392,0.0923333333333333,3.4775878358020185,0.0011628866429713865,1.5076800591379953,3.4774417436148553
2308,2352,model3,-0.5807047286189451,0.4192952713810549,0.6192011107755789,0.5371134978600229,0.1826133333333331,-1.9144981893642887,0.0014667347164211946,0.22438727591849333,-1.914471231498018
2308,2888,model3,0.11881511418186334,0.8811848858181366,0.3467134623637933,0.13433184867565587,0.02497333333333319,2.5529049970074764,0.0011465637132794105,1.2774030070501976,2.552681535347321
2308,3189,model3,-0.437763080014216,0.562236919985784,0.4304492676788536,0.3321967444131366,0.09830666666666672,0.3182593995615023,0.0020083708651795493,0.4501044471026275,0.31809949230263435
2303,2891,model3,0.13508673167734495,0.8649132683226549,0.38098169173348,0.303894836102783,0.15122666666666726,2.967036391933348,0.0012479572397061658,0.6486151471418269,2.96675794618601
2303,9904,model3,-0.421785882787085,0.5782141172129149,0.4624902502888358,0.2388134022232371,0.07086666666666673,0.9659927975390564,0.0012959132373576582,1.3945187358957325,0.9657932357149388
2303,2353,model3,-0.3465509402203701,0.6534490597796299,0.221263159071331,1.564075377991574,0.33373333333333305,1.055322581004452,0.0007194997934291148,0.18848143931892525,1.0553017850265043
2303,2888,model3,0.1795602208123844,0.8204397791876156,0.28882073486533016,0.3783343508916229,0.09549333333333332,2.282379275836381,0.0007455051775657165,1.7768938744417255,2.2822684209410915
1301,2891,model3,0.14905848916117712,0.850941510838823,0.4064888542040492,0.3452134978292063,0.1569066666666666,3.1951109077863835,0.0012003991064406154,1.9721648026525955,3.19493457366354
2354,2886,model2,-0.6192037783148302,0.38079622168516986,0.5346171778637411,0.33546974394812323,0.11277333333333335,-1.5438616860745196,0.0010377398224082925,-1.118474126161224,-1.5437352791864813
2354,2891,model1,0.403213826878521,-0.596786173121479,0.5825310732444816,0.244115282577532,0.06514666666666674,-0.0003085236448112886,0.0010332657026735806,-0.2833485951089033,2.9340415914390002e-05
2354,2888,model2,-0.21951680412443894,-0.7804831958755609,0.5239951089705309,0.11187472049098547,0.028013333333333168,-2.6878996239267976,0.0013084455318368375,-0.8329180708141329,-2.6876012166617547
2354,3034,model3,-0.5788903122713871,0.4211096877286129,0.07456257387526269,0.21808720053787856,0.15404000000000004,-0.3992870388211546,0.0013998378198073155,-0.11324966436790737,-0.3993474542422374
2409,2891,model3,0.052520621372958536,0.9474793786270416,0.6845804727998162,0.3826636612638444,0.16369333333333325,2.9988304786835736,0.0012428264084622435,0.90098755552312,2.998835010982204
2412,2498,model3,-0.8905287264410848,0.10947127355891513,0.6906864854564205,0.7543591095179738,0.11397333333333334,-3.4941389287036304,0.0007294148345097518,-0.2032821724301848,-3.4941324382543244
2412,2801,model3,0.5427563980753729,0.4572436019246271,0.22036723299939975,0.8808449992811086,0.19978666666666675,3.781784355777352,0.0007574507475504316,0.59560153318196,3.7817308684940207
2412,2887,model3,0.6378569770056772,0.3621430229943228,0.07270283861457594,0.6188675725273052,0.14476,3.818068744182237,0.0008937011772174488,0.9880274519816588,3.818019461360469
2412,9904,model2,0.7270634091795307,-0.2729365908204693,0.7172272603660017,0.3207105706889856,0.08080000000000002,2.302440881296832,0.0006427315809247642,-0.3607881663018818,2.302495039657867
2412,1319,model3,-0.8364598654061085,0.16354013459389152,0.5747322181575999,0.9038330704920416,0.12580000000000008,-3.202455579284605,0.0006271531507276693,-0.4623379504845869,-3.2024506121275893
2412,1710,model3,-0.841318994975184,0.15868100502481605,0.6097195592637485,0.4419556684559923,0.13788000000000006,-3.2866988737968126,0.0008053586451695745,-0.7458656378999137,-3.286637518062322
2412,2353,model3,-0.6320485600859902,0.36795143991400986,0.061104878521737724,0.41306171061970587,0.061146666666666724,-1.7441847921585452,0.000754587938337958,0.15815534425157232,-1.7441807040581505
2412,2610,model3,-0.7856333845588862,0.21436661544111385,0.3910477324530883,0.6188006267856656,0.09737333333333327,-2.9850141544173776,0.0006879504300269237,-0.4692863564191922,-2.9850159906967457
2412,2618,model3,-0.7082013244798155,0.2917986755201844,0.133469019211777,0.7109733052577039,0.13826666666666665,-2.3015249823406205,0.0007234334167242399,-0.42695225687063104,-2.3015210477233743
2412,2888,model3,0.452052551029102,0.5479474489708981,0.010760444199320995,0.42842766293351503,0.1073333333333334,3.2498151792348717,0.0006610934576627782,1.4001041672672794,3.249746358455737
2474,2891,model3,0.16458949862669356,0.8354105013733065,0.058561077606611986,0.2359858286437996,0.19749333333333344,3.4210832385341527,0.0013087027959955465,0.504839113966275,3.420748505058623
2474,1722,model3,-0.34287489159289564,0.6571251084071043,0.046172220473147736,0.2781895118199943,0.07174666666666671,0.7440859281579718,0.0011475137355450938,0.0555344780281177,0.7439853949637142
2474,2356,model3,-0.3061877904391631,0.693812209560837,0.06863970139644326,0.5131739772328081,0.12248000000000005,0.4339391474478545,0.0011576427309648747,0.3462972652700785,0.4339120601709679
2474,2511,model3,-0.4194341352549328,0.5805658647450673,0.07424306192366399,2.7997925011880977,0.25888000000000005,-0.8410227954481877,0.000954208008464745,0.13213738223145216,-0.841025349788587
2474,3189,model3,-0.5062485276102867,0.4937514723897133,0.04692577906778413,0.225252429008298,0.042853333333333236,-0.4991175757638297,0.0019116959896458413,-0.3085813638628746,-0.49925984874376067
2886,2887,model3,-0.21117080065873536,0.7888291993412646,0.0904865686180912,0.16152556496117842,0.10072000000000016,1.3460543561468348,0.0021913370334354773,0.22390636825687674,1.3457434029237627
2886,2891,model3,-0.11296191273954705,0.887038087260453,0.027598863092352398,0.18295023665097446,0.1958000000000001,2.3092315116461943,0.0014577772889073607,0.9439611169572136,2.3087418486044227
2886,1722,model2,-0.3031097172996707,0.6968902827003293,0.6626812650936833,0.4745562249556651,0.1277333333333333,1.8276278361241218,0.001018764198785098,0.4644751199675399,1.8276054581854244
2886,3189,model3,-0.3118667028814207,0.6881332971185793,0.050689596690125634,0.20859263271314696,0.05189333333333325,2.1997706813056235,0.002747270583131775,-0.5361222333209703,2.19972434507111
2887,9904,model3,0.5668589974671475,0.4331410025328524,0.7092819598412374,0.2869232267705613,0.08034666666666664,3.026837220358632,0.0015799716852559415,1.6945419471080756,3.0265716301374193
2887,1722,model2,-0.9264175857185964,0.07358241428140344,0.07555577201766092,0.15129857188289056,0.046173333333333434,-2.076139751034949,0.002638500986882879,0.31909586426630154,-2.0757451348214437
2887,2356,model3,-0.4688757502929232,0.5311242497070768,0.012167837016462369,0.2323773136626913,0.06232000000000003,0.4241520305175491,0.0015531954881324679,-0.1735650228767159,0.4246133436692168
2887,5871,model3,0.38951099754004903,0.6104890024599511,0.07304077293274773,0.4102935923157428,0.08321333333333321,3.6571008733440378,0.0011914397558515984,0.3172541968465872,3.6569307853748514
2801,2891,model3,-0.4343819003124411,0.5656180996875588,0.007980776643182433,1.09117425753882,0.27915999999999996,0.4464289104387324,0.0006846266490920912,0.5434746902896439,0.44636914022709473
2801,1710,model3,0.7947552653784483,0.20524473462155168,0.8381412235302286,1.8694353583689265,0.3605599999999997,2.978500246190824,0.0008354174705415196,0.5404076434942636,2.9784696316117705
2801,2610,model3,0.7682423826568432,0.23175761734315686,0.30378274026007895,0.5842528705989107,0.10811999999999992,2.8433138978337458,0.0011169062117390783,0.219354694885902,2.843181463455454
2801,2834,model3,-0.26478477558650865,0.7352152244134913,0.006897865804948215,0.9359260113465026,0.24629333333333334,0.8591304032965837,0.00048182863445486506,-0.1769467875425609,0.8590909382809372
2801,2888,model3,-0.223018898195029,0.7769811018049709,0.007672251141501388,0.17065649233797014,0.0376933333333333,1.0581032794123202,0.0009770041385115395,0.8288652134226218,1.057872583763029
2801,4958,model3,0.5773412788496193,0.4226587211503808,0.841455435451799,1.170908110694895,0.32461333333333325,3.5437333073908976,0.0007626464138451781,0.9898938108379476,3.5436732474712245
2883,2887,model3,0.5457398149365333,0.4542601850634666,0.7447733302575119,0.46835177615805296,0.12021333333333345,2.4205308106401056,0.001340794852450314,1.70001212475577,2.4202471389354727
2883,2352,model3,-0.7220986784132192,0.27790132158678105,0.8891107625865808,0.6746221568470043,0.17101333333333318,-0.9190278894730876,0.0011278763058028588,-0.3422129802375485,-0.9189102512692736
2883,2610,model3,-0.6883446353319319,0.3116553646680681,0.16069011218351026,0.3698981731909173,0.1847466666666666,-0.7491686993813215,0.0012374226305722847,-1.3353715295127997,-0.7490008039004762
2883,4958,model3,-0.5596282745719537,0.4403717254280463,0.8660212693828171,0.491150333396869,0.15717333333333333,0.6636194598314457,0.000939665456808352,-0.4401745422703538,0.6637687204495686
2498,2801,model3,0.12700065504073998,0.8729993449592601,0.8332104939665759,0.7036860861796692,0.14650666666666665,3.1525546381962446,0.001180051839430394,0.7609193951556232,3.1524330257754434
2498,2891,model3,0.10281346456395116,0.8971865354360489,0.8081720952791431,0.4340148852839151,0.2072266666666666,3.2090665215114225,0.0011544179296517473,1.0897159104659921,3.2088668524719166
2498,9904,model3,-0.2524960219590356,0.7475039780409645,0.7964924946406969,0.2846828628018567,0.11446666666666674,1.4689466437292071,0.0014483289929575064,1.261653075844695,1.4687324006849678
2498,2888,model3,0.08176049004630817,0.918239509953692,0.4323638096047265,0.20868503449620784,0.06574666666666673,2.4173457996053433,0.0009633109666831199,1.7420358333957706,2.417221624540287
2498,5871,model3,-0.11022945096925334,0.8897705490307466,0.6776781531696237,0.4826153598062101,0.1164933333333333,3.3310488908127116,0.0010774163117379598,-0.5432859390695927,3.330976747555501
2881,2356,model3,-0.4142906230409179,0.585709376959082,0.08169813428073411,0.6182780485738835,0.12777333333333332,0.17169273362035484,0.0010211728108783314,0.4549209034990198,0.17152282451303918
2881,2511,model3,-0.4437593780111732,0.5562406219888268,0.02015783523833155,0.8458219554108556,0.17311999999999989,-0.3252722724635313,0.0010600221448506834,-0.040375662909913256,-0.32541714363197444
3481,9904,model3,-0.2326946372307291,0.7673053627692709,0.7093211100685983,0.19045078515241406,0.039079999999999886,2.1501572557539594,0.0015816416878216936,1.6588059250611642,2.1498185586078846
3481,2352,model3,-0.2762414282594417,0.7237585717405582,0.2271416079851236,0.713825804721353,0.13743999999999995,1.1793599531330683,0.0014113507528167358,-0.12693488675897396,1.1793813950454741
2891,9904,model3,-0.763928456971334,-0.23607154302866595,0.2941742164710631,0.25913313974761754,0.15910666666666648,-3.157692696345872,0.001250338149610667,-1.6923647267903417,-3.157408700165273
2891,1314,model3,-0.9155569375664224,-0.0844430624335775,0.05654076117286056,0.3469398209354293,0.16494666666666652,-2.9649310710645618,0.0013214389952995165,-0.3674364479489725,-2.964530160115662
2891,1319,model3,-0.8391056388127721,-0.16089436118722794,0.49866448176188,0.449050075096334,0.12134666666666673,-3.104358235122312,0.0010800187119907666,-1.0178003281989991,-3.104194522250144
