stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
2303,2308,model3,-0.10645264380697674,0.8935473561930233,0.0665877423206575,0.8231780676765227,0.2280666666666666,4.265004158367549,0.0010198140184562068,0.16780443157277128,4.265072281053391
2303,2409,model3,-0.4288063779755053,0.5711936220244946,0.1438313007954936,0.7022280322139398,0.2142799999999998,0.30184948061452377,0.0013023536226875773,0.21719529972655355,0.30185672900913196
2303,2880,model3,-0.18709029305175315,0.8129097069482468,0.08826610415820338,1.549488786079583,0.21467999999999984,1.864372704861748,0.0008605894928539117,0.25420196080711155,1.864378001544481
2303,2892,model3,-0.055293163545904495,0.9447068364540956,0.08559105719165745,2.673394632427674,0.3221466666666666,2.657382413145048,0.0006817150098213378,0.3118459095102157,2.6573854013028266
2303,4904,model3,-0.08262415588659691,0.9173758441134032,0.09505523322489484,0.5846598260717021,0.16517333333333312,3.724544856666647,0.0007316669663737606,0.2866763081758913,3.724555569637244
2303,1722,model3,-0.1612924678544481,0.8387075321455519,0.15678610461509396,1.6585499976053004,0.17531999999999973,2.692544051711752,0.0005795120073334627,-0.1772251079536886,2.692536037897645
2303,2888,model3,-0.10009910981623947,0.8999008901837606,0.08193331919744581,0.5468026411170488,0.12375999999999995,1.6118530353520144,0.0008031600218052554,0.7747068609706006,1.611857731506986
2303,6285,model3,0.4973685501194923,0.5026314498805076,0.3140648773350449,0.3039841945107645,0.06809333333333344,3.6115920643904817,0.0015856036412295095,-0.3213583758293921,3.6118293077802948
2303,8150,model3,0.023749544262646038,0.976250455737354,0.08328796260554364,0.4760859951529871,0.12249333333333337,3.3522209931489795,0.0011171696820308449,0.036431395201435686,3.352272116870693
2303,9907,model3,-0.2739323941906653,0.7260676058093347,0.1503794314280176,1.1051577154520051,0.1695466666666665,1.2111449559519,0.0013268320865245482,-0.006539737061635489,1.2110894055542256
1301,2303,model3,-0.8857170248066027,0.1142829751933973,0.10076936181490877,0.6988725720292174,0.08825333333333328,-3.7070674835965143,0.0005350628659896208,0.3090351386730781,-3.7070827244636035
1301,2633,model3,-0.5258320871459832,0.4741679128540169,0.1108045884012974,0.4251207533621354,0.1963600000000002,-0.8482420461723824,0.0006136327179056832,0.740433441444638,-0.8483214856958016
1301,2880,model3,-0.6286932596509591,0.3713067403490408,0.16437360067598164,1.3495764579018183,0.1979866666666665,-1.7683937430294532,0.0005174015501439762,0.08387255583150319,-1.7683757823050381
1301,2890,model3,-0.12737231246138436,0.8726276875386156,0.06478319380516287,0.5410452999566593,0.12801333333333328,1.3866656830908786,0.0004892079155304251,0.35591547457659145,1.386678198940518
1301,4904,model3,-0.4043957337781208,0.5956042662218791,0.10588055200815924,0.7245086120567922,0.2286133333333335,0.7294361265253348,0.00047408825708395027,-0.07663804627731438,0.7294295331767676
1301,5880,model3,-0.5235031613508282,0.4764968386491719,0.09226325071158144,1.0778658726717487,0.21437333333333314,-1.0278288914787943,0.0005162872083652164,0.25414102072721473,-1.027805866831109
1301,1314,model3,-0.4424466669006889,0.5575533330993111,0.005704009069235592,1.5857353723645786,0.20803999999999992,-0.5878260406626643,0.001018158463342014,0.06997442627361418,-0.5878288920058455
1301,1536,model3,0.5810820736672848,0.4189179263327152,0.006289319608786933,2.3127382037462625,0.3244666666666666,4.698097959028995,0.0006244857080237176,-0.016042921600290274,4.6980900589520385
