stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
2002,2881,model1,0.5454165734071832,-0.4545834265928168,0.7494283125216119,4.826642704585903,0.3648533333333329,5.834881621310887e-06,0.00046347446230706797,-0.2733774991754401,-3.206011090969226e-18
2002,2882,model3,-0.6225361154039425,0.3774638845960575,0.05557324169399065,2.863364065750869,0.25060000000000004,-0.5415791669814823,0.0005301979622483214,0.09932204099409707,-0.5415782005097985
2002,2883,model1,0.40923471034938,-0.5907652896506201,0.9241496679301036,0.20650610556336035,0.02801333333333321,5.983992775992893e-05,0.0008629249282871912,-0.019234454996321676,1.2133415250308779e-14
2002,2886,model3,-0.6645698844631217,0.33543011553687824,0.010889657737343184,2.4004724708028387,0.3073466666666664,-1.0792102818606388,0.0005988037639410687,-0.2327838245079608,-1.0792032790809576
2002,4904,model1,0.5704959606214871,-0.4295040393785128,0.7340048276810974,1.4027122237318497,0.24553333333333344,3.471437130303142e-06,0.0006389135866046992,-0.7101395431378865,-3.149356209292418e-16
2002,5880,model1,0.4612398827135649,-0.538760117286435,0.8309581192043402,1.0444193996737725,0.20888,1.0879960214758749e-05,0.0009324601218147383,-0.01949344033156577,-2.9196031427697147e-16
2002,2204,model2,-0.8422336512402816,0.15776634875971846,0.24501706604518825,2.7838753860202905,0.3755066666666665,-2.194645375450456,0.0006776029830448169,0.03988742802345529,-2.1946281699817964
2002,2345,model2,-0.8467601334305459,-0.15323986656945396,0.12215475523306532,1.5956939837922504,0.23753333333333346,-3.413337325494197,0.0008041905683581808,-0.254776925310828,-3.413317441914155
2002,2353,model1,0.46143469808171206,-0.5385653019182879,0.8267381998270475,0.7333952374338676,0.1334266666666667,2.719734323381721e-05,0.0011798995028682107,0.002939033298562111,-1.0017006686888189e-16
2002,2439,model3,-0.8348583126058958,0.16514168739410415,0.03469515271187785,3.39510118329418,0.2735733333333334,-1.7872064584363272,0.0007124666273301049,0.005330782118547887,-1.787190941680319
2002,2615,model3,-0.9002300386695602,-0.09976996133043993,0.040591817805146514,1.4850165705571718,0.1859066666666666,-3.2063477245523386,0.0008439672797895128,0.03899910693930956,-3.206323677326755
2002,2834,model3,-0.6462735118667611,0.353726488133239,0.01917398450919865,2.7745372288918264,0.3484533333333334,-1.3334254288871201,0.0005749652039435674,0.08876947358211904,-1.3334132299625572
2002,2915,model1,0.5446698109350464,-0.4553301890649537,0.9006905515045062,0.27916405797935245,0.09834666666666668,6.110861453105649e-05,0.0010072915251316994,0.7724204268770356,3.0602900326695675e-16
2002,3231,model3,-0.8973647856357829,0.10263521436421699,0.04563598551056482,1.2882904985620411,0.19414666666666644,-2.554473775833164,0.0008751117338660704,-0.18647708377592245,-2.5544484555094393
2002,3673,model3,-0.9280299460110482,-0.07197005398895175,0.1616814215412135,6.474681756996883,0.4159733333333336,-3.3434083981155243,0.0007411132237958929,0.05427996670831967,-3.343394824196669
2002,6239,model1,0.5834822667633353,-0.4165177332366649,0.8334494852604455,1.2691076041488694,0.14715999999999996,2.151956098247254e-05,0.0006409084632097697,0.05178597873220058,-1.1510200169696558e-16
2002,6269,model3,-0.817692348323416,0.18230765167658408,0.001,1.6965371779445118,0.3212800000000001,-1.7485876761644057,0.0007944614041672258,0.16278046058991255,-1.748578046040888
2002,6456,model3,-0.8549879200957259,0.14501207990427414,0.1137400541387887,2.724158103469935,0.28944000000000003,-1.9054358835261282,0.0007252169665146394,-0.0043271543202676776,-1.9054204969103448
2002,8150,model3,-0.9398484431222888,-0.060151556877711086,0.006964687722039197,1.483148432564173,0.21084,-3.232596470504196,0.0008738601312914897,-0.16489339515560744,-3.2325779300429778
2002,9933,model3,-0.7351951894899751,0.2648048105100249,0.007971656830850946,2.5078063668811086,0.28611999999999993,-1.3453613745845583,0.0006487182120847469,-0.108317076628235,-1.3453473519836021
1402,2317,model3,-0.3747308672677414,0.6252691327322586,0.22089143835322847,1.2457620287683782,0.22443999999999995,1.7818523273109583,0.0009007313282391011,0.7533499943767338,1.7816600636425786
1402,2633,model3,-0.0994028669720305,0.9005971330279695,0.19763346814950164,1.0433833386692921,0.2371066666666668,2.619979505037981,0.0007973926713913886,0.9630206020684228,2.61988256097404
1402,2542,model3,-0.21205716309622,0.7879428369037801,0.21169282947129173,0.8848693604993769,0.2260133333333332,2.3817443742601276,0.00043271741931448596,-0.7675106116235476,2.381721622488393
1303,2317,model3,0.5336214359703976,0.4663785640296024,0.2883675353635455,0.6751997945343506,0.18378666666666651,4.5273351053258555,0.0008248733344873088,0.7716677635175774,4.527311860843524
1303,2633,model3,0.1827652366069283,0.8172347633930718,0.26147300974089305,1.1803897633600575,0.3530533333333329,3.455233015544947,0.0007038006020538384,0.8341683220977306,3.4551730874559303
1303,4904,model3,-0.42925466421719416,0.5707453357828058,0.2824507476218441,0.6121479384960259,0.1292266666666667,0.5907580181803755,0.0006021885646817119,0.03954137346732686,0.5907559806905623
1303,3682,model3,-0.5454634522099796,0.4545365477900205,0.29355463306170243,1.0746650633294754,0.1634533333333332,-1.2952431144055885,0.0011613049306878225,0.37790642750443376,-1.2953008785353957
2311,2382,model3,-0.5221722207154911,0.4778277792845089,0.15555693062547754,0.6476155376150136,0.15207999999999994,0.1443412746798621,0.0005985860393522152,-0.3094659673864656,0.1443976862174055
2311,2409,model1,0.4112739144554087,-0.5887260855445913,0.9106576376073116,1.7008983943415403,0.2676933333333334,-1.2051814395563907e-05,0.000930148189571856,-0.07382173345902501,-4.681862852288605e-16
2311,2633,model2,0.2143473230831304,0.7856526769168697,0.4257600897267551,1.30101637982553,0.3188399999999998,3.333517505962285,0.0006789871653607477,0.3304415639338676,3.3334713690436515
2311,2882,model3,-0.4346192323216393,0.5653807676783607,0.14491650913528334,0.3347748968539215,0.15593333333333326,0.6336856913333416,0.0005033994888061316,0.74080737373575,0.6336126446183765
2311,2886,model3,-0.4433721809510579,0.5566278190489421,0.0987495755044915,0.4872157556713111,0.10664000000000004,0.17217381547538346,0.0005573689307252599,0.9549515578478994,0.1721251966835232
2311,3481,model1,0.4261245406150337,-0.5738754593849663,0.9672717838275652,0.5710404461508697,0.10143999999999988,6.92214483545713e-05,0.0009081712122471856,0.14840353041717622,8.132413550960704e-05
2311,5880,model1,0.43429638574029183,-0.565703614259708,0.8634443722320164,1.3837249810752932,0.13384000000000001,-2.957555400026883e-05,0.0009091314076850307,-0.008505546226164905,-3.8126439952315465e-05
2311,2353,model3,-0.617247600627033,0.382752399372967,0.11958589454580032,0.9831305409379388,0.15447999999999978,-1.1627857785488591,0.000862378543471935,-0.08210001819265947,-1.1628149334218667
2311,2615,model3,-0.8000216227420122,-0.19997837725798792,0.058867511468922225,0.25661860930505864,0.0608800000000001,-3.4831912412869603,0.0009938080587968817,-0.2657552143929135,-3.4832399618866186
