stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
1102,2105,model3,-0.609297426468289,0.39070257353171095,0.020876677106021264,0.23821290207360635,0.08368000000000016,-0.38100680324583913,0.0012599718078992372,0.3677833453194232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2454,model3,-0.2031805643708481,0.7968194356291519,0.01611920288880648,1.1306908853096374,0.19071999999999978,3.658359807970198,0.0010404523773659487,-0.05284023129090226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2880,model3,-0.06436449101346668,0.9356355089865332,0.016224856765673368,0.7420407787064862,0.05960000000000001,2.3770188274995756,0.0013881722524523188,0.4225962885672072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2886,model3,0.09772684575930098,0.9022731542406991,0.02514567406357465,0.8983677931355804,0.16455999999999982,3.111776779455606,0.000738553243976268,0.0022131697453004464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2347,model3,-0.47031599544072406,0.529684004559276,0.00625182882167268,0.1940281554642099,0.07198666666666698,0.3066843609488217,0.0012025804576003786,0.2659123399511531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2542,model3,0.12111171284660323,0.8788882871533967,0.016757600412998525,0.2973502291438429,0.06452000000000004,3.7144466865776327,0.0009666496884852256,0.3464346523122564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,3706,model3,0.43519228715671454,0.5648077128432853,0.027127943997783472,0.2209726757321048,0.07052000000000001,3.3259093578840107,0.0012009112446451278,0.6511909705407974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2880,model3,-0.00010286437727723228,0.9998971356227229,0.02160878329704613,0.7229532528860153,0.026666666666666547,2.7671090955720485,0.0015003336333400128,0.42054543151181806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2886,model3,0.019691454284217848,0.9803085457157822,0.05567900337423747,0.7233877313292839,0.12859999999999996,3.112355975700854,0.0008284658390625354,0.025267739745999624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,1722,model3,0.022052278195231794,0.9779477218047681,0.022000192989371517,0.6135172962007494,0.04535999999999986,3.7375611628062053,0.0007256805538134232,0.6100921510165516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2542,model3,0.1796428061987919,0.8203571938012082,0.023874824820292254,0.3224502108747833,0.08526666666666657,3.8439947513531942,0.0009158325410267989,0.33437079292109534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,3231,model3,-0.05636367242862845,0.9436363275713715,0.03625785931783698,0.28597757666923534,0.12164000000000003,2.7234798342438413,0.0013245430217639091,0.32998279436245087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,3702,model3,-0.1961061922286232,0.8038938077713768,0.03889893821873738,0.2357275369915548,0.052879999999999955,2.1005876577313973,0.0008878221552169924,0.13762211894283524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,6176,model3,-0.8363153985224724,-0.1636846014775277,0.0458555571536787,0.0633745195816566,0.035719999999999946,-4.1476095633795005,0.0019743994553393066,0.21322051247623944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1326,model3,0.1906807233253846,0.8093192766746155,0.20364674837406205,0.51437725410657,0.09688000000000002,4.534349084022813,0.0006094736256897491,1.401515251483063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3481,model2,-0.8260894396288101,0.17391056037118996,0.04397714761929666,0.9403601509380451,0.15798666666666664,-2.1705693698379664,0.0009994575517694748,2.2197090352996742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3231,model1,0.4999549977016814,-0.5000450022983185,0.9299110289393623,1.554859698507931,0.17207999999999987,2.8161443368954764e-05,0.0006500619940463481,-0.1740729548863706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,9914,model2,-0.4074274222045946,-0.5925725777954055,0.08324094982051802,1.165597644586923,0.2450533333333336,-4.20803662998757,0.0012647428480383925,0.35969142343860494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2885,model3,-0.6122411789967345,-0.38775882100326553,0.027613677795346996,1.090682974199059,0.21319999999999997,-2.4578561654091517,0.0012870371231152508,0.26716416042824576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,2454,model3,-0.16295844286885564,0.8370415571311443,0.13380811910887644,1.4163038806051838,0.22761333333333328,3.8717229935332025,0.001028024393902047,0.10147575825422245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,2880,model3,0.03227979883189431,0.9677202011681056,0.11901295298888029,0.7335563606054565,0.026666666666666547,2.8124805269112585,0.001447247009704649,0.4027204132134356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,3481,model3,0.06841883955560833,0.9315811604443917,0.11093545979504092,0.5113901394122178,0.1220133333333333,2.535331287135115,0.0018238619996848644,-0.4595508780702097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,1722,model3,-0.05189879473417587,0.9481012052658241,0.10296951134629849,0.7132655764750899,0.08429333333333332,3.318740628891361,0.0006765108590241993,0.4885966688671907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2409,model3,0.6207317921686959,0.37926820783130405,0.3395257539095516,1.7644160781677256,0.21778666666666663,4.192597432223351,0.0008451402500171216,0.7893478865260557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2454,model3,-0.27545775291944896,0.724542247080551,0.19403738146378038,1.9637969886678917,0.2531066666666667,2.4956673727321377,0.0008481901553452595,-0.004876254901706884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2880,model3,0.15539043536383973,0.8446095646361602,0.1542779911785006,0.8397301010946834,0.09721333333333336,3.1507665417222044,0.0012352821777650502,0.32801631934520187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2023,model3,-0.8484769043812387,0.1515230956187613,0.33646371123732094,0.7005872771350857,0.20154666666666646,-4.056615512354999,0.0010479461266774217,-0.06152011941279739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,9914,model3,0.18140637280776845,0.8185936271922315,0.14616127748818775,1.3225826360162285,0.2322133333333337,4.99704396547621,0.0015740118709975219,-0.3300713087458659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2880,model1,0.3374722190402527,-0.6625277809597473,0.7713582793878212,0.7076189174207506,0.16085333333333324,-4.8031569190042e-05,0.0011010716417474398,-0.28546816741363484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2883,model3,-0.6739390227019925,-0.3260609772980075,0.09784168665252652,0.759091339355783,0.17929333333333336,-4.3306637277704025,0.000957601595284183,-0.3193990454539908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2885,model3,-0.9814750935240487,-0.018524906475951234,0.01694317364675471,0.7442700706955855,0.25719999999999993,-5.378591276709997,0.0013810325338512307,-0.36484213005025357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2886,model1,0.3625852778037277,-0.6374147221962723,0.8656271576103823,0.7046267797949812,0.10996000000000003,-5.891580582032023e-05,0.0007103812381171068,-0.33461867396723444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2023,model3,-0.9428024772959401,0.05719752270405989,0.12639391690528376,1.8431428972763895,0.26450666666666695,-4.978374998101958,0.0011181369907467993,-0.08481222764458071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2103,model2,-0.887923229950616,0.11207677004938404,0.3582908802947467,0.8860606340212943,0.1448133333333333,-4.438714018088567,0.001212091913563826,-0.17461514627216346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2344,model3,-0.6291819194100896,-0.3708180805899105,0.026808068369447473,1.0661201828382179,0.16023999999999988,-4.268845597896628,0.000860319482420055,0.10789203317041933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2610,model3,-0.858034824113472,0.14196517588652807,0.18558376725792577,0.7869545349117167,0.15030666666666673,-4.344279171084113,0.001185501842667542,-0.2550948690721953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2888,model3,-0.8614949208003705,0.13850507919962948,0.0591766803724096,0.8355179782473127,0.15122666666666668,-4.416205442609592,0.001174202268652633,-0.1856470652784466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,3231,model3,-0.9580893105515573,0.04191068944844274,0.00897257266127381,0.7564751254029677,0.21117333333333332,-5.074521250315553,0.0013322080391781116,-0.3713437656153783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2880,model3,-0.16005877182302627,0.8399412281769737,0.15046287466873065,1.0595395665144143,0.1846533333333332,1.9260868714546715,0.0011300587240198803,0.13418736312774665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2890,model3,-0.17733800427878227,0.8226619957212178,0.048059340356991276,0.37359408766621255,0.10984000000000001,1.3678048193612897,0.000592205010887515,0.42813004612626165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2023,model3,0.7753878588475218,0.22461214115247827,0.3715835764586691,0.7565641110582089,0.15150666666666676,2.499014578216021,0.0015739852412358871,0.27083989039042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,6456,model3,-0.4972045729488362,0.5027954270511639,0.5737195437326414,0.817644028927085,0.15490666666666658,0.9813047586054493,0.0010156780999111294,-0.2464831402090287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2105,model3,-0.9623305529537377,-0.03766944704626227,0.01805776829471681,0.3748729535692291,0.07009333333333342,-4.5407135419650855,0.0007115781240511581,-1.2934929542337221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2301,model2,0.9358947088804502,-0.06410529111954973,0.3329388808376918,0.30904120002307794,0.039999999999999716,4.020200824391893,0.0007422684237941513,1.5216781639174306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2303,model2,-0.9034402309636834,0.09655976903631656,0.33863774768715316,0.416228883906496,0.11938666666666667,-3.877952261368972,0.0006993782734497107,-1.33346061544859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2330,model3,-0.9129588454986034,-0.08704115450139653,0.11788053841019212,0.4435843372420804,0.10233333333333335,-4.613891699225767,0.0006601495811814591,-1.2064659996194034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2382,model3,-0.9153501391708365,-0.08464986082916352,0.0767031983582069,0.6845847223093428,0.09802666666666676,-4.520769292146964,0.0005931011027839365,-1.0041204607304812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2409,model3,-0.9652666340592492,0.03473336594075083,0.2414536553081913,0.36281651227458805,0.08571999999999992,-4.3102082083617965,0.0007124947401052075,-1.3714216027882933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2454,model3,-0.8502209745099661,-0.14977902549003383,0.010572496326621623,0.426940351351573,0.08223999999999997,-4.68655573971709,0.000691292073570257,-1.2502744060405306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2880,model2,0.9849533753127944,-0.015046624687205678,0.11811362095306172,0.31581987928216343,0.0491866666666668,4.444757991629335,0.0007764157526655082,1.4864173408165509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
