stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
1402,2884,model3,-0.3802295166390919,0.6197704833609081,0.13016565534114688,4.857868733796294,0.32133333333333297,0.5908692560707726,0.0006505074850058157,-0.19229446929248423,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1402,2204,model3,-0.5596065294834648,0.44039347051653516,0.07800179526997313,0.2228907401097649,0.04289333333333338,-0.3458489472305602,0.0012284913844768175,-0.2068228575687678,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1402,9945,model3,-0.5904468387747308,0.4095531612252691,0.14375236166090255,0.7272927321142345,0.12084000000000011,-0.37941454154140036,0.0007175562139349852,-0.02441782631231023,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2317,model3,-0.5744797161659316,0.4255202838340683,0.07465368942693998,0.2478024875702504,0.030426666666666533,-0.504114172707884,0.0008329990543934219,0.26798404861754066,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2382,model3,-0.5544083490193512,0.4455916509806488,0.040465115681764925,0.12308579191602913,0.039999999999999716,-0.43157884162897714,0.0011453534756874285,0.7072323495556638,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2408,model3,-0.5238296516497033,0.4761703483502967,0.04433722603927596,0.3591693453606847,0.0768666666666667,-0.4099208919828095,0.0008273377932646992,-0.19364794464189133,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2454,model3,-0.274325952217079,0.725674047782921,0.048276392206374065,0.5746264774268036,0.15145333333333325,2.8361937130500543,0.0006454564625863475,-0.07755569843895332,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2801,model3,-0.3978698297610105,0.6021301702389895,0.04683937416267816,0.5865885261263128,0.17250666666666678,0.02740120319973162,0.0011306921179444873,0.16631628543624064,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2353,model1,0.39223827734390143,-0.6077617226560986,0.8545799545660772,0.3544960248180615,0.10904000000000012,-5.4376445249060267e-05,0.0014953146453254925,-0.01115571647919851,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2451,model1,0.5207869214621197,-0.47921307853788037,0.7515162298314089,0.28344694214337035,0.0503466666666666,-4.6196398012643415e-05,0.0008251457564040786,-0.24023217015532095,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1303,2867,model3,-0.19848035196687305,0.8015196480331268,0.04789034549506831,0.36022424225497557,0.1434133333333334,1.342930230735336,0.0019658693407369294,0.027594187068622242,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2357,model3,-0.3034322838068739,0.6965677161931261,0.1411392825395573,0.4291250295659256,0.07730666666666669,2.601768712381433,0.0008917987910837226,0.4764070174830255,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,3481,model1,0.349271254474592,-0.650728745525408,0.8756780096848759,0.6038900235287119,0.15192000000000008,-6.443806889486462e-05,0.0012495752548533788,-0.2584889165915246,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2352,model1,0.36775681881547556,-0.6322431811845246,0.8694312307358858,0.28229734236346,0.0735333333333333,-1.1345161986131557e-05,0.001815103425935577,-0.06500305339593668,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2353,model3,-0.3062363782063979,0.693763621793602,0.14503990607155928,0.3165189196957923,0.08042666666666654,0.5130571816771721,0.0017275623537806645,-0.2492872413744103,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2451,model3,-0.19828131522067152,0.8017186847793285,0.1431642605879202,0.21812304035747784,0.08354666666666664,2.739181328872459,0.0008995589546182345,-0.10543267786416559,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2867,model1,0.3815293424014996,-0.6184706575985003,0.9112768792786471,0.3454754424240002,0.05551999999999998,5.635575869186393e-05,0.0015292768325862651,0.09267195389543649,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,3231,model3,-0.36473108466251003,0.6352689153374901,0.1410277215734816,0.3185170779439404,0.08610666666666673,0.41756301565763326,0.001280661930870675,0.15813531848738333,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,3682,model3,-0.39370812697056456,0.6062918730294353,0.1635886548390189,0.2912783528607102,0.050960000000000005,-0.32236317961860167,0.001906833848298491,-0.07479356252586497,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
