stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
2105,2324,model3,-0.8926543640772298,-0.10734563592277015,0.045729533112881755,0.6151316556517855,0.17598666666666654,-4.079479058991213,0.0007987841036197793,0.25039827970513,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2330,model1,0.5511983452335785,-0.4488016547664216,0.8859205869898623,1.2606892186468275,0.1950666666666664,-3.370853539207038e-06,0.0005255932014844833,-0.031222816904048736,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2474,model3,-0.9134324489721232,0.08656755102787686,0.3369955696464944,0.8320511931466847,0.14612,-3.380926247718673,0.0007458444349112773,-0.14985367454130807,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2881,model3,-0.9803350445230947,0.01966495547690524,0.15952327905075653,0.5667005701570671,0.15181333333333322,-4.057554071818016,0.0008639646366733342,0.21751112071998,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,1227,model1,0.5085618238554427,-0.4914381761445572,0.8464866216413495,0.4005009511332496,0.06101333333333346,-2.516639555949496e-07,0.0006560052788465054,0.545628471796517,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,1477,model3,-0.913587404920124,0.08641259507987595,0.0019758675138403965,0.5418156546165589,0.06762666666666668,-3.4221873722265213,0.0008702408846860215,-0.16452482764921902,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2356,model3,-0.8402017204595438,0.15979827954045628,0.010519269926096165,0.6608417286269015,0.1368666666666666,-3.0394810762332094,0.0007289494887952826,0.1767467369718046,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2379,model2,-0.9537039190249221,0.046296080975077945,0.393201618943806,0.6591674309323692,0.11373333333333327,-3.798969714983723,0.000803891478325418,0.09663488106623079,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2615,model2,-0.8602921434502193,0.1397078565497807,0.06749989352621022,0.6610711132580972,0.13284000000000004,-3.234920141488631,0.0007582760982394787,0.29586726500722066,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,5264,model3,-0.9373223824476778,0.06267761755232219,0.10839146090283631,0.8001719974253731,0.10442666666666672,-3.6565284732758165,0.0007550230357473615,-0.06538448121846338,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,5871,model3,-0.8518147601474616,0.1481852398525384,0.10109584440518302,0.8025758049469396,0.1199466666666666,-2.9985467219787143,0.0007027054299040885,-0.12357276644825115,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,9933,model2,-0.7718268294013197,-0.22817317059868017,0.1804399401679002,0.7705868572985899,0.19215999999999983,-4.121340608439037,0.0006481704133202996,0.00942319647478553,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2891,model3,-0.44325344906740755,0.5567465509325925,0.016711211776003855,0.6695232445077405,0.1287733333333333,0.2505646683800841,0.0008505181240316504,-0.23278150559896946,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,9904,model3,-0.6443940356771565,0.3556059643228436,0.007403667543979191,0.34022758545303183,0.07417333333333335,-0.6408765759580008,0.0010560162648196778,0.6716992590622841,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2201,model2,-0.38371278922045526,-0.6162872107795446,0.17188419879243177,0.2580762559862021,0.10880000000000004,-3.2363212287621446,0.0012189336936560377,-0.5796388075956391,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2353,model2,-0.5500154427191835,-0.4499845572808165,0.23772249050402836,0.6798292708320886,0.14555999999999983,-2.9317016455763882,0.0013104037569549873,0.04603218063705062,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2330,model3,0.1149154542549072,0.8850845457450928,0.10727059953176722,0.8799252854449126,0.19954666666666654,5.083959865735431,0.0008809736863408909,-0.27153633624903434,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
