stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
2311,2888,model1,0.34795212156078076,-0.6520478784392193,0.9803275252142999,1.3869563304395056,0.14078666666666653,-1.6397979661671632e-06,0.0006745505611869261,-0.28939182496178195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2317,model1,0.6432498492199694,-0.35675015078003064,0.9473156003555377,0.5358755699703344,0.07892000000000002,-8.260757606869618e-05,0.001154027144180038,0.40230475520313314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2474,model3,-0.5053750952519774,0.4946249047480226,0.001999629113724321,1.0870192239939533,0.1738266666666664,1.4735513707016608,0.0008941175379941662,-0.3669128935389305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,4904,model3,-0.5732290197144416,0.4267709802855584,0.11949282686595346,1.4443975459793286,0.27362666666666696,0.4278120991758531,0.0008493532519832012,0.009968306070808142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,6505,model3,-0.8366490193607664,0.16335098063923353,0.017064983933465512,0.6298680785510895,0.08653333333333335,-1.3022852324394845,0.0015265569819141534,-0.6905636074997921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,1536,model3,-0.9143730978476053,0.0856269021523948,0.04370987903269329,0.4164739746766196,0.06589333333333337,-1.8351922698858083,0.00180052840135253,-0.2281026249520644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2103,model1,0.5852071491925888,-0.4147928508074113,0.8765438480340116,0.5623833218405878,0.12305333333333335,-7.034918297912067e-05,0.001187759501163338,0.5268808528032545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2313,model3,0.5250275091149674,0.4749724908850327,0.001,0.7556014579621539,0.15521333333333334,2.630436208276676,0.0011954055937774914,0.16486880007697582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2383,model3,-0.8325070077024312,-0.16749299229756873,0.0839984569216532,0.4379225660347184,0.11010666666666673,-2.800816022182824,0.0016299785169275787,0.0024668850662429784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2618,model3,-0.5709015504443486,0.42909844955565135,0.014844198724699853,0.6604027464420712,0.09177333333333329,-0.24094705578701,0.0010987900550202207,-0.4124498004491423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,3189,model3,-0.6491083488346355,0.35089165116536447,0.008637424029697097,1.2311116350986322,0.19240000000000002,-0.09308806710907172,0.0009560687601646196,0.025796686222471273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2317,model3,-0.28999782165218724,0.7100021783478127,0.010274763056068555,0.55697404264142,0.15968000000000002,1.94426294241997,0.0005176508240873886,0.31285871637196094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2474,model3,0.12993589299424071,0.8700641070057592,0.018983507789854564,0.1815815024572776,0.08083999999999997,5.325342634096712,0.0015887090155941841,-0.6327240706500109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2891,model3,-0.21963435479445806,0.780365645205542,0.001,3.8583634456118667,0.4213333333333333,1.294691392200536,0.0006366171030227037,0.2691966923465724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1802,model3,-0.3434955957371851,0.656504404262815,0.010876622813628903,0.4642231361140294,0.15621333333333354,0.2621949576463257,0.0017452474677222822,1.0685020230291322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
