stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
1476,1434,model3,0.2948618132834893,0.7051381867165107,0.34993708153413666,0.4494498804303794,0.09653333333333337,4.100922766572068,0.0009258501750425278,-0.46043542609423527,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1476,2313,model3,-0.22424220307847778,0.7757577969215222,0.3834899701766863,0.77302812591453,0.2253466666666669,0.8183884665008585,0.0013833363689823288,-0.10212500189975493,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1476,3034,model3,-0.4895345093449571,0.510465490655043,0.35988250953963813,1.2492354865752617,0.19897333333333322,-0.4554264193832386,0.0013542208350603136,0.00664372191507715,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1476,3706,model3,0.28692576878675474,0.7130742312132452,0.2496812627128551,0.70354218225715,0.13232000000000005,4.1430499867782835,0.0008340340103067104,0.09709406974449344,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1102,1476,model3,-0.5823808184549215,0.41761918154507843,0.4055165853903244,0.33221214329682414,0.09622666666666668,0.4887787744603555,0.0009538423131969702,-0.019633029265832446,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1102,2449,model3,0.10738648972129673,0.8926135102787033,0.19274716051705068,0.33499996662420795,0.05282666666666666,3.274458205091927,0.001095944075506436,-0.030814195996381532,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1102,3034,model3,-0.5659672622662438,0.43403273773375617,0.24878403216507378,0.7400282454241985,0.17166666666666663,0.14807794795514728,0.0012268391318403225,-0.1826700603635301,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2105,model3,-0.33910883616609266,0.6608911638339073,0.15621505684664924,0.05061939806111365,0.053333333333333094,1.611449417678061,0.002253132723820716,-1.8800974595788789,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2883,model3,0.12954073737709557,0.8704592626229044,0.03453345373563983,0.25471036783697276,0.08361333333333329,2.226033837157261,0.0009630116880311124,-1.1893129340467339,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,6505,model3,-0.5863779834346773,0.4136220165653227,0.056756388005025714,0.05626705492243582,0.026013333333333267,0.0599690800626225,0.0024507814997594655,-0.7553877367593846,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2023,model3,-0.03287791844137725,0.9671220815586228,0.052739624418325456,0.7660304958699911,0.14954666666666644,2.3029284356988837,0.002120844871504128,-0.01832565638193836,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2313,model1,0.4599720755071133,-0.5400279244928867,0.9624688931338496,0.22583743222079825,0.05586666666666665,0.00016079079423021004,0.001487600873050239,-0.18950073244865218,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2356,model3,0.33364217961272685,0.6663578203872733,0.4826307044251895,0.3599528539838173,0.18326666666666652,3.122643464979744,0.0010590567726010442,1.1567906631813154,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2610,model3,0.34600193321505385,0.6539980667849462,0.08616051820910825,0.0350630691222851,0.022999999999999875,2.5860453848786316,0.002032102782120461,1.4012373757540433,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,3706,model3,0.30488719791275093,0.695112802087249,0.1456964115073197,0.14682050792802842,0.08411999999999956,3.3931558238943254,0.001484258929526437,1.2739477235770933,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,6176,model2,-0.1312230378876671,-0.8687769621123329,0.4054858404173156,0.2964828868783422,0.07642666666666673,-3.9396331178034285,0.001428400024722976,-0.17823395095331826,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2002,model3,-0.9976362417571868,-0.0023637582428131937,0.054661449756381576,0.2798763332218166,0.07410666666666675,-4.510293252177011,0.0006866363392230398,-0.5237361940160672,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2324,model2,-0.7364706468850576,-0.26352935311494236,0.038306500248078655,0.3850915841797636,0.06854666666666676,-4.0896905707803715,0.0006109977838300103,-0.7930280291539176,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
