stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime
1326,2002,model1,0.41395285503556045,-0.5860471449644395,0.9830825916315056,0.6894539157009403,0.1601333333333333,3.2997354310402296e-05,0.0005396226084603228,0.34027402329305345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1326,2887,model1,0.35049205772137837,-0.6495079422786215,0.8785811361097391,0.7970533183282006,0.20207999999999973,-3.066575030317598e-05,0.0012403314950828308,-0.007598693373605695,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1326,4938,model3,-0.4413107771870218,0.5586892228129782,0.08901981415772202,0.9474106171869383,0.13292000000000004,0.3887614624191894,0.0007149591194563555,-0.00535721762959302,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1326,1536,model3,-0.7411015200782178,0.2588984799217822,0.10228131476065849,0.28461169218162197,0.09961333333333336,-2.141922602112893,0.0011393628131344392,0.9086553393443901,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1326,2103,model3,-0.4191193556204365,0.5808806443795634,0.137760589779942,0.32453579042178105,0.0826666666666666,0.12379053151241934,0.0008840838973227139,0.2661919356153941,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1326,3706,model3,-0.5410975250090388,0.4589024749909611,0.16981939745381486,0.5727651966516997,0.11024000000000003,-0.8849503195703824,0.0007534269787153733,-0.0557639988721441,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2887,model1,0.3541083417830579,-0.6458916582169422,0.9677785054226115,0.807462314135382,0.23658666666666667,-6.596455155274997e-05,0.0011777900675422493,-0.15440220963389853,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,5880,model1,0.37025593637663606,-0.6297440636233639,0.9974654791408312,1.1204504958480073,0.27616000000000007,-4.0276857579493176e-05,0.0010539230823710204,0.021327413124087168,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,1504,model3,0.23015671801197538,0.7698432819880247,0.012496667804635136,0.11006374870669934,0.05277333333333326,3.603242325038274,0.00197656346605009,-0.1919315851379696,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2379,model1,0.507110896286272,-0.49288910371372785,0.999,0.5990693086581234,0.15741333333333318,-1.654348954331771e-05,0.0013440953743074212,-0.11965145794307275,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,2867,model1,0.3865959175152472,-0.6134040824847528,0.9181741344645995,0.34775187970559057,0.08982666666666661,-5.4671468313105545e-05,0.001198109107611813,-0.337880581883002,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,3231,model3,-0.5675959894812201,0.43240401051877986,0.2533901517445741,0.5541656703800414,0.11333333333333345,-1.201931974924289,0.000718057862175541,-0.5495300084280276,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1301,9907,model1,0.36982977032670267,-0.6301702296732974,0.8856615885651563,0.14806759962180902,0.030613333333333187,0.0002522716209288145,0.002323589542182417,-0.33391604063096064,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1476,5880,model2,-0.09481585529787433,0.9051841447021257,0.5010055683474741,1.012170987566733,0.22016,1.8550992294679236,0.0015332354308917203,-0.024247444982346735,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1476,2448,model3,-0.3261363846307129,0.6738636153692871,0.061903047196785334,0.3998658219229646,0.11438666666666673,0.24299661292168026,0.0013115644396361967,0.78404334097926,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2409,model3,-0.6730079377277903,0.3269920622722096,0.04072436745674,0.17952961959398872,0.1277466666666665,-1.377273877343061,0.0012167414977865252,1.1773828987872894,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2891,model3,-0.6044698489592231,0.395530151040777,0.1301843073646125,0.25103317731339,0.07611999999999998,-0.8166521384364656,0.0009207345421580405,0.5962286215531954,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,3481,model3,-0.7135312900835403,0.2864687099164596,0.018509180404186698,0.20642248023367052,0.1030000000000004,-1.6212143833361374,0.0011415309259894112,0.9548583427617748,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,4938,model3,-0.5432854744559524,0.45671452554404757,0.13528300532169893,0.4188248286791642,0.07790666666666665,0.2122109288041986,0.0008057329043482211,0.39070870402601454,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,5880,model1,0.4503286805985421,-0.549671319401458,0.9662641418999582,0.9283607729745648,0.2642666666666668,-6.288137138242907e-05,0.001014090067712787,-0.2948948073889294,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2023,model3,-0.6560673373849626,0.34393266261503735,0.07126047681935699,0.3782408789552796,0.15237333333333342,-1.2792776436778446,0.001161874286330628,1.0762691512185085,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2103,model3,-0.5511243566008338,0.44887564339916625,0.04294601726488043,0.3680908957082051,0.10870666666666662,-0.20485481275961046,0.0007448293714376242,0.265366803549407,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2355,model2,0.7470706547867416,-0.2529293452132583,0.7989774553795014,0.34719308181963454,0.09778666666666665,1.375354859247809,0.0008067246044545491,-0.2514051751041632,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,2448,model3,-0.6047835098640525,0.3952164901359476,0.05878119338920731,0.26020995656736706,0.0871333333333333,-0.7071352184533568,0.0010139318346536854,0.0442408201055311,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002,3231,model3,-0.6408991146917372,0.3591008853082627,0.04046413776479854,0.3909999895178862,0.10146666666666672,-0.9464237033387415,0.0007802626522008295,-0.3848330240151133,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
1402,5880,model3,-0.002106144959401968,0.997893855040598,0.021533024695318977,0.8496549704417594,0.026666666666666547,2.646622809287271,0.0017613445254566042,0.016759519539050496,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2880,model3,-0.30846227830660494,0.6915377216933951,0.35035283132328104,0.6538288160319435,0.12172000000000005,0.6697819439567493,0.001156284496338733,-0.2613912143161163,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2890,model3,-0.24189594645793847,0.7581040535420616,0.5138440210209523,0.5758590194780591,0.12473333333333349,0.6913743674213153,0.0005388104935198614,0.11017602787562272,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2379,model3,-0.1863240934069558,0.8136759065930442,0.4924810250930927,0.41299742895211367,0.09647999999999998,3.020512826392763,0.002307538788493162,-0.18468909852136767,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2448,model3,-0.29124257296226586,0.708757427037734,0.3062189785171653,0.19782207639035457,0.0823733333333333,1.0553184568162899,0.0015638419475474845,-0.8046323867570951,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2610,model3,-0.2554276957891722,0.7445723042108278,0.5129675119273086,0.6423048143364309,0.1102000000000001,0.6305824219120841,0.0005763492729396569,-0.1403371661509237,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,2618,model3,-0.3015179620802663,0.6984820379197336,0.5122217688404342,0.8813517079655349,0.15601333333333334,0.6555382336718932,0.0010602433569403178,0.2722641023452006,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,6176,model3,-0.6728574744010402,0.3271425255989599,0.2556176094072471,0.15967139107367512,0.10125333333333338,-1.4361819583669366,0.0011044389127509195,0.16405620239649188,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2105,9907,model3,-0.28225669082791527,0.7177433091720846,0.4051450963001369,0.17052382303911895,0.03990666666666659,0.7450904119568652,0.002419705555458658,-0.3697866021113313,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2880,model3,-0.33814762828507977,0.6618523717149202,0.3962698118572571,0.5733951166555722,0.12778666666666663,0.6575523801986344,0.0011950051123834754,0.16893853357466498,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2882,model3,-0.48461107934489184,0.5153889206551082,0.7601482117132006,0.21064541773458856,0.054613333333333285,0.29559786653101816,0.0008623269957576107,0.8917890501998063,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2887,model3,-0.2784261640822494,0.7215738359177506,0.5311862807120696,0.6720142584285955,0.13076000000000007,0.804118522989741,0.001380980996744432,0.016977409329842943,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2890,model3,-0.26633584292607826,0.7336641570739217,0.6879666153366756,0.44769568712896934,0.12629333333333326,0.6885576112256877,0.0006256429087545885,0.9755812161642677,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2891,model3,-0.3750934995572986,0.6249065004427015,0.4555967406658115,0.20499559758521785,0.049039999999999986,0.4821742923174743,0.001215382658192647,0.6964141940117521,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,2892,model3,-0.3949425340527148,0.6050574659472853,0.6691344750553132,1.1764755716351973,0.3118133333333327,0.32879345304630353,0.0006907675023752499,0.5154991999616212,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,5880,model3,-0.2718349869801653,0.7281650130198347,0.6152916244085893,3.0202337251543683,0.48829333333333347,0.9744840105100694,0.0010253236392765628,-0.006515303310721707,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2311,1536,model3,-0.4505207827316754,0.5494792172683245,0.04841138296208225,0.07021059786663195,0.028479999999999898,1.0872231729812016,0.003312047877301948,0.7148153008104985,0,0,0,0,0,0,0,0,0,-3.0,1.0,0,0,0
