stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1326,2105,model3,-0.9742072222514085,-0.025792777748591515,0.015239163368771673,0.14970513470524976,0.020093333333333362,-4.574829842174044,0.0008956120618829377,-1.0040919581545014
1326,2311,model2,0.4244480786924975,0.5755519213075024,0.03101860037775117,0.163917579680619,0.03489333333333326,4.0436221376690265,0.0007979247672477413,0.9214593222891757
1326,2354,model1,0.4986510370085888,-0.5013489629914111,0.9498358081235444,0.07420825409747162,0.04546666666666656,0.0001913415505630815,0.0010382482253822808,0.534166302821811
1326,2356,model1,0.40773037866496886,-0.5922696213350312,0.818244579230908,1.7681901650839693,0.2257999999999999,1.1617062969390506e-05,0.0006069776411909468,-0.005805027360058672
1301,1303,model3,-0.458177828891803,0.541822171108197,0.08750145978918206,0.3696035097283617,0.07532000000000005,0.27423599909798224,0.0006332088142924976,0.05602771311069014
1301,1326,model2,-0.2379273337522755,0.7620726662477245,0.595612473184145,0.4710713382293395,0.12613333333333324,2.4144692162408563,0.0005062254600258628,0.02566698631965612
1301,2311,model3,-0.1917833768823844,0.8082166231176156,0.09867284075564438,0.31669995230508424,0.05748000000000001,2.0748698875694056,0.0007829257023297665,0.5163431550298303
1301,2354,model3,-0.24394965114914507,0.756050348850855,0.07016565037748507,0.09352929381735967,0.05334666666666664,2.3405788101187737,0.001402069965786511,-0.5619159205011467
1301,2884,model3,-0.4521563073320752,0.5478436926679249,0.09915114396400791,0.4873843264041218,0.13847999999999996,-0.44185406287006934,0.0007498373101367265,-0.0770729261298642
1301,2892,model1,0.3896574110148979,-0.6103425889851022,0.867988321215462,0.33321530544467826,0.11793333333333345,-2.7388591841845944e-05,0.0009093352412910405,0.30486108392808875
1301,9904,model3,-0.5664253771029988,0.4335746228970011,0.14249700210548236,0.32512763803173866,0.06371999999999998,-0.9485460945492696,0.0007782798847078963,-0.6839801042022349
1301,1536,model1,0.5202443090994461,-0.4797556909005539,0.9064648544587959,0.26351298779131166,0.019999999999999858,2.9886589553849893e-05,0.0014522541794626134,-0.1556000133651383
1301,2356,model1,0.41020617094723544,-0.5897938290527646,0.9106622244880769,0.8011727331651627,0.1409066666666666,5.049216780668905e-06,0.000728750308403785,-0.06609975548793255
1301,3231,model3,-0.2660981608274413,0.7339018391725587,0.12231817824816603,0.31024322406407,0.09467999999999996,1.1839062838365606,0.0012904948956260229,-0.5830679720666385
1301,4958,model3,-0.027444104068343828,0.9725558959316561,0.09784826255265547,0.48884461233885446,0.13353333333333328,4.073034876018262,0.000827012667385006,-0.03363700997526801
1301,9933,model3,0.39436299215979326,0.6056370078402068,0.07079860568243594,0.2223017418812749,0.08808000000000005,4.175466175320079,0.0012202710405089265,0.9418322084977698
1101,1102,model3,0.3067352963459097,0.6932647036540903,0.0339153801716618,1.682100459547567,0.19759999999999991,3.4444985875134746,0.0006122720124349233,0.14191334228970431
1101,1216,model3,0.4711992974916658,0.5288007025083343,0.10467219041528145,0.8158984808975693,0.21085333333333328,3.8278825768987494,0.0006374236090106648,0.43268302465725594
1101,2308,model3,0.32853478725834484,0.6714652127416552,0.02398767231107022,0.6719535756171445,0.1050533333333334,4.649130754900742,0.0009733658146697383,-0.24447022213994832
1101,2311,model3,-0.1896443516111802,0.8103556483888197,0.050745608913623244,0.6623440845948194,0.13862666666666648,2.2668403424097234,0.0006637836914491424,0.10051015257763388
1101,2354,model3,-0.08379942822383854,0.9162005717761614,0.06687270684997236,0.08511439703015856,0.03983999999999996,3.8748375498983183,0.0017577267627816604,-0.25595551268887656
