stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1102,1303,model3,-0.5979303984710722,0.4020696015289279,0.32600113390057844,3.3075740449657354,0.2701733333333334,-0.23704516919848534,0.000598067023746725,-0.09540116831486764
1102,9945,model3,-0.6304835208724429,0.3695164791275571,0.4818397476834521,1.9113137961301951,0.2546666666666668,-0.8437761137029341,0.0007168301605292148,-0.3926037096168999
1301,2105,model2,0.09247503116092802,-0.907524968839072,0.22219033404489186,0.38396098255172206,0.11485333333333342,-3.302540258268156,0.0015830173669712083,-0.5605554488657443
1301,2317,model3,-0.5537063522396926,0.44629364776030733,0.08192480897081861,0.3656373525787932,0.20385333333333325,-0.4107135414449612,0.0011584101514108176,-0.1320130096766217
1301,2357,model1,0.5482694959706139,-0.4517305040293861,0.8670749309624686,1.6907465786357747,0.21822666666666674,-2.2164516156637505e-05,0.0005801159009746279,-0.42097844643814114
1301,2801,model1,0.3808522177914297,-0.6191477822085704,0.996199190033818,0.49955829198404705,0.1039866666666666,9.140834075548998e-05,0.0011546221521105578,0.26612392688859987
1301,1504,model2,0.07373096468618519,0.9262690353138149,0.1993248934979408,0.27572921228345737,0.0434933333333333,3.4478075627715588,0.0010829979137781222,0.46136608996684414
1301,2809,model1,0.43236782275379937,-0.5676321772462006,0.9908199859562097,0.34407492512955135,0.039999999999999716,4.601719182844762e-05,0.0010768791833917313,0.02489067756941988
1301,2834,model1,0.3172618934147055,-0.6827381065852945,0.9136446231512346,0.43363486498903747,0.1316400000000001,4.7124303750202635e-05,0.0006324328454197095,-0.5998658579470186
1303,2105,model3,-0.18691395511760517,0.8130860448823948,0.32697640484298984,0.4550036665097577,0.12805333333333338,2.526383643720607,0.0013422255022693338,0.19845350309077597
1303,2330,model3,-0.3504081305607284,0.6495918694392715,0.3831622447899213,1.1392333144590447,0.24625333333333352,1.9818300247761587,0.0005777237184290373,-0.07362342219705786
1303,2884,model3,-0.20885634926431554,0.7911436507356845,0.45575918871384535,1.0392841047386532,0.14145333333333318,1.3966581250099614,0.0006361722888783032,0.200545991348532
1303,2887,model3,-0.3792938055781202,0.6207061944218799,0.38140744940973376,1.7097786249679137,0.37613333333333304,-0.03735821205510644,0.0010843047728261298,0.07147569321798472
1303,2891,model3,-0.32305586707537404,0.676944132924626,0.5267986257757498,0.9393840894379282,0.19922666666666655,0.6090153325481215,0.0006489467212702626,0.05905999070593396
1303,2344,model3,-0.8271646074770769,0.17283539252292301,0.2696885595295501,0.2057017554055246,0.1263599999999999,-3.0162401039619557,0.001354888033591372,-1.5498177814406409
1303,6269,model3,-0.535302666268531,0.46469733373146904,0.33874740033643896,0.3932116794649745,0.09711999999999996,-0.08093254985571167,0.0012915907990912916,0.5155880195098599
