stock1,stock2,open,loss,reward,open_num
1102,2105,[2.35],[3.75],3.8000000000000114,[0]
1102,2454,[1.75],[4.95],13.25,[1]
1102,2880,[1.1],[3.],1.1999999999999993,[1]
1102,2886,[0.8],[1.5],1.1500000000000234,[1]
1102,2347,[2.6],[4.65],4.199999999999989,[1]
1102,2542,[0.5],[3.3],4.149999999999956,[1]
1102,3706,[1.95],[3.3],2.7000000000000455,[1]
2105,2880,[1.05],[2.7],1.3000000000000114,[1]
2105,2886,[2.5],[3.9],2.700000000000003,[1]
2105,1722,[2.45],[3.75],3.6000000000000085,[1]
2105,2542,[0.55],[3.15],3.1499999999999773,[1]
2105,3231,[2.9],[4.65],2.5999999999999943,[1]
2105,3702,[0.95],[3.3],1.3499999999999517,[1]
2105,6176,[1.65],[3.9],9.500000000000114,[1]
1301,1326,[1.25],[1.95],8.600000000000136,[1]
2002,3481,[2.95],[4.8],0.0,[1]
2002,3231,[1.05],[2.4],0.05000000000000071,[1]
2002,9914,[0.75],[2.7],6.0,[1]
2303,2885,[1.5],[2.7],2.1499999999999773,[1]
2382,2454,[2.7],[4.2],36.40000000000009,[1]
2382,2880,[1.05],[2.4],1.5,[1]
2382,3481,[1.55],[3.],1.8999999999999986,[1]
2382,1722,[2.25],[3.9],2.299999999999997,[1]
2330,2409,[2.25],[3.9],1.9499999999999886,[1]
2330,2454,[1.7],[3.6],26.0,[1]
2330,2880,[1.5],[2.7],2.5,[1]
2330,2023,[1.6],[3.6],7.299999999999983,[1]
2330,9914,[2.35],[3.75],7.5,[1]
2454,2880,[2.3],[4.5],4.0,[1]
2454,2883,[2.75],[4.2],1.8599999999999994,[1]
2454,2885,[2.],[3.9],12.150000000000006,[1]
2454,2886,[2.3],[4.5],3.400000000000034,[1]
2454,2023,[1.7],[3.9],13.600000000000009,[1]
2454,2103,[2.9],[4.95],30.55000000000001,[1]
2454,2344,[2.9],[4.65],2.8600000000000136,[1]
2454,2610,[2.9],[4.65],1.8799999999999955,[1]
2454,2888,[2.9],[4.65],4.219999999999999,[1]
2454,3231,[1.85],[3.3],23.650000000000006,[1]
2409,2880,[0.5],[3.3],0.19999999999999574,[1]
2409,2890,[0.5],[3.9],0.5300000000000011,[1]
2409,2023,[1.75],[4.95],0.9499999999999922,[1]
2409,6456,[2.1],[3.3],2.19999999999996,[1]
1326,2105,[2.5],[3.9],6.900000000000176,[1]
1326,2301,[1.75],[4.95],7.699999999999989,[1]
1326,2303,[1.25],[1.95],5.149999999999977,[1]
1326,2330,[2.7],[4.2],8.5,[1]
1326,2382,[1.45],[3.6],2.9000000000000696,[1]
1326,2409,[2.4],[3.9],2.7000000000000703,[1]
1326,2454,[1.05],[2.4],6.100000000000136,[1]
1326,2880,[2.55],[4.95],4.400000000000091,[1]
1326,2883,[1.5],[2.7],2.6000000000000796,[1]
1326,2885,[2.2],[3.75],1.650000000000034,[1]
1326,3481,[1.95],[3.3],4.800000000000182,[1]
1326,4904,[2.9],[4.65],7.600000000000136,[1]
1326,1605,[2.4],[3.9],7.900000000000134,[1]
1326,1722,[2.3],[4.5],2.800000000000068,[1]
1326,1789,[2.35],[3.75],2.600000000000051,[1]
1326,2103,[2.4],[3.9],3.8999999999999986,[1]
1326,2313,[2.25],[3.9],1.5999999999999943,[1]
1326,2344,[1.9],[3.45],2.800000000000068,[1]
1326,2347,[2.2],[3.75],3.050000000000068,[1]
1326,2449,[1.75],[4.95],6.10000000000008,[1]
1326,2542,[0.5],[3.3],1.2000000000000455,[1]
1326,2888,[1.65],[2.85],3.2000000000000455,[1]
1326,3231,[2.6],[4.65],4.800000000000182,[1]
1326,5264,[0.95],[2.85],4.799999999999983,[1]
1326,6176,[2.3],[4.5],1.7999999999999972,[1]
2880,2885,[1.5],[4.05],1.6500000000000057,[1]
2880,2886,[1.4],[2.55],1.0,[1]
2880,3481,[2.3],[4.5],1.9499999999999886,[1]
2880,2023,[0.9],[1.65],1.25,[1]
2880,2344,[2.05],[3.6],1.4000000000000057,[1]
2880,2449,[1.35],[3.3],2.7499999999999716,[1]
2880,2542,[1.6],[3.6],2.049999999999983,[1]
2880,2610,[1.25],[1.95],0.16999999999999105,[1]
2880,3231,[2.2],[3.75],0.8000000000000114,[1]
2880,6176,[0.65],[1.65],1.6000000000000014,[1]
2880,6456,[0.5],[3.3],1.3999999999999915,[1]
2886,1605,[2.55],[4.95],2.1500000000000004,[1]
2886,2347,[2.75],[4.2],2.3999999999999773,[1]
2886,2610,[1.65],[3.],1.6599999999999682,[1]
2886,3231,[2.3],[4.5],2.0500000000000007,[1]
2883,2885,[0.95],[2.85],0.07000000000000206,[1]
2883,2103,[1.8],[2.85],0.6199999999999868,[1]
2883,2344,[2.55],[4.95],0.480000000000004,[1]
2885,2886,[1.9],[3.45],3.0999999999999943,[1]
2885,4904,[2.05],[3.6],6.0000000000001705,[1]
2885,1789,[2.7],[4.8],1.299999999999983,[1]
2885,2888,[1.65],[2.85],0.6599999999999966,[1]
2885,3231,[1.5],[2.7],1.1000000000000014,[1]
2885,3706,[0.85],[1.8],0.700000000000017,[1]
2885,6176,[2.2],[3.75],1.1000000000000014,[1]
3481,1605,[2.75],[4.35],1.3499999999999943,[1]
3481,1789,[0.85],[3.15],1.4499999999999744,[1]
3481,2023,[1.85],[3.3],1.8499999999999996,[1]
3481,2347,[1.1],[3.],1.299999999999983,[1]
3481,2610,[2.5],[3.9],2.170000000000016,[1]
3481,2888,[2.75],[4.2],0.7500000000000027,[1]
3481,3189,[2.05],[3.6],3.0,[1]
3481,3702,[1.5],[2.7],2.299999999999983,[1]
3481,3706,[2.55],[4.95],1.749999999999993,[1]
6505,3706,[1.35],[3.9],2.3500000000000227,[1]
