stock1,stock2,open,loss,reward,open_num
1402,2308,[1.55],[2.4],1.5999999999999943,[1]
1402,2382,[2.5],[3.9],4.5,[1]
1402,3481,[2.25],[3.9],1.4499999999999886,[1]
1402,2356,[2.],[3.9],3.0,[1]
1402,2615,[1.35],[4.2],1.9499999999999602,[1]
1402,5871,[2.55],[4.95],1.7000000000000455,[1]
1326,1402,[1.65],[3.6],0.549999999999983,[1]
1326,2308,[2.35],[3.75],3.3999999999999773,[1]
1326,2330,[1.95],[4.5],6.100000000000023,[1]
1326,2382,[0.6],[2.85],2.5,[1]
1326,2884,[2.6],[4.65],3.9999999999999716,[1]
1326,2892,[1.45],[3.6],0.8999999999999773,[1]
1326,3481,[2.4],[3.9],1.5999999999999943,[1]
1326,2615,[1.4],[2.85],1.15000000000002,[1]
1303,2823,[1.65],[3.6],11.249999999999886,[1]
1303,2884,[2.2],[3.75],0.5499999999999972,[1]
1303,2890,[1.05],[4.8],0.9000000000000199,[1]
1303,2892,[2.2],[3.75],0.7999999999999972,[1]
1303,2356,[1.55],[3.],11.399999999999864,[1]
1303,2615,[2.55],[4.95],1.25,[1]
1303,2834,[1.75],[4.95],0.9399999999999977,[1]
1303,3231,[2.05],[3.15],3.1999999999999886,[1]
1303,6176,[2.7],[4.2],18.40000000000009,[1]
1216,1303,[1.],[3.45],9.700000000000045,[1]
1216,2884,[2.7],[4.2],3.3999999999999773,[1]
1216,2890,[2.],[3.9],0.2300000000000182,[1]
1216,2892,[2.],[3.9],0.5999999999999659,[1]
1216,2615,[2.25],[3.9],4.200000000000074,[1]
1216,5871,[2.45],[3.75],0.29999999999999716,[1]
1216,6176,[2.9],[4.65],9.399999999999864,[1]
2308,2884,[2.9],[4.65],4.800000000000011,[1]
2308,2892,[1.45],[3.6],2.5,[1]
2308,3481,[1.2],[4.8],2.5,[1]
2308,2356,[0.9],[2.4],1.1000000000000014,[1]
2308,2610,[1.2],[4.8],8.0,[1]
2308,2615,[1.2],[4.8],3.3000000000000114,[1]
2308,5871,[0.5],[3.3],1.0,[1]
2330,5880,[2.6],[4.65],3.0,[1]
2382,2892,[1.85],[3.3],1.3500000000000512,[1]
2382,3481,[0.55],[1.65],0.8499999999999872,[1]
2382,5880,[2.7],[4.2],1.3999999999999844,[1]
2382,2615,[2.5],[3.9],0.3500000000000014,[1]
2454,2892,[2.2],[3.75],1.5,[1]
2454,2615,[1.6],[3.6],2.5,[1]
2823,2884,[1.05],[2.4],3.3500000000000014,[1]
2823,2890,[0.9],[2.4],0.8000000000000256,[1]
2823,9904,[1.9],[3.45],6.599999999999859,[1]
2823,2615,[0.75],[2.25],3.0999999999999943,[1]
2823,5871,[2.25],[3.9],7.700000000000003,[1]
2823,6176,[2.35],[3.75],12.100000000000094,[1]
2884,2892,[1.9],[3.45],3.3999999999999773,[1]
2884,9904,[2.9],[4.65],1.6999999999999744,[1]
2884,2383,[2.9],[4.65],0.8499999999999659,[1]
2884,2448,[0.9],[2.1],1.7000000000000455,[1]
2884,2610,[2.5],[3.9],3.5500000000000256,[1]
2884,3231,[2.6],[4.65],0.5999999999999943,[1]
2884,6176,[2.9],[4.65],2.75,[1]
2883,2884,[2.9],[4.65],0.19999999999999574,[1]
2883,9904,[1.5],[2.7],0.8099999999999739,[1]
2883,2615,[1.5],[2.7],1.1300000000000239,[1]
2883,5871,[1.85],[4.35],0.32999999999999474,[1]
2883,6176,[0.7],[1.5],1.0599999999999739,[1]
2890,2892,[2.2],[3.75],0.28000000000000114,[1]
2890,9904,[2.3],[4.5],0.19999999999999574,[1]
2890,2356,[1.6],[3.6],0.2500000000000391,[1]
2890,2383,[1.9],[4.2],1.100000000000037,[1]
2890,2615,[2.2],[3.75],1.7200000000000273,[1]
2890,3231,[1.25],[4.95],0.19999999999999574,[1]
2890,5871,[2.1],[3.3],0.3200000000000145,[1]
2890,6176,[1.45],[3.6],0.5,[1]
2890,6269,[1.85],[3.3],0.30000000000001137,[1]
2885,2890,[1.85],[4.35],0.6599999999999966,[1]
2885,2892,[1.35],[3.3],1.4499999999999886,[1]
2885,5880,[1.75],[4.95],0.8500000000000227,[1]
2885,5871,[2.3],[4.5],4.39999999999992,[1]
2892,9904,[2.3],[4.5],1.0,[1]
2892,1319,[0.5],[3.3],1.549999999999983,[1]
2892,1605,[2.5],[3.9],0.5,[1]
2892,2347,[0.55],[1.65],0.04999999999999716,[1]
2892,2383,[1.15],[1.8],2.4000000000000057,[1]
2892,3231,[2.4],[3.9],0.3500000000000085,[1]
2892,5871,[2.25],[3.9],0.9499999999999886,[1]
2892,6176,[1.4],[4.05],0.5,[1]
3481,2356,[2.1],[3.3],1.4499999999999922,[1]
3481,5871,[1.45],[3.6],1.0,[1]
5880,5871,[2.9],[4.65],0.5000000000000071,[1]
9904,1319,[2.2],[3.75],1.849999999999966,[1]
9904,2356,[1.9],[3.45],1.3499999999999943,[1]
9904,2615,[1.6],[3.6],1.3500000000000085,[1]
9904,2834,[0.5],[3.3],0.12999999999999545,[1]
9904,3231,[2.45],[4.8],3.6000000000000227,[1]
9904,5871,[1.65],[3.6],6.400000000000091,[1]
9904,6176,[0.55],[1.65],3.6000000000000227,[1]
1319,1605,[2.2],[3.75],2.0,[1]
1605,2834,[2.05],[3.6],0.9400000000000048,[1]
2371,6176,[1.85],[3.3],0.7600000000000051,[1]
2356,2615,[0.85],[2.25],1.6000000000000227,[1]
2356,2888,[0.5],[3.3],0.7399999999999949,[1]
2356,3231,[1.3],[3.3],2.7500000000000213,[1]
2356,5871,[1.75],[4.95],2.499999999999943,[1]
2356,6176,[2.9],[4.65],3.8999999999999915,[1]
2383,2610,[1.85],[4.35],9.199999999999953,[1]
2383,2615,[2.2],[3.75],1.1000000000000085,[1]
2383,5871,[1.1],[1.8],3.0,[1]
2383,6176,[2.4],[3.9],6.7999999999999545,[1]
2615,3231,[1.7],[3.6],4.300000000000011,[1]
2615,5871,[2.5],[3.9],5.000000000000057,[1]
2610,2615,[1.9],[3.45],2.0500000000000007,[1]
2610,2834,[1.65],[3.6],0.3399999999999981,[1]
2610,3231,[1.],[4.95],1.4199999999999164,[1]
2610,5871,[1.5],[2.7],4.999999999999801,[1]
2610,6176,[2.45],[3.75],11.010000000000048,[1]
2834,3231,[2.05],[3.6],0.9099999999999966,[1]
2834,6176,[2.9],[4.65],0.8999999999999986,[1]
3231,5871,[2.55],[4.95],0.5000000000000142,[1]
3231,6176,[2.75],[4.95],3.3000000000000114,[1]
5871,6176,[1.9],[3.45],0.6999999999999886,[1]
