stock1,stock2,open,loss,reward,open_num
1216,1301,[2.55],[4.95],9.200000000000045,[1]
1216,2002,[2.1],[3.3],6.199999999999932,[1]
1216,2308,[2.9],[4.65],5.399999999999977,[1]
1216,2382,[2.9],[4.65],10.5,[1]
1216,2408,[2.95],[4.8],2.900000000000034,[1]
1216,1605,[0.5],[3.3],0.7400000000000375,[1]
1216,1802,[1.2],[2.25],1.2999999999999545,[1]
1216,2327,[2.45],[4.8],1.1000000000000085,[1]
1216,2353,[2.3],[4.5],1.9000000000000057,[1]
1216,2610,[0.5],[3.3],0.7499999999999716,[1]
1216,2618,[2.35],[4.8],5.349999999999994,[1]
1216,8464,[2.1],[4.2],7.2000000000000455,[1]
1216,9914,[1.7],[3.6],6.0,[1]
1402,2002,[0.5],[3.3],4.049999999999898,[1]
1402,2308,[0.6],[2.85],2.25,[1]
1402,2330,[1.75],[4.95],7.599999999999966,[1]
1402,2883,[0.55],[1.65],0.15000000000000568,[1]
1402,2892,[2.7],[4.2],2.050000000000008,[1]
1402,9904,[1.1],[1.8],10.600000000000023,[1]
1402,2206,[2.4],[3.9],1.950000000000017,[1]
1402,2353,[2.35],[3.75],1.249999999999993,[1]
1402,2606,[2.55],[4.95],7.599999999999966,[1]
1402,2723,[1.25],[1.95],3.75,[1]
1402,3231,[2.7],[4.2],2.6000000000000014,[1]
1402,3702,[2.55],[4.95],7.799999999999898,[1]
1402,5522,[2.6],[4.65],4.449999999999989,[1]
1402,6269,[1.65],[2.85],1.3999999999999773,[1]
1402,8464,[2.7],[4.2],6.400000000000034,[1]
1101,2303,[2.25],[4.35],2.4499999999999886,[1]
1101,2883,[2.],[3.9],1.3799999999999955,[1]
1101,2723,[2.9],[4.65],7.2000000000000455,[1]
1301,2308,[1.15],[2.1],7.7000000000000455,[1]
1301,2412,[2.45],[3.75],19.799999999999955,[1]
1301,2892,[1.95],[4.5],0.8999999999999915,[1]
1301,1536,[2.05],[3.6],6.699999999999932,[1]
1301,2049,[1.3],[3.15],4.7000000000000455,[1]
1301,2206,[2.95],[4.8],1.599999999999966,[1]
1301,2313,[1.7],[3.6],4.899999999999949,[1]
1301,2347,[2.1],[4.2],5.300000000000068,[1]
1301,2353,[1.7],[3.6],0.9999999999999858,[1]
1301,2723,[2.5],[4.2],4.2000000000000455,[1]
1301,3034,[2.35],[3.75],10.0,[1]
1301,3231,[2.4],[3.9],4.25,[1]
1301,3702,[1.35],[3.3],2.9499999999999886,[1]
1301,5522,[1.55],[3.],2.400000000000034,[1]
1301,6269,[2.1],[4.2],1.8999999999999915,[1]
1301,8464,[2.35],[4.8],11.600000000000136,[1]
1301,9914,[1.15],[4.05],6.5,[1]
2002,2308,[0.6],[2.85],3.4000000000000057,[1]
2002,2325,[2.9],[4.65],2.1999999999999886,[1]
2002,2354,[1.35],[3.3],-0.20000000000001705,[1]
2002,2408,[0.8],[1.5],-1.400000000000034,[1]
2002,2412,[2.55],[4.95],17.0,[1]
2002,2883,[1.6],[3.6],0.4200000000000017,[1]
2002,2892,[2.4],[3.9],5.199999999999932,[1]
2002,2912,[1.55],[2.4],5.0,[1]
2002,9904,[1.6],[3.6],5.0499999999999545,[1]
2002,1477,[1.6],[3.6],-0.5,[1]
2002,1536,[0.85],[1.8],-0.4499999999999318,[1]
2002,1789,[2.2],[3.75],-0.9500000000000455,[1]
2002,1802,[0.5],[3.3],0.19999999999999574,[1]
2002,2049,[0.5],[3.3],-0.8000000000000114,[1]
2002,2206,[2.3],[4.5],0.34999999999999787,[1]
2002,2313,[1.5],[2.7],-1.1499999999999773,[1]
2002,2347,[0.55],[1.65],1.4000000000000057,[1]
2002,2353,[0.5],[3.3],0.8000000000000114,[1]
2002,2379,[2.6],[4.65],-0.5000000000000142,[1]
2002,2723,[1.7],[4.8],2.0,[1]
2002,3034,[0.55],[1.65],2.0,[1]
2002,8464,[1.9],[3.45],4.75,[1]
2303,2408,[2.55],[4.95],2.34999999999998,[1]
2303,2327,[2.25],[4.5],3.0,[1]
2303,2618,[2.55],[4.95],0.7499999999999858,[1]
2303,4958,[2.25],[4.35],3.5,[1]
2303,6269,[2.3],[4.5],3.3999999999999915,[1]
2303,8464,[1.15],[1.8],1.0,[1]
2308,2317,[2.9],[4.65],23.600000000000136,[1]
2308,2330,[1.7],[3.6],19.5,[1]
2308,2892,[2.3],[4.5],2.0999999999999943,[1]
2308,1707,[2.25],[3.9],46.5,[1]
2308,2313,[2.2],[3.75],30.30000000000001,[1]
2308,2723,[2.9],[4.65],14.5,[1]
2308,3702,[2.35],[4.8],49.95,[1]
2308,8464,[1.95],[3.3],15.0,[1]
2317,2412,[2.9],[4.65],27.399999999999977,[1]
2317,3481,[2.25],[3.9],0.29999999999999005,[1]
2317,1707,[1.75],[4.95],36.0,[1]
2317,2610,[1.4],[2.55],0.6999999999999886,[1]
2317,2834,[1.4],[4.05],1.5,[1]
2317,5522,[0.55],[1.65],1.3999999999999488,[1]
2325,2313,[2.25],[3.9],4.199999999999932,[1]
2395,2379,[0.9],[3.],18.699999999999818,[1]
2395,3037,[2.25],[4.35],9.5,[1]
2330,2354,[2.75],[4.2],19.0,[1]
2330,2408,[2.95],[4.8],14.600000000000136,[1]
2330,2412,[0.55],[3.15],25.0,[1]
2330,2892,[2.3],[4.5],2.2999999999999545,[1]
2330,3481,[0.75],[2.25],1.1000000000000014,[1]
2330,9904,[1.9],[3.45],18.09999999999991,[1]
2330,1477,[2.9],[4.65],11.0,[1]
2330,2201,[2.7],[4.8],7.5,[1]
2330,2206,[2.9],[4.65],2.2999999999999545,[1]
2330,2313,[2.9],[4.65],19.30000000000001,[1]
2330,2347,[2.7],[4.2],0.9000000000000057,[1]
2330,2353,[1.8],[3.15],2.0,[1]
2330,2379,[2.55],[4.95],17.0,[1]
2330,2618,[1.95],[4.5],2.6499999999999773,[1]
2330,3231,[2.05],[3.15],3.099999999999966,[1]
2330,6456,[2.3],[4.5],26.0,[1]
2330,8464,[1.05],[4.8],22.0,[1]
2408,2892,[2.3],[4.5],1.4500000000000028,[1]
2408,1477,[2.75],[4.2],4.649999999999977,[1]
2408,2206,[2.9],[4.65],0.29999999999999716,[1]
2408,2313,[2.2],[3.75],7.100000000000023,[1]
2408,2327,[2.05],[3.15],4.900000000000091,[1]
2408,2353,[2.],[3.9],1.549999999999983,[1]
2408,2618,[2.35],[3.75],5.100000000000023,[1]
2408,3231,[0.5],[3.3],1.4999999999999716,[1]
2408,3702,[2.75],[4.2],4.2999999999999545,[1]
2354,2408,[2.95],[4.8],7.300000000000068,[1]
2354,2412,[1.65],[3.6],10.699999999999932,[1]
2354,2892,[2.9],[4.65],2.299999999999997,[1]
2354,4938,[0.5],[3.3],3.599999999999909,[1]
2354,1477,[2.9],[4.65],13.799999999999955,[1]
2354,1707,[2.3],[4.5],78.79999999999995,[1]
2354,1802,[2.1],[4.2],2.5,[1]
2354,2049,[0.5],[3.3],1.8999999999998636,[1]
2354,2206,[2.9],[4.65],0.9000000000000057,[1]
2354,2347,[1.9],[3.45],3.8500000000001364,[1]
2354,2353,[1.45],[3.6],0.9000000000000199,[1]
2354,3034,[1.8],[2.85],7.399999999999864,[1]
2354,3231,[0.55],[1.65],3.900000000000034,[1]
