stock1,stock2,open,loss,reward,open_num
1303,2454,[1.9],[3.45],3.0,[1]
1303,2474,[1.1],[1.8],3.5,[1]
1303,2880,[2.2],[3.75],2.9499999999999886,[1]
1303,2890,[1.35],[3.3],3.2000000000000455,[1]
1303,2892,[2.45],[3.75],0.5,[1]
1303,4904,[1.1],[1.8],1.3999999999998636,[1]
1303,1605,[1.25],[2.7],2.5000000000001847,[1]
1303,2352,[1.7],[4.2],4.249999999999943,[1]
1303,2353,[1.2],[4.8],3.400000000000034,[1]
1303,2356,[0.9],[1.65],0.29999999999999005,[1]
1303,2377,[1.],[2.1],2.50000000000027,[1]
1303,2449,[1.1],[1.8],0.7499999999999325,[1]
1303,2867,[1.1],[2.55],2.2000000000000455,[1]
1303,2915,[1.7],[3.9],3.7999999999999545,[1]
1303,6239,[2.4],[3.9],2.9000000000000057,[1]
1303,9933,[0.65],[1.65],2.0,[1]
1303,9945,[1.35],[3.3],1.350000000000037,[1]
2308,2103,[1.75],[4.95],12.099999999999966,[1]
2317,2890,[2.4],[3.9],0.660000000000025,[1]
2324,2890,[1.75],[4.95],1.8400000000000034,[1]
2324,2103,[1.75],[4.95],0.7000000000000028,[1]
2324,2377,[1.9],[3.45],1.299999999999983,[1]
2324,8150,[2.],[3.9],0.6999999999999886,[1]
2324,9945,[1.1],[3.45],0.7499999999999645,[1]
2330,2892,[1.8],[2.85],1.0,[1]
2330,2103,[1.95],[3.3],7.949999999999818,[1]
2330,2352,[1.2],[1.95],4.350000000000023,[1]
2330,2353,[2.55],[4.95],1.7000000000000028,[1]
2330,2867,[2.9],[4.65],6.7999999999999545,[1]
2330,2888,[2.45],[4.8],3.3499999999999943,[1]
2330,9945,[2.45],[4.8],12.849999999999909,[1]
2474,2880,[0.9],[2.1],1.0,[1]
2474,2887,[2.5],[3.9],1.0,[1]
2474,2890,[0.95],[2.85],0.6000000000000227,[1]
2474,2892,[2.7],[4.2],1.5,[1]
2474,1605,[1.1],[2.55],3.0,[1]
2474,2352,[1.],[4.95],5.0,[1]
2474,2353,[2.1],[4.2],5.5,[1]
2474,2449,[2.9],[4.65],4.0,[1]
2474,4958,[0.7],[4.35],6.7999999999999545,[1]
2823,2353,[1.9],[3.45],2.8000000000000114,[1]
2823,2356,[1.8],[2.85],4.949999999999989,[1]
2823,2449,[2.95],[4.8],5.349999999999966,[1]
2880,2885,[0.75],[4.05],2.2499999999999574,[1]
2880,2890,[2.05],[3.15],0.6099999999999852,[1]
2880,1605,[1.6],[3.6],0.15000000000000924,[1]
2880,2313,[0.5],[3.3],1.549999999999983,[1]
