stock1,stock2,open,loss,reward,open_num
2227,2884,[2.1],[4.2],9.0,[1]
2227,2379,[1.4],[2.55],14.0,[1]
1303,1476,[0.75],[2.25],6.0,[1]
1303,2303,[2.5],[4.2],0.5499999999999972,[1]
1303,2382,[1.25],[2.7],0.4000000000000057,[1]
1303,2408,[1.7],[3.6],3.25,[1]
1303,2887,[0.5],[3.3],1.2999999999999972,[1]
1303,2891,[1.8],[3.3],1.299999999999983,[1]
1303,2892,[1.15],[1.8],1.5500000000000398,[1]
1303,1704,[2.95],[4.8],8.200000000000045,[1]
1303,2106,[1.7],[3.6],5.5,[1]
1303,2610,[2.35],[4.8],0.6000000000000085,[1]
1303,2812,[2.35],[3.75],0.9000000000000057,[1]
1303,2888,[1.4],[2.55],0.8000000000000114,[1]
1303,3682,[2.9],[4.65],4.299999999999997,[1]
1303,5264,[1.35],[4.95],30.799999999999955,[1]
1303,6239,[0.55],[1.65],-0.2999999999999545,[1]
2303,2308,[2.45],[4.8],2.5,[1]
2303,2325,[2.2],[3.75],1.0500000000000114,[1]
2303,2382,[2.7],[4.2],1.0000000000000284,[1]
2303,2883,[2.9],[4.65],0.9900000000000091,[1]
2303,2912,[0.9],[2.7],1.1000000000000227,[1]
2303,2106,[2.95],[4.8],0.6500000000000128,[1]
2303,2206,[1.65],[2.85],0.29999999999999716,[1]
2303,2344,[1.7],[3.6],0.8199999999999648,[1]
2303,2812,[2.55],[4.95],0.509999999999998,[1]
1476,2610,[0.55],[1.65],3.5,[1]
1102,2408,[1.95],[3.3],4.75,[1]
1102,3682,[2.7],[4.2],1.4500000000000064,[1]
1102,5264,[0.9],[2.1],12.599999999999994,[1]
2105,2303,[0.5],[3.3],0.6499999999999773,[1]
2105,2308,[1.5],[2.7],7.599999999999909,[1]
2105,2382,[2.35],[3.75],2.499999999999943,[1]
2105,2883,[1.65],[2.85],0.4000000000000057,[1]
2105,2912,[2.2],[3.75],11.400000000000091,[1]
2105,2106,[2.25],[4.35],3.8999999999999773,[1]
2105,2610,[2.25],[3.9],1.0499999999999687,[1]
2105,2812,[2.9],[4.65],0.6399999999999864,[1]
2311,2206,[1.2],[1.95],1.0499999999999545,[1]
2311,2353,[1.85],[3.3],3.0,[1]
2311,2610,[0.5],[3.3],0.14999999999999858,[1]
2308,2311,[0.55],[1.65],3.7000000000000455,[1]
2308,2883,[1.75],[4.95],1.1999999999999886,[1]
2308,2891,[0.5],[3.9],1.5,[1]
2308,2892,[2.35],[4.8],2.0,[1]
2308,4904,[2.45],[4.8],26.90000000000009,[1]
2308,1590,[1.95],[3.3],21.0,[1]
2308,2106,[1.95],[3.3],2.0,[1]
2308,2344,[2.25],[3.9],1.3199999999999932,[1]
2308,2376,[2.35],[3.75],32.5,[1]
2308,2610,[2.05],[3.15],1.5,[1]
2308,2615,[1.65],[2.85],1.3499999999999943,[1]
2308,3682,[2.7],[4.2],4.5,[1]
2308,9933,[0.95],[4.05],15.5,[1]
2325,2892,[2.1],[3.3],4.199999999999989,[1]
2325,2206,[2.],[3.9],4.849999999999998,[1]
2325,2610,[0.55],[3.15],1.45000000000001,[1]
2325,2888,[1.7],[3.6],0.5099999999999909,[1]
2325,6239,[2.1],[4.2],-1.349999999999909,[1]
2382,2409,[1.2],[1.95],1.3599999999999852,[1]
2382,2887,[1.25],[4.8],2.0500000000000256,[1]
2382,2106,[2.1],[3.3],4.5,[1]
2382,2610,[1.75],[4.95],0.6999999999999957,[1]
2382,2812,[1.25],[1.95],0.37999999999999545,[1]
2382,2888,[1.25],[1.95],0.6599999999999895,[1]
2382,3682,[2.45],[4.8],3.80000000000004,[1]
2382,5264,[0.65],[4.95],14.5,[1]
2395,2408,[2.5],[4.2],5.0,[1]
2395,2884,[2.9],[4.65],2.25,[1]
2395,2885,[2.35],[3.75],4.0,[1]
2395,3481,[1.75],[4.95],2.0,[1]
2395,1319,[0.5],[3.3],6.350000000000136,[1]
2395,2353,[1.85],[4.35],4.0,[1]
2395,2610,[2.75],[4.2],2.5,[1]
2882,2892,[2.9],[4.65],1.700000000000017,[1]
2882,2106,[2.6],[4.65],6.9500000000000455,[1]
2882,2353,[1.1],[3.45],4.25,[1]
2882,2610,[0.85],[3.15],0.5,[1]
2882,3682,[2.5],[4.95],0.5500000000000043,[1]
2408,2883,[1.8],[2.85],2.19999999999996,[1]
2408,2884,[2.9],[4.65],2.0,[1]
