stock1,stock2,open,loss,reward,open_num
2002,2610,[1.2],[4.8],1.0999999999999943,[1]
2002,2823,[1.],[2.1],3.650000000000034,[1]
1101,2408,[1.75],[4.95],0.3999999999999986,[1]
1101,2409,[2.7],[4.2],0.5999999999999979,[1]
1101,5264,[0.75],[4.05],27.69999999999999,[1]
1216,2881,[2.25],[3.9],2.099999999999909,[1]
1216,2885,[1.85],[3.3],0.6999999999999957,[1]
1216,2313,[1.05],[2.7],1.0000000000000568,[1]
1216,5264,[2.],[3.9],14.100000000000136,[1]
1216,6285,[1.1],[1.8],1.900000000000091,[1]
1102,2354,[2.3],[4.5],3.9499999999999886,[1]
1102,2408,[1.55],[2.4],3.599999999999909,[1]
1102,2801,[1.65],[2.85],0.75,[1]
1102,2884,[2.6],[4.65],0.40000000000000213,[1]
1102,3045,[2.35],[3.75],4.800000000000011,[1]
1102,2204,[2.],[3.9],2.25,[1]
1102,2313,[2.4],[3.9],1.3000000000000185,[1]
1102,2347,[2.25],[4.65],2.75,[1]
1102,2376,[2.45],[3.75],2.9499999999999886,[1]
1102,2610,[1.6],[3.6],0.9499999999999886,[1]
1102,2823,[2.75],[4.2],8.199999999999932,[1]
1102,5264,[0.8],[2.85],37.599999999999994,[1]
1102,9914,[1.4],[2.55],4.7000000000000455,[1]
2303,2204,[1.35],[3.9],2.650000000000002,[1]
2317,2204,[2.5],[4.95],12.0,[1]
2317,2610,[0.65],[2.25],2.0999999999999943,[1]
2408,6505,[2.35],[3.75],0.29999999999999716,[1]
2408,2204,[2.9],[4.65],6.75,[1]
2408,2356,[2.55],[4.95],1.7499999999999432,[1]
2408,5264,[1.5],[2.7],27.450000000000045,[1]
2382,2347,[1.25],[1.95],0.75,[1]
2354,2409,[2.75],[4.2],0.539999999999992,[1]
2354,2204,[2.4],[3.9],4.7999999999999545,[1]
2354,2313,[1.65],[3.6],4.199999999999989,[1]
2354,2347,[2.6],[4.65],3.849999999999966,[1]
2354,2353,[2.25],[4.65],0.7999999999999972,[1]
2354,2356,[2.2],[3.75],2.499999999999943,[1]
2354,2542,[1.65],[2.85],5.7000000000000455,[1]
2354,2610,[1.6],[3.6],1.799999999999983,[1]
2354,5264,[2.35],[4.8],14.600000000000023,[1]
2409,2474,[0.5],[3.3],-0.799999999999983,[1]
2409,4938,[2.25],[4.35],1.4999999999999858,[1]
2409,2204,[1.5],[2.7],0.480000000000004,[1]
2409,2355,[1.35],[4.95],0.8999999999999915,[1]
2409,2356,[2.7],[4.2],0.3000000000000007,[1]
2409,2448,[1.85],[3.3],0.6000000000000227,[1]
2409,2609,[2.1],[3.3],0.020000000000000462,[1]
2474,2801,[0.75],[2.25],3.0,[1]
2474,2313,[1.6],[3.6],5.5,[1]
2474,2356,[2.6],[4.65],5.0,[1]
2474,2448,[2.05],[3.15],2.9500000000000455,[1]
2474,2542,[1.],[1.8],3.550000000000068,[1]
2474,2609,[2.4],[3.9],4.0,[1]
2474,2610,[1.65],[2.85],1.0,[1]
2474,5264,[0.5],[3.3],23.0,[1]
2801,2881,[2.55],[4.95],2.200000000000017,[1]
2801,2204,[2.2],[3.75],1.6500000000000021,[1]
2801,2313,[1.35],[3.3],4.0,[1]
2801,2355,[2.5],[3.9],2.1999999999999886,[1]
2801,2356,[2.1],[3.3],1.9000000000000021,[1]
2801,2376,[1.65],[3.],1.4499999999999673,[1]
2801,2379,[2.9],[4.65],2.5,[1]
2801,2823,[2.6],[4.65],2.75,[1]
2801,3682,[2.1],[3.3],1.2499999999999538,[1]
2801,9910,[1.25],[4.65],1.0,[1]
2801,9945,[1.95],[3.3],1.950000000000017,[1]
2883,2884,[2.75],[4.2],1.0200000000000244,[1]
2883,2313,[2.05],[3.15],0.19000000000000128,[1]
2883,2356,[1.3],[3.3],0.2699999999999818,[1]
2883,2609,[2.95],[4.8],0.3900000000000112,[1]
2883,3682,[2.05],[3.15],0.27000000000001023,[1]
2883,5264,[1.],[4.95],1.6000000000000227,[1]
2881,2883,[1.85],[4.35],0.35999999999999943,[1]
2881,4938,[1.45],[4.05],7.400000000000034,[1]
2881,2313,[0.95],[3.3],4.450000000000216,[1]
2881,2356,[1.3],[3.3],4.800000000000068,[1]
2884,3481,[0.85],[4.05],0.5800000000000054,[1]
2884,2313,[2.25],[3.9],2.5499999999999545,[1]
2884,2347,[2.1],[3.3],1.950000000000017,[1]
2884,2356,[1.7],[4.2],3.4499999999999886,[1]
2884,5264,[2.2],[3.75],1.5,[1]
2885,2313,[1.35],[3.3],0.29999999999999716,[1]
3045,2379,[1.35],[3.3],26.399999999999864,[1]
3045,5264,[0.7],[3.],40.0,[1]
6505,9914,[1.55],[3.6],5.2000000000000455,[1]
4938,2313,[2.1],[3.3],1.6000000000000085,[1]
4938,2609,[2.75],[4.2],1.4999999999999716,[1]
4938,2610,[1.25],[2.7],3.25,[1]
4938,6269,[1.8],[3.3],6.900000000000091,[1]
1319,2448,[2.75],[4.2],6.350000000000023,[1]
1319,2610,[1.15],[1.8],1.2000000000000028,[1]
1319,6456,[0.5],[3.3],6.350000000000136,[1]
1536,2356,[1.6],[3.6],2.599999999999966,[1]
2313,2347,[2.9],[4.65],4.049999999999983,[1]
2313,2356,[1.9],[3.45],0.45000000000000284,[1]
2313,2448,[1.65],[3.6],3.7999999999999687,[1]
2313,2609,[2.6],[4.65],1.789999999999992,[1]
2313,2610,[0.9],[2.1],2.1499999999999915,[1]
2313,5264,[2.1],[3.3],2.8000000000000114,[1]
2313,9910,[1.35],[3.3],2.700000000000017,[1]
2313,9945,[1.65],[2.85],2.30000000000004,[1]
2204,2347,[2.25],[3.9],1.8499999999999979,[1]
2204,2353,[2.],[3.9],1.6499999999999986,[1]
2204,2356,[2.35],[3.75],1.6999999999999886,[1]
2204,2448,[1.7],[3.6],7.0,[1]
2204,2610,[2.2],[3.75],2.1999999999999886,[1]
2204,5264,[0.9],[3.15],20.30000000000001,[1]
2204,6285,[2.55],[4.95],14.150000000000091,[1]
2204,9910,[1.7],[3.6],4.649999999999977,[1]
2204,9945,[2.45],[3.75],6.25,[1]
2353,2448,[0.65],[2.25],1.54999999999999,[1]
2353,2609,[2.2],[3.75],2.709999999999951,[1]
2353,9945,[2.2],[3.75],1.0999999999999943,[1]
2347,2356,[2.2],[3.75],0.5,[1]
2347,2448,[2.75],[4.2],3.3500000000000227,[1]
2347,5264,[1.85],[4.35],3.800000000000068,[1]
