stock1,stock2,open,loss,reward,open_num
2308,2887,[2.9],[4.65],2.5,[1]
1326,2324,[1.3],[2.4],0.5999999999999943,[1]
1326,2885,[2.2],[3.75],1.5,[1]
1326,2891,[1.85],[3.3],1.299999999999926,[1]
1326,2892,[2.7],[4.2],1.0000000000000142,[1]
1326,2912,[1.85],[3.3],19.700000000000045,[1]
1326,6505,[2.9],[4.65],13.0,[1]
1326,1605,[1.],[1.8],1.1500000000000057,[1]
1326,2023,[1.8],[2.85],1.7999999999999972,[1]
1326,2501,[2.],[3.9],3.44999999999996,[1]
1303,2325,[2.55],[4.95],1.5,[1]
1303,1536,[0.5],[3.3],10.899999999999864,[1]
1303,2204,[2.2],[3.75],1.0,[1]
1303,2313,[1.9],[3.45],0.75,[1]
1303,6176,[2.45],[3.75],6.300000000000068,[1]
2324,2325,[2.35],[3.75],1.0500000000000043,[1]
2324,2330,[1.7],[3.6],4.5,[1]
2324,2885,[2.05],[3.15],1.75,[1]
2324,2887,[2.7],[4.2],0.7500000000000036,[1]
2324,2892,[2.45],[4.8],1.300000000000047,[1]
2324,4904,[2.3],[4.5],2.7000000000001805,[1]
2324,2449,[2.35],[3.75],0.30000000000000426,[1]
2324,2610,[2.35],[3.75],0.6799999999999784,[1]
2324,2888,[2.7],[4.2],0.5499999999999936,[1]
2325,2454,[2.95],[4.8],0.0,[1]
2325,2823,[1.55],[2.4],0.75,[1]
2325,2880,[2.7],[4.2],2.2999999999999687,[1]
2325,2883,[2.55],[4.95],1.9000000000000625,[1]
2325,2885,[2.1],[3.3],1.4499999999999886,[1]
2325,2887,[0.5],[3.3],1.9000000000000057,[1]
2325,2912,[2.2],[3.75],1.0,[1]
2325,4904,[0.75],[4.05],1.5499999999999545,[1]
2325,6505,[2.1],[3.3],2.9000000000000057,[1]
2325,1536,[0.65],[2.55],1.5,[1]
2325,1605,[1.65],[2.85],1.5999999999999943,[1]
2325,2023,[1.6],[3.6],1.5999999999999943,[1]
2325,2201,[2.9],[4.65],3.049999999999983,[1]
2325,2204,[2.55],[4.95],2.050000000000068,[1]
2325,2313,[0.55],[1.65],0.45000000000000284,[1]
2325,2449,[2.95],[4.8],1.5000000000000426,[1]
2325,2501,[2.4],[3.9],1.9499999999999993,[1]
2325,2603,[2.7],[4.2],2.050000000000068,[1]
2325,2618,[2.6],[4.65],2.1500000000000057,[1]
2325,2888,[2.1],[3.3],0.39000000000000057,[1]
2325,3037,[2.45],[3.75],0.6499999999999648,[1]
2325,5871,[2.9],[4.65],1.0000000000000142,[1]
2325,6176,[2.75],[4.2],1.200000000000017,[1]
2325,9945,[0.95],[2.85],1.549999999999912,[1]
2395,2891,[1.65],[2.85],1.5,[1]
2330,2885,[2.45],[3.75],1.5,[1]
2330,2887,[2.05],[3.15],1.5,[1]
2330,2892,[1.25],[4.65],1.5999999999999943,[1]
2330,6505,[2.05],[3.15],18.5,[1]
2330,1536,[0.5],[3.3],3.0,[1]
2330,2201,[2.05],[3.15],2.75,[1]
2330,2501,[2.2],[3.75],2.5,[1]
2330,2603,[2.2],[3.75],2.0,[1]
2330,2888,[1.1],[3.45],0.700000000000017,[1]
2330,3673,[1.9],[3.45],10.099999999999966,[1]
2330,5871,[1.8],[2.85],8.800000000000182,[1]
2330,8464,[2.25],[4.35],24.0,[1]
2823,2891,[2.5],[4.95],3.1999999999999886,[1]
2823,2912,[0.95],[2.85],3.0,[1]
2823,1605,[1.75],[4.95],0.6499999999999986,[1]
2823,6176,[1.95],[3.3],3.75,[1]
2823,8464,[1.8],[2.85],6.5,[1]
2823,9945,[1.05],[4.8],3.09999999999998,[1]
2454,2880,[2.6],[4.65],6.25,[1]
2454,2912,[1.55],[2.4],24.0,[1]
2454,4904,[2.4],[3.9],3.0,[1]
2454,2023,[1.95],[3.3],3.5,[1]
2454,2204,[1.95],[3.3],2.0,[1]
2454,2313,[2.2],[3.75],5.5,[1]
2454,2352,[2.3],[4.5],3.0,[1]
2454,2501,[1.25],[3.15],3.0999999999999943,[1]
2454,2603,[2.3],[4.5],4.0,[1]
2454,2618,[2.75],[4.2],6.5,[1]
2454,6176,[2.2],[3.75],7.0,[1]
2454,8464,[1.85],[3.3],42.0,[1]
2454,9945,[1.95],[3.3],5.7000000000000455,[1]
2883,2887,[1.9],[3.45],0.7800000000000011,[1]
2883,2891,[0.8],[2.85],0.5899999999999892,[1]
2883,4904,[2.55],[4.95],1.5300000000000225,[1]
2883,1536,[0.5],[3.3],0.29999999999998295,[1]
2883,2449,[0.95],[2.85],0.25,[1]
2883,5871,[1.6],[3.6],0.4100000000000037,[1]
2883,6176,[2.],[3.9],0.45000000000000284,[1]
2880,2883,[1.7],[3.6],0.14999999999999858,[1]
2880,2891,[1.3],[3.15],0.6999999999999673,[1]
2880,2892,[2.1],[4.2],0.5,[1]
2880,4904,[1.95],[4.5],2.000000000000199,[1]
2880,6505,[2.2],[3.75],0.8000000000000256,[1]
2880,1536,[0.5],[3.3],0.6499999999999915,[1]
2880,1605,[1.7],[3.6],1.4499999999999744,[1]
2880,2023,[1.6],[3.6],1.1500000000000057,[1]
2880,2201,[0.95],[2.85],0.10000000000000142,[1]
2880,2313,[0.65],[2.25],1.5,[1]
2880,2352,[2.45],[4.8],3.800000000000022,[1]
2880,2449,[2.25],[3.9],3.1999999999999886,[1]
2880,2888,[0.5],[3.3],0.16000000000000014,[1]
2880,3037,[1.95],[4.5],1.25,[1]
2880,5871,[2.],[3.9],2.3500000000000227,[1]
2880,6176,[2.55],[4.95],5.899999999999977,[1]
2880,8464,[1.85],[3.3],3.0,[1]
2885,2892,[0.5],[3.3],0.14999999999999147,[1]
2885,2618,[2.45],[3.75],1.1999999999999993,[1]
2886,1536,[2.35],[3.75],1.5,[1]
2886,2023,[1.65],[2.85],1.4999999999999716,[1]
2886,2449,[1.5],[2.7],1.3500000000000227,[1]
2886,5871,[2.9],[4.95],0.8000000000000114,[1]
2886,6176,[0.5],[3.3],2.1000000000000227,[1]
2887,2891,[0.75],[2.7],1.3499999999999943,[1]
2887,2912,[1.6],[3.6],4.5,[1]
2887,4904,[0.9],[2.7],1.1999999999999886,[1]
2887,2313,[0.75],[2.25],1.400000000000034,[1]
2887,2352,[1.9],[3.45],1.0999999999999943,[1]
2887,2355,[0.5],[3.3],0.8999999999999915,[1]
2887,2449,[0.85],[3.15],0.6000000000000014,[1]
2887,2501,[2.7],[4.2],1.1000000000000227,[1]
2887,2603,[1.3],[3.15],1.799999999999983,[1]
2887,2618,[1.3],[2.4],1.5500000000000114,[1]
2887,2888,[1.35],[3.3],1.0899999999999892,[1]
2887,3037,[0.55],[3.15],1.2999999999999883,[1]
2887,6176,[0.5],[3.3],0.7000000000000028,[1]
2887,8464,[1.45],[3.6],2.5,[1]
2912,6505,[2.9],[4.65],17.899999999999977,[1]
2912,1536,[2.7],[4.95],42.5,[1]
2912,2023,[2.1],[3.3],3.5,[1]
2912,2313,[1.7],[3.6],5.0,[1]
2912,2449,[0.75],[4.05],2.150000000000091,[1]
2912,2501,[1.4],[4.05],3.0,[1]
2912,2603,[1.05],[4.8],2.5,[1]
2912,2610,[2.55],[4.95],2.3000000000000114,[1]
2912,3037,[2.25],[3.9],8.600000000000023,[1]
2912,6176,[0.55],[1.65],3.0,[1]
2892,2912,[1.2],[2.25],4.0,[1]
2892,6505,[0.5],[3.3],0.8000000000000114,[1]
2892,2023,[1.45],[3.6],1.600000000000044,[1]
2892,2204,[1.45],[3.6],1.0,[1]
2892,2313,[2.9],[4.65],2.4500000000001023,[1]
2892,2352,[1.65],[2.85],1.2500000000000426,[1]
2892,2449,[1.15],[2.1],2.7000000000000455,[1]
2892,2888,[0.55],[1.65],0.30999999999998806,[1]
2892,3673,[2.9],[4.65],2.7000000000000455,[1]
2892,6176,[1.55],[4.35],3.9500000000000455,[1]
2891,2892,[1.35],[3.9],1.7499999999999574,[1]
2891,2912,[0.8],[2.85],2.5,[1]
2891,6505,[1.95],[3.3],2.200000000000003,[1]
2891,1536,[2.7],[4.2],3.5,[1]
2891,1605,[0.8],[2.85],2.0,[1]
2891,2201,[0.5],[3.3],1.5499999999999545,[1]
2891,2204,[1.9],[3.45],1.4499999999999318,[1]
2891,2449,[1.85],[3.3],0.3499999999999943,[1]
2891,2603,[1.3],[3.15],2.4999999999999716,[1]
2891,3037,[0.65],[1.65],1.5,[1]
2891,5871,[1.2],[4.8],0.8999999999999915,[1]
2891,8464,[2.45],[3.75],5.0,[1]
2891,9945,[2.45],[4.8],0.7999999999999972,[1]
4904,6505,[2.7],[4.2],2.299999999999997,[1]
4904,1605,[1.6],[3.6],1.59999999999998,[1]
4904,2201,[1.],[3.45],1.399999999999988,[1]
4904,2313,[1.1],[1.8],1.9999999999999716,[1]
4904,2449,[2.25],[3.9],2.6000000000000227,[1]
4904,2501,[2.55],[4.95],4.800000000000182,[1]
4904,6176,[1.9],[3.45],7.300000000000068,[1]
4904,9945,[2.7],[4.2],1.3999999999999986,[1]
6505,1536,[0.5],[3.3],22.699999999999818,[1]
6505,1605,[1.8],[2.85],1.4000000000000057,[1]
6505,2023,[1.2],[2.25],1.6000000000000085,[1]
6505,2501,[2.9],[4.65],2.1499999999999773,[1]
6505,2603,[2.25],[4.5],2.8500000000000227,[1]
6505,2618,[1.3],[2.4],1.4000000000000057,[1]
6505,2888,[1.1],[1.8],0.4000000000000199,[1]
6505,5871,[2.2],[3.75],9.300000000000068,[1]
6505,6176,[2.3],[4.5],3.2000000000000313,[1]
1536,2023,[1.4],[2.55],1.0,[1]
1536,2204,[0.65],[1.65],0.5,[1]
1536,2313,[2.7],[4.8],6.149999999999977,[1]
1536,2603,[2.55],[4.95],5.0,[1]
1536,6176,[2.9],[4.65],2.5999999999999943,[1]
1605,2201,[2.5],[3.9],0.3000000000000007,[1]
1605,2204,[1.6],[3.6],1.9000000000000057,[1]
1605,2352,[1.8],[2.85],1.3499999999999943,[1]
1605,2603,[0.5],[3.3],0.3500000000000014,[1]
1605,3037,[2.05],[3.6],0.700000000000017,[1]
1605,9945,[1.6],[3.6],1.1000000000000014,[1]
2023,2313,[1.05],[2.4],0.9500000000000028,[1]
2023,2449,[1.4],[2.55],2.400000000000034,[1]
2023,2618,[0.65],[1.65],0.950000000000017,[1]
2023,9945,[2.9],[4.65],2.0,[1]
2204,2313,[1.4],[2.55],2.2000000000000455,[1]
2204,9945,[2.6],[4.65],3.700000000000003,[1]
2201,2313,[1.9],[3.45],1.1500000000000057,[1]
2201,2352,[2.45],[4.8],2.5500000000000327,[1]
2201,2449,[1.75],[4.95],3.0500000000000114,[1]
2201,2618,[2.75],[4.35],0.5999999999999943,[1]
2201,6176,[2.1],[4.2],4.75,[1]
2352,2449,[1.85],[4.35],1.4000000000000057,[1]
2352,2603,[2.45],[4.8],3.0,[1]
2352,2618,[2.7],[4.65],0.7500000000000018,[1]
2352,3673,[1.25],[1.95],2.5499999999999545,[1]
2352,5871,[2.3],[4.5],4.399999999999999,[1]
2313,2449,[1.85],[3.3],2.750000000000057,[1]
2313,2501,[1.7],[3.6],3.0000000000000284,[1]
2313,3037,[1.55],[2.4],2.5000000000000426,[1]
2313,5871,[2.2],[3.75],2.9499999999999886,[1]
