stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1303,1504,model3,0.24398946916658648,0.7560105308334136,0.11864825613044443,0.6314326226959573,0.08443999999999974,3.6137816665935185,0.0008403125311523871,-0.2903877760891889
1303,1802,model3,0.7636834865333663,0.23631651346663377,0.06187454370639566,0.07526261244616647,0.03591999999999992,4.110737401678207,0.0022068632956123006,-0.0409469065988693
1303,2303,model3,0.7655560817267114,0.23444391827328867,0.10322873788270008,0.22451119125096003,0.06839999999999999,4.00683722099455,0.001146650552958677,0.1544541992014868
1303,6505,model3,0.4660772853530352,0.5339227146469647,0.07838051159545513,0.2556384708441553,0.08698666666666657,4.614597032242652,0.0012837684691209795,-0.2987984696778096
1326,1477,model3,-0.33784408023070905,0.6621559197692909,0.11441855088684615,0.27872653073799614,0.07494666666666673,1.6457827655707287,0.002024296681294441,-0.8148283345206523
1326,1802,model2,-0.8851079878646382,-0.11489201213536185,0.5469976625990507,0.06767141442832855,0.06230666666666684,-4.509848743912463,0.00403466404465042,-0.5627462781661111
1326,2049,model3,-0.4784484318358131,0.5215515681641868,0.0438228516943988,0.32234797875775695,0.08171999999999999,0.7938315320754044,0.0014428809747259236,-0.5163016460760662
1326,2311,model3,-0.37111755106283706,-0.6288824489371629,0.05299711716452146,0.1398704351156566,0.06366666666666672,-4.040083857357286,0.0015937356544112953,-0.5911012999031678
1326,2344,model3,0.09318616219167594,0.906813837808324,0.020712897037115666,0.2714765486230095,0.055999999999999966,3.321264134457263,0.0013733736179407528,0.05800630898246572
1326,2357,model3,0.14566532654669337,0.8543346734533066,0.03365882237508136,0.7833844761929698,0.2050133333333332,5.432141387459707,0.0009317921888982126,0.14099631107156327
1326,2360,model3,-0.05274154379017584,0.9472584562098242,0.009585636912018346,0.1990288278562986,0.04785333333333334,4.510206083256184,0.0035176697028444334,0.047644878787715346
1326,2382,model2,-0.33678679802502665,-0.6632132019749734,0.14687986065402772,0.142872636437669,0.05342666666666667,-4.312370883846915,0.0014661432944575888,-0.14565004029515022
1326,2412,model3,-0.23823084214348836,0.7617691578565117,0.03442392538534906,0.445416769338632,0.15448000000000014,2.457119977576705,0.0014544943157386086,-0.6327449101441783
1326,2633,model3,0.20771358800661363,0.7922864119933863,0.0164232118909,0.5659751261778961,0.14150666666666656,3.481885477573544,0.0010864153688939153,-0.10521073327608933
1326,2801,model3,-0.11220493553611666,0.8877950644638832,0.01950380777446425,1.8170649675140482,0.26829333333333333,1.988549236998658,0.0010710007105883491,-0.4868774465458072
1326,2834,model3,-0.2663092108104401,0.7336907891895599,0.11985697704941448,0.229856575256629,0.08489333333333327,0.32057814040800847,0.0011343777178927739,-0.769753920257231
1326,2882,model1,0.4620491489236717,-0.5379508510763283,0.8519858821836234,0.20885742373390517,0.08631999999999955,0.0002172313705126753,0.0014759535410127334,0.3124347529924544
1326,2884,model3,0.05593129906492133,0.9440687009350788,0.023404858828198823,1.698023099855803,0.25811999999999996,3.06715451597116,0.0010533075776025986,0.2753200609572765
1326,2888,model3,-0.38585906164847567,0.6141409383515243,0.02506281263464489,0.3640768501430366,0.0867333333333333,-0.3425643174933365,0.0016552493461569429,-0.7565898099401548
1326,3673,model3,-0.6795625418550154,0.32043745814498453,0.5862247589816428,0.2356559553210602,0.04850666666666654,-1.761792050419956,0.0019145669853926836,-0.3844254978624621
1326,9945,model1,0.42768474615178476,-0.5723152538482151,0.9486222271514725,0.27284163429233343,0.11909333333333345,0.0001949571099792576,0.0013881260623537768,1.0286977887584106
1301,1326,model3,-0.6071427576064096,0.3928572423935904,0.01656899268191011,0.2854568639175571,0.09639999999999994,-0.9625632484421283,0.0017136254844067546,-0.06340102894806847
1504,1802,model3,-0.9971113119952177,0.0028886880047821768,0.007956966412400181,0.36354759423255634,0.042973333333333336,-3.3356234341533524,0.0012745013027341875,0.09385973481720322
1504,2049,model2,0.9796090301113602,-0.020390969888639743,0.31250131239960016,0.3543708340577041,0.04218666666666667,3.1671495793470776,0.0012619545132467685,-0.04169313936489947
1504,2311,model1,0.5215481439080084,-0.47845185609199153,0.8991055361107366,0.34233199281667503,0.1221866666666666,7.74470419231917e-05,0.0009607108153520643,-0.8487641929938754
1504,2360,model1,0.5995785938528605,-0.40042140614713945,0.8555008475792152,0.5281636600617615,0.0505466666666667,7.105415668609302e-05,0.0012874370553401975,0.18959059903521147
1504,2492,model3,-0.9716049783313107,0.028395021668689447,0.08441997649894115,0.6195895682943381,0.18434666666666638,-3.1270465571548685,0.0010747295963959567,0.4500062978531945
