stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1402,6176,model3,-0.537653365134435,0.46234663486556515,0.1363051114955213,0.3579813426797715,0.1045866666666669,0.27833443900828925,0.001500667930348248,-0.13784702166077217
1301,1314,model3,-0.35852357771843807,0.6414764222815619,0.17642707947380812,0.5026660755895072,0.10878666666666667,0.044576570283287216,0.001452024556101535,-0.8064326101584474
1301,1723,model3,-0.44515240671038847,0.5548475932896116,0.16812042511973807,0.22100709962913523,0.1252266666666667,0.7169672022032307,0.002107605966188886,-0.6230659966610752
1301,3702,model3,-0.27088056732893334,0.7291194326710667,0.11883001109334634,0.6835642976799009,0.14405333333333328,1.372020597421882,0.0007063914331011683,-0.4251470426572711
1314,1536,model3,-0.6488366189125498,0.35116338108745015,0.10211908294184775,0.7800748210180941,0.19458666666666638,-0.023550497911818406,0.0015586453108568125,-0.12365638473437791
1314,1723,model3,-0.5632260547460045,0.43677394525399543,0.098391152336214,0.44412819891586286,0.09488000000000003,0.689915646235834,0.001724953160530569,-0.39285259341756024
1314,2049,model3,-0.8177070639302321,0.18229293606976793,0.5724850204858284,0.7852679442706192,0.2633600000000003,-1.0911592981410099,0.0014729259850520945,-0.18635768561613575
1314,2201,model3,-0.6297054777491402,0.3702945222508598,0.41608591908032,0.7201383376852057,0.18037333333333316,-0.5192699566126798,0.0012225952918941702,-0.12417977774584758
1314,2317,model3,0.37666650982474137,0.6233334901752585,0.08705125127592563,0.3053228632234627,0.11288,3.7889163112145767,0.0010306442130476612,0.20658614405819564
1314,2324,model3,0.5273578652643814,0.47264213473561845,0.039947686717400295,0.2969032954638009,0.10682666666666682,2.8125586962394933,0.001423239357367319,0.9725698839765681
1314,2347,model3,0.2267981209300217,0.7732018790699784,0.00743973557796968,0.1390884097372533,0.07273333333333341,3.419667350742945,0.0016182347553053847,-0.11533703934275788
1314,2356,model3,-0.44745360466164935,0.5525463953383508,0.17333855194349668,0.8827299132030679,0.1735733333333332,0.5478189977702399,0.0009917138195812251,0.06427075196305637
1314,2357,model3,-0.5990957570815404,0.4009042429184596,0.024316533689506526,0.3530929239553149,0.10406666666666675,0.6565790858903778,0.0014752854260321267,-0.17974849281637556
1314,2395,model3,-0.8125560430475978,0.18744395695240218,0.0842402518329865,0.32920196790784106,0.18851999999999966,-1.150954154855881,0.0019361287505333107,-0.24593514432099137
1314,2412,model3,-0.30384623139979605,0.696153768600204,0.017355285674938336,0.3434810798255291,0.12818666666666673,2.4583340724677867,0.0014732096488706125,-0.8742067062926413
1314,2492,model1,0.6264978343920031,-0.3735021656079968,0.9452095767842448,0.40666123274147625,0.1026533333333334,-6.059598748077821e-05,0.0016428031703080155,-0.7174843267892297
1314,2633,model2,0.07848100878393084,-0.9215189912160692,0.2287716204619315,0.900403383483755,0.1815866666666664,-2.66296526717772,0.0010814420132228147,0.07940946378455323
1314,2823,model3,-0.6906496851663614,0.3093503148336387,0.907534712848073,0.6732435749739395,0.13861333333333342,-0.7861583030242717,0.001289919926720424,0.08192344564714339
1314,2880,model1,0.5158627523678337,-0.48413724763216626,0.8361886187389634,0.843602091159899,0.14779999999999982,-2.351645409203407e-05,0.001113266544759149,0.016261201608644475
1314,2881,model3,-0.6610090715718061,0.33899092842819395,0.12649476227498332,0.8338363255023461,0.1787199999999998,-0.417593699504973,0.0012165458606027853,0.5664445941895384
1314,2882,model3,-0.8342778645911058,0.1657221354088942,0.3752759577078303,0.5005672323830554,0.15041333333333334,-1.5519941962345187,0.0017125181853873074,0.048157835636874084
