stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1301,2412,model2,-0.7677003912746798,0.23229960872532016,0.3439858139629057,0.677174615888892,0.13005333333333338,-2.4543119577713512,0.001493269261766182,0.06178063383594904
1301,2887,model3,-0.5198036370090031,0.4801963629909969,0.04452738918877227,1.3090052635649836,0.1881999999999997,-1.1356970229593077,0.0011379605571573822,-0.15933759852192184
1301,2892,model1,0.39485746717213166,-0.6051425328278683,0.9901889003314381,0.740979900744379,0.1274000000000001,-7.086821024534136e-07,0.0011429945747786913,0.7483134935919349
1301,3231,model3,-0.7034914054801669,0.2965085945198331,0.11610694933559335,0.818577089616613,0.18913333333333318,-2.3732024551606727,0.001289133882014281,-0.11592114157466112
1326,2303,model3,-0.8164164036970705,0.18358359630292947,0.29136086208641476,0.45505814636549136,0.0991333333333333,-3.3715091415837626,0.0022180990747387884,-0.49271630986378845
1326,2317,model1,0.47875180542647744,-0.5212481945735226,0.8415835188544611,0.7804719762184776,0.11530666666666665,8.202232950549337e-05,0.0011582146839174922,0.3161343677344933
1326,2330,model3,-0.6413159458441657,0.3586840541558342,0.05247600251387595,0.6460875856008395,0.13337333333333326,-1.0428665673258612,0.0015404033385675534,-0.628195898826751
1326,2412,model3,-0.8871414190002533,-0.11285858099974665,0.018956950109436085,0.34277692204933174,0.09035999999999988,-4.668673976685186,0.0025976437300004175,-0.06630698002139869
1326,2492,model1,0.5210513328748821,-0.47894866712511774,0.9828180409690992,0.3804697442693068,0.05884000000000005,8.716778245185353e-05,0.0019502141984406459,-0.20462572260446912
1326,2498,model3,-0.8085186652760176,0.19148133472398246,0.004324195382380032,0.24047460811679558,0.07350666666666669,-3.053083178003957,0.002643876271126977,-0.5524535553291714
1326,2610,model2,-0.6100449396504917,0.3899550603495084,0.2924365060095405,1.1616084701195803,0.20786666666666662,-1.9440330544305633,0.0016311042886929478,-0.05461982380706717
1326,2618,model1,0.3654408722824316,-0.6345591277175684,0.8305161884605053,0.6435755906248963,0.15345333333333322,-5.883414450075897e-05,0.0015793393908150632,0.16765423323451878
1326,2867,model3,0.3996784660431817,0.6003215339568183,0.026482763177323666,0.37354178657258985,0.08726666666666666,3.432663828151909,0.002081827522389269,0.7667506738365389
1326,2881,model3,-0.5328834747624718,0.46711652523752817,0.04818351242279031,1.343599182100352,0.2915199999999997,-0.6520643316680341,0.001176614118435665,0.1244885071076333
1326,2887,model1,0.35985798135665886,-0.6401420186433412,0.8924967959409386,1.2793194974995883,0.23927999999999994,-1.1830958565062963e-05,0.0012637336856562886,0.09084706723424918
