stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness
1301,2383,model3,-0.712999465940229,0.287000534059771,0.21573859424126665,0.6234099748105075,0.15597333333333321,-2.095895131139241,0.0014069278037359277,-0.2952113447913973
1301,2408,model3,0.8365272238136899,0.16347277618631012,0.12158953282074571,0.616860542107807,0.15003999999999987,4.619876580485103,0.0016302172303479332,-0.1866795031176081
1301,2492,model1,0.5394519045086305,-0.4605480954913695,0.7985777997842193,0.33032114027797055,0.10113333333333344,0.00012520551154398578,0.0020123768149528255,-0.2881279965641884
1590,2371,model3,0.047237368182412066,0.9527626318175879,0.0032368088310320378,0.4613734153780691,0.07589333333333334,3.7036354314675606,0.0022087715396176518,-0.09513676133659917
1590,2448,model3,-0.1656306941274562,0.8343693058725439,0.010080577816750994,0.6592383606433897,0.11132000000000009,1.9779017599675996,0.001444834254537373,-0.013945665034104054
1590,2603,model3,0.1934666293930702,0.8065333706069298,0.014776889652512913,0.3660604129581991,0.08309333333333337,3.1183456563549856,0.002419279596332842,-0.13561731144745387
1590,2884,model3,-0.01542313202723687,0.9845768679727631,0.01200833238690985,0.3212255822310215,0.05308000000000004,2.9693589299529854,0.00117897182504633,-0.434932050162835
1590,5880,model3,0.006774578063300669,0.9932254219366993,0.019363343817948936,1.2800236828874143,0.2491200000000003,2.9134260955940583,0.001266374207178858,-0.004841583781345692
1434,2371,model3,-0.49318656309859404,0.5068134369014059,0.06478725336529417,0.9410034650681899,0.1767333333333333,0.06423086623716702,0.0010134336208602924,-0.6243234058279897
1434,2383,model3,-0.7535167149207225,0.24648328507927755,0.06709238965508314,0.19831671847416074,0.07878666666666667,-1.6056154045992843,0.0011862828650556277,-0.2313493468900953
1434,2448,model3,0.6342764565525475,0.3657235434474525,0.0350385441258799,0.3638047943847189,0.06972000000000013,3.5462721782308306,0.0010112342632537677,0.12683690317509813
1434,2834,model3,-0.5393598909212098,0.4606401090787901,0.06318942910638997,0.4720080515116905,0.04639999999999985,-0.82743121480453,0.0012743387598709546,-0.007260679074887409
1434,2884,model3,0.27281928439739156,0.7271807156026084,0.034819550201244026,0.3883946856762031,0.056893333333333324,3.2331636722953325,0.0008354658184358347,-0.03877462398058109
1434,2891,model3,0.2807211347994121,0.7192788652005879,0.030632890236705353,0.4933175382297299,0.07922666666666663,3.2056971336919435,0.0005453775563878906,0.18026259186915244
1605,2603,model3,-0.32610400752446483,0.6738959924755352,0.42909062791165364,0.5236566218008052,0.06423999999999998,0.717492387308961,0.0016975923543592036,-0.0244392314822443
1605,2883,model3,-0.251393653404147,0.748606346595853,0.7672341354865077,1.739453278259562,0.2688133333333331,1.038396538315535,0.001043516702338001,-0.18583129020218442
2049,2327,model3,0.3650773090793651,0.6349226909206349,0.009605050534864407,0.13527257574568607,0.043439999999999944,6.014171208653995,0.003639035374625345,0.39598012280250644
2049,2448,model3,-0.2757831369737374,0.7242168630262626,0.02593890327477875,0.5638195329939765,0.11657333333333328,0.9970032583302516,0.0013701644728939919,-0.11399690945973602
2049,2884,model3,-0.017101245883635142,0.9828987541163648,0.026434639339066705,0.312998117556768,0.06338666666666673,2.9563834491327525,0.001184021087200694,-0.4019923405855891
2049,3026,model3,0.2466196512409398,0.7533803487590602,0.01613192318759578,0.2219859859763637,0.07801333333333334,5.166628469619238,0.003416538475167706,0.9588128914597128
2049,5880,model3,-0.02694173476698895,0.973058265233011,0.03675694904396816,1.1617306477689133,0.2704533333333331,2.66679867492016,0.001268105509770281,0.1611414218368545
2201,2834,model3,0.31737120271116254,0.6826287972888374,0.5453278487295684,0.5513720696058567,0.0665733333333334,2.5989781643846293,0.001752056633524235,0.206687028762313
2201,2886,model3,-0.14810517655593713,0.8518948234440629,0.5256261249344512,0.6442305584049685,0.1372799999999998,2.3310152837345406,0.0006340185639969351,0.20595233041143085
2201,6285,model3,-0.7405788346729429,0.259421165327057,0.8885485169133476,1.0330694001322747,0.1677333333333326,-1.1492052700995037,0.0011917622018837442,0.24342917309731868
2327,2383,model3,-0.49690652008081154,0.5030934799191885,0.11356505431344784,0.7950718792520356,0.16395999999999986,-0.8950332426474422,0.001557070053853587,0.12903292027454086
2327,2448,model3,0.33425443049793047,0.6657455695020695,0.04285410719774218,0.2055270783002531,0.08445333333333326,4.4237945763443465,0.0022077910054293442,-0.29266204276719543
2327,2492,model1,0.4683075825908103,-0.5316924174091898,0.9683164868090598,0.6388721088388474,0.1817466666666665,4.0940326740572056e-05,0.0009496123467949763,-0.15401324386422055
2327,2603,model3,-0.4084263822313709,0.5915736177686292,0.07131385670202275,0.7300373627079654,0.14795999999999998,-1.0789237148359982,0.0016847070810356618,0.031163649379501272
2327,2823,model3,-0.3060371400867885,0.6939628599132115,0.08760477096427975,0.5863386558857887,0.22124000000000013,0.42933801670157246,0.0010881820316856348,0.4851386104474158
2327,2880,model1,0.3152824963291334,-0.6847175036708665,0.9318276356782259,0.6731148617718623,0.14096000000000006,-5.840598262234487e-05,0.0010732835201950881,0.5786980140178335
2327,2884,model2,-0.012478860418233614,-0.9875211395817665,0.31439524472742636,0.312799489628012,0.08064000000000006,-3.1441547956358225,0.0011960376113960881,0.38517099632417856
2327,2891,model3,0.05166812873883617,0.9483318712611638,0.04054487754412783,0.2492802151622699,0.047266666666666644,3.2272245642107804,0.0008979290399568965,-0.25846128348112174
2327,3026,model1,0.445327722444694,-0.554672277555306,0.9079882080932433,1.9726604582176408,0.3114133333333334,-4.35071386939434e-06,0.0009988603792023905,0.0345396079484978
2327,3702,model3,-0.3960050265028052,0.6039949734971948,0.16079226151432024,0.5278060184084236,0.09814666666666666,-0.2883517665542915,0.0011966464743094845,-0.30547885663481494
2327,5880,model1,0.31571072922668086,-0.6842892707733191,0.9310876180725729,0.4208257067849615,0.08721333333333339,-0.00012876618055501925,0.001498604226640672,0.8384469142516168
2327,6176,model3,-0.38951922313954745,0.6104807768604525,0.10144437026784488,0.39373590008145354,0.09789333333333324,0.14168446356138273,0.0014067984727889574,0.2128739425700331
2327,6505,model3,-0.6254668339351585,0.37453316606484144,0.279413573026885,0.4468481066017031,0.14628000000000033,-2.1003991484365137,0.0018818256196498607,0.8580106684366705
2330,2371,model3,-0.3758341794641636,0.6241658205358364,0.060828610582812435,0.5822006675152728,0.10869333333333324,0.16260092997631362,0.0012701930334637784,-1.2345908742397103
2330,9933,model3,-0.3738474971583215,0.6261525028416786,0.06178942032032264,0.7895361013863293,0.12656,0.35688582248542466,0.0007677037115960762,-0.699753920631415
2354,2474,model1,0.5776501800271076,-0.4223498199728925,0.8521167446307437,0.22348353553440065,0.03255999999999992,5.169569647224925e-05,0.0008329574426456703,-0.7022744352387882
2354,2603,model3,-0.6216846538054368,0.3783153461945632,0.06981768025208357,0.41784639897621545,0.10383999999999997,-1.7248651771209624,0.001057328470020765,-0.24290743415709415
2354,2834,model3,-0.5863976953872795,0.4136023046127205,0.13918692520832635,0.5273288907906096,0.11447999999999994,-1.532987785798179,0.0010880853108340652,-0.16263670555467202
2354,2882,model3,-0.40014826963293354,0.5998517303670664,0.04234788568154796,0.26762987967266305,0.07502666666666684,0.6377760522437715,0.0008588290870542295,-0.17599821876884864
2354,5880,model3,0.057802701123421646,0.9421972988765783,0.12221863315101039,1.2165223343469465,0.16666666666666632,2.975917327673074,0.001207410007200538,0.043281364753262885
2379,2881,model3,0.05094050479572581,0.9490594952042742,0.38635031127601677,1.3659148369019583,0.2122133333333334,3.9650113913591585,0.0007128818549067867,0.5344483211390605
2383,2492,model3,-0.4826816224544623,0.5173183775455377,0.17967481346030537,0.5695031420699211,0.10392000000000004,0.7263146506937952,0.0017976403607813255,-0.02656942339133159
2383,2603,model3,-0.3725012488718631,0.6274987511281368,0.21876766204375378,0.5422584879486871,0.13378666666666664,-0.07201719779698006,0.00177026402417429,0.5335844073805669
2383,2823,model3,-0.2779224258062762,0.7220775741937238,0.23996233879362502,0.3984985826001272,0.1694133333333332,1.216780636543072,0.0010533246575536782,1.08881248425753
2383,2891,model3,0.05532465740624233,0.9446753425937576,0.10090158134400604,0.26418771398152135,0.04818666666666669,3.1362765062464213,0.0008827867542743357,-0.03554261914417517
2383,3026,model1,0.5327638114386404,-0.46723618856135946,0.9387248388245304,0.6261365824076799,0.12417333333333323,2.3214496618949216e-05,0.0017495490573396404,0.22991779290369346
2383,4958,model3,-0.6007167961680304,0.3992832038319696,0.1949340117100768,0.2973821065106201,0.1658933333333333,-0.9154908513509654,0.0018118360622502085,0.8091436271731072
2383,5880,model1,0.39585457817591835,-0.6041454218240817,0.8129599239054577,0.22327674683694937,0.08788000000000011,-0.00013559239731831892,0.0017509670636653952,0.7818135785758701
2382,2884,model3,-0.24458230154398292,0.7554176984560171,0.04158036828845233,0.4544970497698501,0.10986666666666677,1.379620134423527,0.0008551129010025175,-0.16432333629212958
2382,5880,model3,0.1820551800328184,0.8179448199671816,0.013090080555725067,1.8320855470718442,0.24790666666666697,3.0864601132759577,0.0009933340085988666,-0.10365577886436543
