stock1,stock2,open,loss,reward,open_num
1477,5522,1.7000000000000066,2.9999999999999147,1.25,0
1101,1504,0.9210140679952115,2.499999999999602,0.29999999999999716,0
1101,2603,0.7099999999999054,2.9999999999997486,0.5999999999999943,0
1101,2834,0.48000000000001014,1.6058835588357105,0.30000000000000426,0
1101,2881,9.848228520815406,22.99878210806025,0,0
1504,2303,0.7099999999999054,2.9999999999997486,0.09999999999999787,0
1504,2360,0.7099999999999054,2.9999999999997486,0.75,0
1504,2474,4.080335195530733,8.15502793296091,0.25,0
1504,2834,9.848228520815406,22.99878210806025,0,0
1504,5522,5.802303921568625,9.791666666666659,0.5,0
1504,5880,9.848228520815406,22.99878210806025,0,0
1605,2360,7.009807073954987,12.65916398713829,1.7999999999999972,0
1605,2439,0.48000000000001014,1.6058835588357105,0.75,0
1605,2474,2.505970149253731,11.481343283582085,0.75,0
1605,2603,1.439372976155364,7.9955843391227885,0.75,0
1605,2823,1.439372976155364,7.9955843391227885,1.0499999999999972,0
1605,2834,0.7099999999999054,2.9999999999997486,0.0,0
1605,2867,0.48000000000001014,1.6058835588357105,0.2499999999999929,0
1605,3532,2.306606317411384,4.500000000000039,0.75,0
1605,5522,0.48000000000001014,1.6058835588357105,0.1999999999999993,0
2002,2337,1.7000000000000066,2.9999999999999147,0.9500000000000028,0
2002,2603,0.6089266547405999,5.516100178890889,0.15000000000000568,0
2002,2834,1.7000000000000066,2.9999999999999147,0.3500000000000014,0
2002,3008,0.9210140679952115,2.499999999999602,20.25,0
2002,5522,0.48000000000001014,1.6058835588357105,0.25,0
2002,9910,4.955197368421058,13.006578947368432,1.25,0
2049,2337,1.2393892045453652,3.516477272726988,0.75,0
2049,2439,1.2393892045453652,3.516477272726988,5.0,0
2049,2474,2.9582769367764974,5.522039180765841,7.5,0
2049,2880,2.505970149253731,11.481343283582085,1.0,0
2049,3532,1.8311055731762798,9.058223833257852,1.0,0
2027,2337,1.439372976155364,7.9955843391227885,1.0500000000000043,0
2027,2356,2.306606317411384,4.500000000000039,1.5999999999999943,0
2027,2474,9.848228520815406,22.99878210806025,0,0
2027,2603,1.439372976155364,7.9955843391227885,0.8499999999999943,0
2027,2834,0.9210140679952115,2.499999999999602,0.10000000000000142,0
2027,2867,2.505970149253731,11.481343283582085,0.8000000000000043,0
2027,2880,1.2393892045453652,3.516477272726988,0.6999999999999957,0
2027,2881,0.9210140679952115,2.499999999999602,1.6000000000000014,0
2027,2892,2.9582769367764974,5.522039180765841,0.6000000000000014,0
2027,3231,2.9582769367764974,5.522039180765841,1.1000000000000014,0
2027,3532,2.306606317411384,4.500000000000039,12.5,0
2027,4958,1.439372976155364,7.9955843391227885,3.3000000000000043,0
2027,5522,5.802303921568625,9.791666666666659,0.3999999999999986,0
2027,6456,2.306606317411384,4.500000000000039,10.800000000000011,0
2104,2892,0.7099999999999054,2.9999999999997486,0.20000000000000284,0
2303,2360,1.439372976155364,7.9955843391227885,2.0,0
2303,2892,9.848228520815406,22.99878210806025,0,0
2303,5522,7.009807073954987,12.65916398713829,0.35000000000000675,0
2303,5871,0.48000000000001014,1.6058835588357105,0.5499999999999972,0
2330,2474,9.848228520815406,22.99878210806025,0,0
2344,2474,9.848228520815406,22.99878210806025,0,0
2231,2337,0.7099999999999054,2.9999999999997486,1.25,0
2231,2474,1.439372976155364,7.9955843391227885,5.0,0
2231,2603,0.9210140679952115,2.499999999999602,4.5,0
2231,2834,0.7099999999999054,2.9999999999997486,0.5,0
2337,2439,1.7000000000000066,2.9999999999999147,2.5,0
2337,2448,1.7000000000000066,2.9999999999999147,1.8000000000000114,0
2337,2603,0.7099999999999054,2.9999999999997486,0.5,0
2337,2618,0.9210140679952115,2.499999999999602,0.44999999999998863,0
2337,2823,2.306606317411384,4.500000000000039,0.399999999999995,0
